begin,end,id,text,prep_verbal,prep_read
0.584,2.252,R167-S01-T011-U000001,[힘주는 신음],,힘주는 신음
2.836,4.338,R167-S01-T011-U000002,[가루의 놀란 신음][뿌까의 웃음],,가루의 놀란 신음 뿌까의 웃음
4.421,6.59,R167-S01-T011-U000003,[주제곡],,주제곡
75.909,77.286,R167-S01-T011-U000004,[뿌까가 쪽 뽀뽀한다],,뿌까가 쪽 뽀뽀한다
78.412,80.747,R167-S01-T011-U000005,[경쾌한 음악],,경쾌한 음악
84.001,85.627,R167-S01-T011-U000006,[밝은 음악],,밝은 음악
85.711,87.004,R167-S01-T011-U000007,[링링이 흥얼거린다],,링링이 흥얼거린다
87.087,90.299,R167-S01-T011-U000008,(링링)역시 스트레스 푸는 데는쇼핑이 최고라니까!,역시 스트레스 푸는 데는쇼핑이 최고라니까 !,링링 역시 스트레스 푸는 데는쇼핑이 최고라니까 !
90.465,93.176,R167-S01-T011-U000009,아가씨는 맨날 노는데뭐가 스트레스예요?,아가씨는 맨날 노는데뭐가 스트레스예요 ?,아가씨는 맨날 노는데뭐가 스트레스예요 ?
93.26,94.845,R167-S01-T011-U000010,[링링의 성난 신음][에이요가 휘파람을 분다],,링링의 성난 신음 에이요가 휘파람을 분다
94.928,95.762,R167-S01-T011-U000011,(링링)흥,흥,링링 흥
96.346,98.89,R167-S01-T011-U000012,(링링)어? 여기 머리 자르는 데가 있었네?,어 ? 여기 머리 자르는 데가 있었네 ?,링링 어 ? 여기 머리 자르는 데가 있었네 ?
99.141,101.518,R167-S01-T011-U000013,근데 분위기가 왜 이렇게 고리타분해?,근데 분위기가 왜 이렇게 고리타분해 ?,근데 분위기가 왜 이렇게 고리타분해 ?
101.601,105.147,R167-S01-T011-U000014,(에이요)그래도 여기 헤어 디자이너가꽤 유명하다고 하던데요?,그래도 여기 헤어 디자이너가꽤 유명하다고 하던데요 ?,에이요 그래도 여기 헤어 디자이너가꽤 유명하다고 하던데요 ?
105.272,107.649,R167-S01-T011-U000015,그래? 좋았어![경쾌한 음악],그래 ? 좋았어 !,그래 ? 좋았어 ! 경쾌한 음악
107.733,110.819,R167-S01-T011-U000016,그럼 새 옷에 어울리게스타일 변신을 좀 해 볼까?,그럼 새 옷에 어울리게스타일 변신을 좀 해 볼까 ?,그럼 새 옷에 어울리게스타일 변신을 좀 해 볼까 ?
111.528,113.071,R167-S01-T011-U000017,"[밝은 음악]- (칭) 링링, 안녕?- (링링) 어?","링링 , 안녕 ? 어 ?","밝은 음악 칭 링링 , 안녕 ? 링링 어 ?"
113.155,115.741,R167-S01-T011-U000018,"(링링)어머, 칭이랑 뿌까잖아?","어머 , 칭이랑 뿌까잖아 ?","링링 어머 , 칭이랑 뿌까잖아 ?"
115.866,118.41,R167-S01-T011-U000019,[웃으며]너희가 여긴 웬일이야?,너희가 여긴 웬일이야 ?,웃으며 너희가 여긴 웬일이야 ?
118.493,121.58,R167-S01-T011-U000020,"(칭)아, 뿌까 머리 모양을좀 바꿔 보려고 왔어","아 , 뿌까 머리 모양을좀 바꿔 보려고 왔어","칭 아 , 뿌까 머리 모양을좀 바꿔 보려고 왔어"
121.663,122.497,R167-S01-T011-U000021,[뿌까의 옅은 웃음],,뿌까의 옅은 웃음
122.581,125.584,R167-S01-T011-U000022,잡지에서귀여운 머리 모양을 발견했거든[흥미로운 음악],잡지에서귀여운 머리 모양을 발견했거든,잡지에서귀여운 머리 모양을 발견했거든 흥미로운 음악
125.751,128.045,R167-S01-T011-U000023,"(링링)뭐, 나쁘진 않네","뭐 , 나쁘진 않네","링링 뭐 , 나쁘진 않네"
128.128,130.672,R167-S01-T011-U000024,(칭)뿌까한테정말 잘 어울릴 것 같지 않아?,뿌까한테정말 잘 어울릴 것 같지 않아 ?,칭 뿌까한테정말 잘 어울릴 것 같지 않아 ?
130.881,131.798,R167-S01-T011-U000025,[칭과 뿌까의 놀란 신음],,칭과 뿌까의 놀란 신음
132.132,134.926,R167-S01-T011-U000026,(링링)뿌까는 어벙해서이런 스타일 안 어울려,뿌까는 어벙해서이런 스타일 안 어울려,링링 뿌까는 어벙해서이런 스타일 안 어울려
135.01,136.47,R167-S01-T011-U000027,이 링링 님한테 딱이지,이 링링 님한테 딱이지,이 링링 님한테 딱이지
136.553,137.846,R167-S01-T011-U000028,[칭의 힘주는 신음][링링의 놀란 신음],,칭의 힘주는 신음 링링의 놀란 신음
137.929,140.599,R167-S01-T011-U000029,"(칭)링링, 너 같은 얌체한텐전혀 안 어울리거든?","링링 , 너 같은 얌체한텐전혀 안 어울리거든 ?","칭 링링 , 너 같은 얌체한텐전혀 안 어울리거든 ?"
140.682,142.059,R167-S01-T011-U000030,[에이요가 호응한다][링링의 성난 신음],,에이요가 호응한다 링링의 성난 신음
142.142,144.728,R167-S01-T011-U000031,[분위기가 고조되는 음악]뿌까가 너보다백배는 더 예쁘고 귀엽다고!,뿌까가 너보다백배는 더 예쁘고 귀엽다고 !,분위기가 고조되는 음악 뿌까가 너보다백배는 더 예쁘고 귀엽다고 !
144.936,146.104,R167-S01-T011-U000032,(링링)웃기지 마!,웃기지 마 !,링링 웃기지 마 !
146.188,148.982,R167-S01-T011-U000033,감히 어디서 저런 만두 머리랑나를 비교하는 거야!,감히 어디서 저런 만두 머리랑나를 비교하는 거야 !,감히 어디서 저런 만두 머리랑나를 비교하는 거야 !
149.066,150.192,R167-S01-T011-U000034,[시바의 탄성](친구들)어?,어 ?,시바의 탄성 친구들 어 ?
150.525,154.112,R167-S01-T011-U000035,[흥미로운 음악]아름다움을 위해서 싸우는 걸 보니영감이 떠올라,아름다움을 위해서 싸우는 걸 보니영감이 떠올라,흥미로운 음악 아름다움을 위해서 싸우는 걸 보니영감이 떠올라
154.196,155.989,R167-S01-T011-U000036,영감이 떠오른다고!,영감이 떠오른다고 !,영감이 떠오른다고 !
156.114,159.368,R167-S01-T011-U000037,"(링링)[당황하며]뭐야, 당신이 여기 헤어 디자이너야?","뭐야 , 당신이 여기 헤어 디자이너야 ?","링링 당황하며 뭐야 , 당신이 여기 헤어 디자이너야 ?"
159.66,162.621,R167-S01-T011-U000038,"노, 난 뷰티 디자이너!","노 , 난 뷰티 디자이너 !","노 , 난 뷰티 디자이너 !"
162.704,165.415,R167-S01-T011-U000039,누가 더 아름다운지스타일 대결로 결정할까?,누가 더 아름다운지스타일 대결로 결정할까 ?,누가 더 아름다운지스타일 대결로 결정할까 ?
165.499,168.043,R167-S01-T011-U000040,[뿌까의 의아한 신음]- (칭) 스타일 대결이라고요?- (에이요) 스타일 대결요?,스타일 대결이라고요 ? 스타일 대결요 ?,뿌까의 의아한 신음 칭 스타일 대결이라고요 ? 에이요 스타일 대결요 ?
168.126,169.002,R167-S01-T011-U000041,빙고!,빙고 !,빙고 !
169.086,172.297,R167-S01-T011-U000042,대결에서 이긴 사람은원하는 스타일로 바꿔 주고,대결에서 이긴 사람은원하는 스타일로 바꿔 주고,대결에서 이긴 사람은원하는 스타일로 바꿔 주고
172.464,176.51,R167-S01-T011-U000043,진 사람의 머리는 온전히나만의 필링에 맡기는 거야,진 사람의 머리는 온전히나만의 필링에 맡기는 거야,진 사람의 머리는 온전히나만의 필링에 맡기는 거야
176.593,177.427,R167-S01-T011-U000044,어때?,어때 ?,어때 ?
177.511,181.264,R167-S01-T011-U000045,"(링링)허, 뿌까랑 내가스타일 대결을 한다고?","허 , 뿌까랑 내가스타일 대결을 한다고 ?","링링 허 , 뿌까랑 내가스타일 대결을 한다고 ?"
