begin,end,id,text,prep_verbal,prep_read
0.417,2.92,R025-S01-T001-U000001,[주제곡],,주제곡
56.348,59.393,R025-S01-T001-U000002,[밝은 음악],,밝은 음악
62.604,64.94,R025-S01-T001-U000003,[학생들의 환호],,학생들의 환호
65.023,68.068,R025-S01-T001-U000004,[시끌시끌하다][밝은 음악이 흘러나온다],,시끌시끌하다 밝은 음악이 흘러나온다
88.797,91.55,R025-S01-T001-U000005,"(영하) 아, 얘들아안 피곤하세요?[학생들이 연신 시끌시끌하다]","아 , 얘들아안 피곤하세요 ?","영하 아 , 얘들아안 피곤하세요 ? 학생들이 연신 시끌시끌하다"
92.217,93.844,R025-S01-T001-U000006,"잠 좀 자라, 좀","잠 좀 자라 , 좀","잠 좀 자라 , 좀"
93.927,97.389,R025-S01-T001-U000007,"(학생들) 아, 쌤[학생들이 저마다 불평한다]","아 , 쌤","학생들 아 , 쌤 학생들이 저마다 불평한다"
100.475,103.103,R025-S01-T001-U000008,(학생1) 쌤은 담임도 아닌데여기 왜 타셨어요?,쌤은 담임도 아닌데여기 왜 타셨어요 ?,학생 쌤은 담임도 아닌데여기 왜 타셨어요 ?
103.186,106.106,R025-S01-T001-U000009,"(영하) 야, 쪽수 맞춘다고억지로 가는 거야, 나도","야 , 쪽수 맞춘다고억지로 가는 거야 , 나도","영하 야 , 쪽수 맞춘다고억지로 가는 거야 , 나도"
106.189,107.566,R025-S01-T001-U000010,"(담임) 얘들아, 그냥 놀아라","얘들아 , 그냥 놀아라","담임 얘들아 , 그냥 놀아라"
108.15,110.152,R025-S01-T001-U000011,너희들이 이럴 때 아니면언제 놀겠냐,너희들이 이럴 때 아니면언제 놀겠냐,너희들이 이럴 때 아니면언제 놀겠냐
110.235,112.779,R025-S01-T001-U000012,[학생들의 환호],,학생들의 환호
113.405,116.533,R025-S01-T001-U000013,"아니, 담임 선생님까지 그러시면제가 애들 앞에서 뭐가 됩니까?","아니 , 담임 선생님까지 그러시면제가 애들 앞에서 뭐가 됩니까 ?","아니 , 담임 선생님까지 그러시면제가 애들 앞에서 뭐가 됩니까 ?"
116.617,119.202,R025-S01-T001-U000014,"김 선생님, 오늘은 좀 봐줍시다","김 선생님 , 오늘은 좀 봐줍시다","김 선생님 , 오늘은 좀 봐줍시다"
122.831,124.207,R025-S01-T001-U000015,[한숨],,한숨
124.291,125.25,R025-S01-T001-U000016,[혀를 쯧 찬다],,혀를 쯧 찬다
129.796,131.59,R025-S01-T001-U000017,(어린 하늘) 나 하나도 안 아파,나 하나도 안 아파,어린 하늘 나 하나도 안 아파
132.466,134.217,R025-S01-T001-U000018,그만 좀 해,그만 좀 해,그만 좀 해
134.301,136.053,R025-S01-T001-U000019,(소녀) 다리 좀 어떻냐고,다리 좀 어떻냐고,소녀 다리 좀 어떻냐고
136.136,138.305,R025-S01-T001-U000020,(어린 하늘) [한숨 쉬며]괜찮다니까,괜찮다니까,어린 하늘 한숨 쉬며 괜찮다니까
139.264,140.641,R025-S01-T001-U000021,알아서 잘할게,알아서 잘할게,알아서 잘할게
141.85,143.685,R025-S01-T001-U000022,또 시작이다,또 시작이다,또 시작이다
143.769,146.229,R025-S01-T001-U000023,"(소녀) 가만있어 보자, 어머","가만있어 보자 , 어머","소녀 가만있어 보자 , 어머"
146.313,147.856,R025-S01-T001-U000024,"어유, 야, 나 물티슈챙겨 준다는 게 깜빡했나 봐","어유 , 야 , 나 물티슈챙겨 준다는 게 깜빡했나 봐","어유 , 야 , 나 물티슈챙겨 준다는 게 깜빡했나 봐"
147.939,150.984,R025-S01-T001-U000025,"(영하) 야, 하늘너 다리 어쩌다 그랬어","야 , 하늘너 다리 어쩌다 그랬어","영하 야 , 하늘너 다리 어쩌다 그랬어"
151.068,152.903,R025-S01-T001-U000026,(소녀) 가져갔니?,가져갔니 ?,소녀 가져갔니 ?
152.986,155.322,R025-S01-T001-U000027,[어색한 웃음]다리 때문에제대로 못 씻을 거 아니야,다리 때문에제대로 못 씻을 거 아니야,어색한 웃음 다리 때문에제대로 못 씻을 거 아니야
155.405,157.24,R025-S01-T001-U000028,"그냥, 그냥 물티슈로","그냥 , 그냥 물티슈로","그냥 , 그냥 물티슈로"
157.324,159.451,R025-S01-T001-U000029,[학생들이 시끌시끌하다][비가 투둑투둑 내린다],,학생들이 시끌시끌하다 비가 투둑투둑 내린다
159.534,160.619,R025-S01-T001-U000030,"(학생2) 야, 비 내린다","야 , 비 내린다","학생 야 , 비 내린다"
163.663,165.707,R025-S01-T001-U000031,(소녀) 안 챙겨 줬나 보다,안 챙겨 줬나 보다,소녀 안 챙겨 줬나 보다
165.791,168.335,R025-S01-T001-U000032,머리야 뭐하루쯤 안 감아도 되겠지?,머리야 뭐하루쯤 안 감아도 되겠지 ?,머리야 뭐하루쯤 안 감아도 되겠지 ?
168.418,169.836,R025-S01-T001-U000033,모자도 챙겨 갔으니까,모자도 챙겨 갔으니까,모자도 챙겨 갔으니까
170.712,174.633,R025-S01-T001-U000034,영 찝찝하면 친구들한테감겨 달라고 부탁하든지,영 찝찝하면 친구들한테감겨 달라고 부탁하든지,영 찝찝하면 친구들한테감겨 달라고 부탁하든지
174.716,176.843,R025-S01-T001-U000035,도와주는 애들나중에 집에 놀러 오면…,도와주는 애들나중에 집에 놀러 오면,도와주는 애들나중에 집에 놀러 오면
176.927,178.553,R025-S01-T001-U000036,내가 알아서 잘해,내가 알아서 잘해,내가 알아서 잘해
178.637,180.472,R025-S01-T001-U000037,"(소녀) 버스에 선생님들누구, 누구 타셨어?","버스에 선생님들누구 , 누구 타셨어 ?","소녀 버스에 선생님들누구 , 누구 타셨어 ?"
180.972,182.599,R025-S01-T001-U000038,담임 선생님도 함께 타셨…,담임 선생님도 함께 타셨,담임 선생님도 함께 타셨
182.682,184.81,R025-S01-T001-U000039,[하품],,하품
187.062,188.73,R025-S01-T001-U000040,여보세요?,여보세요 ?,여보세요 ?
188.814,190.065,R025-S01-T001-U000041,엄마,엄마,엄마
