begin,end,id,text,prep_verbal,prep_read
0.792,2.794,R019-S01-T013-U000001,[주제곡],,주제곡
39.122,39.957,R019-S01-T013-U000002,[사이렌이 울린다],,사이렌이 울린다
40.082,41.917,R019-S01-T013-U000003,(민갑)다시 한번 더 얘기할 거야집중해서 잘 들어,다시 한번 더 얘기할 거야집중해서 잘 들어,민갑 다시 한번 더 얘기할 거야집중해서 잘 들어
42.042,43.043,R019-S01-T013-U000004,[박진감 넘치는 음악],,박진감 넘치는 음악
43.126,44.795,R019-S01-T013-U000005,지금 김윤경이 사건 식기 전에,지금 김윤경이 사건 식기 전에,지금 김윤경이 사건 식기 전에
44.878,47.339,R019-S01-T013-U000006,하상모든 우제문이든반드시 잡아 처넣어야 돼,하상모든 우제문이든반드시 잡아 처넣어야 돼,하상모든 우제문이든반드시 잡아 처넣어야 돼
47.464,48.298,R019-S01-T013-U000007,알겠냐?,알겠냐 ?,알겠냐 ?
48.632,50.968,R019-S01-T013-U000008,(민갑)너희들 지금 비싼 밥 먹고 있고비싼 옷 입고 있는 거,너희들 지금 비싼 밥 먹고 있고비싼 옷 입고 있는 거,민갑 너희들 지금 비싼 밥 먹고 있고비싼 옷 입고 있는 거
51.051,53.178,R019-S01-T013-U000009,이거 이번 일 틀어지면그냥 다 끝나는 거야,이거 이번 일 틀어지면그냥 다 끝나는 거야,이거 이번 일 틀어지면그냥 다 끝나는 거야
53.971,54.846,R019-S01-T013-U000010,알겠냐?,알겠냐 ?,알겠냐 ?
54.93,57.474,R019-S01-T013-U000011,(민갑)현장에 도착하면동방파 찌끄레기 애들 있을 테니까,현장에 도착하면동방파 찌끄레기 애들 있을 테니까,민갑 현장에 도착하면동방파 찌끄레기 애들 있을 테니까
57.766,59.268,R019-S01-T013-U000012,방검복 챙기고 연장 챙기고,방검복 챙기고 연장 챙기고,방검복 챙기고 연장 챙기고
60.269,61.395,R019-S01-T013-U000013,실탄 허가 떨어졌으니까,실탄 허가 떨어졌으니까,실탄 허가 떨어졌으니까
61.687,63.73,R019-S01-T013-U000014,수틀린다 싶으면 그냥 쏴,수틀린다 싶으면 그냥 쏴,수틀린다 싶으면 그냥 쏴
64.022,65.899,R019-S01-T013-U000015,"다 죽여도 돼, 알겠지?","다 죽여도 돼 , 알겠지 ?","다 죽여도 돼 , 알겠지 ?"
