begin,end,id,text,prep_verbal,prep_read
38.038,42.918,R269-S01-T001-U000001,"""NETFLIX 제공""",,
47.172,48.09,R269-S01-T001-U000002,(남자1) 아람아,아람아,남자 아람아
48.799,49.758,R269-S01-T001-U000003,"(남자2) 네, 형님","네 , 형님","남자 네 , 형님"
49.841,51.134,R269-S01-T001-U000004,(남자1) 이 영화는 뭐야,이 영화는 뭐야,남자 이 영화는 뭐야
51.677,54.721,R269-S01-T001-U000005,"(남자2) 그, 형님 하시기에딱 좋은 작품인 것 같습니다","그 , 형님 하시기에딱 좋은 작품인 것 같습니다","남자 그 , 형님 하시기에딱 좋은 작품인 것 같습니다"
54.805,56.682,R269-S01-T001-U000006,제작사도 큰 영화 많이 하고,제작사도 큰 영화 많이 하고,제작사도 큰 영화 많이 하고
56.765,57.599,R269-S01-T001-U000007,(남자1) 야,야,남자 야
57.724,59.434,R269-S01-T001-U000008,제작사고 뭐고 간에,제작사고 뭐고 간에,제작사고 뭐고 간에
59.518,61.061,R269-S01-T001-U000009,이 역할이 나한테 맞아?,이 역할이 나한테 맞아 ?,이 역할이 나한테 맞아 ?
61.144,62.562,R269-S01-T001-U000010,(남자2) 네? 뭐,네 ? 뭐,남자 네 ? 뭐
63.188,65.732,R269-S01-T001-U000011,전 형님 하시기에 딱 맞을 것 같고,전 형님 하시기에 딱 맞을 것 같고,전 형님 하시기에 딱 맞을 것 같고
65.816,67.067,R269-S01-T001-U000012,책도 좋게 봤습니다,책도 좋게 봤습니다,책도 좋게 봤습니다
67.15,68.777,R269-S01-T001-U000013,(남자1) 캐릭터를 봐 봐,캐릭터를 봐 봐,남자 캐릭터를 봐 봐
69.278,71.989,R269-S01-T001-U000014,얘는 눈치만 보고진정성이 좀 부족한 것 같지 않아?,얘는 눈치만 보고진정성이 좀 부족한 것 같지 않아 ?,얘는 눈치만 보고진정성이 좀 부족한 것 같지 않아 ?
72.906,75.867,R269-S01-T001-U000015,(남자2) 그래도 결말엔 다 해결되잖아요,그래도 결말엔 다 해결되잖아요,남자 그래도 결말엔 다 해결되잖아요
76.368,79.579,R269-S01-T001-U000016,영화사에서톱 시크릿으로 진행되는 작품인데,영화사에서톱 시크릿으로 진행되는 작품인데,영화사에서톱 시크릿으로 진행되는 작품인데
79.663,81.707,R269-S01-T001-U000017,(남자1) 톱 시크릿이고 뭐고 간에,톱 시크릿이고 뭐고 간에,남자 톱 시크릿이고 뭐고 간에
81.79,83.375,R269-S01-T001-U000018,그래서 제목이 뭔데?,그래서 제목이 뭔데 ?,그래서 제목이 뭔데 ?
83.458,84.543,R269-S01-T001-U000019,- 차인표요?- 차인표요?,차인표요 ? 차인표요 ?,차인표요 ? 차인표요 ?
84.626,85.585,R269-S01-T001-U000020,차인표 형님?,차인표 형님 ?,차인표 형님 ?
85.669,86.837,R269-S01-T001-U000021,차인표를 아냐고요?,차인표를 아냐고요 ?,차인표를 아냐고요 ?
86.92,88.714,R269-S01-T001-U000022,- 차인표 모르는 사람이 어딨어?- 그럼,차인표 모르는 사람이 어딨어 ? 그럼,차인표 모르는 사람이 어딨어 ? 그럼
88.797,90.591,R269-S01-T001-U000023,운동 많이 하시는 분? 네,운동 많이 하시는 분 ? 네,운동 많이 하시는 분 ? 네
90.674,91.633,R269-S01-T001-U000024,분노의 양치질,분노의 양치질,분노의 양치질
91.717,93.01,R269-S01-T001-U000025,반듯한 배우?,반듯한 배우 ?,반듯한 배우 ?
93.093,94.678,R269-S01-T001-U000026,"- 젠틀맨- 신사, 신사","젠틀맨 신사 , 신사","젠틀맨 신사 , 신사"
94.761,95.804,R269-S01-T001-U000027,모범 시민요,모범 시민요,모범 시민요
95.887,96.805,R269-S01-T001-U000028,봉사활동,봉사활동,봉사활동
96.888,98.14,R269-S01-T001-U000029,알죠저 어릴 적에 완전 스타였어요,알죠저 어릴 적에 완전 스타였어요,알죠저 어릴 적에 완전 스타였어요
98.223,100.309,R269-S01-T001-U000030,드라마에서 이거 하셨었잖아요,드라마에서 이거 하셨었잖아요,드라마에서 이거 하셨었잖아요
100.392,101.602,R269-S01-T001-U000031,- 이거- 띠리리리,이거 띠리리리,이거 띠리리리
101.685,103.02,R269-S01-T001-U000032,"아, '사랑을 그대 품 안에'","아 , 사랑을 그대 품 안에","아 , 사랑을 그대 품 안에"
