begin,end,id,text,prep_verbal,prep_read
0.12,2.37,R007-S01-T040-U000001,<i>절대 그이</i>,절대 그이,절대 그이
2.37,4.58,R007-S01-T040-U000002,아 맞다 누나.. 잘 지내지?,아 맞다 누나 . . 잘 지내지 ?,아 맞다 누나 . . 잘 지내지 ?
4.58,6.87,R007-S01-T040-U000003,뭐가?,뭐가 ?,뭐가 ?
6.87,9.52,R007-S01-T040-U000004,뭐긴 뭐야. 매형 말이야. 매형!,뭐긴 뭐야 . 매형 말이야 . 매형 !,뭐긴 뭐야 . 매형 말이야 . 매형 !
9.52,12.4,R007-S01-T040-U000005,아.. 잘 지내지.,아 . . 잘 지내지 .,아 . . 잘 지내지 .
12.4,16.07,R007-S01-T040-U000006,개업했잖아. 의사됐어.,개업했잖아 . 의사됐어 .,개업했잖아 . 의사됐어 .
16.96,19.12,R007-S01-T040-U000007,의사?,의사 ?,의사 ?
21.28,23.11,R007-S01-T040-U000008,의사!,의사 !,의사 !
26.42,28.87,R007-S01-T040-U000009,이거 상태가 아주 심각한대요.,이거 상태가 아주 심각한대요 .,이거 상태가 아주 심각한대요 .
28.87,32.03,R007-S01-T040-U000010,선생님... 어떻게 안 될까요?,선생님 . . . 어떻게 안 될까요 ?,선생님 . . . 어떻게 안 될까요 ?
32.03,34.74,R007-S01-T040-U000011,제가 본 케이스 중 가장 위험해서...,제가 본 케이스 중 가장 위험해서 . . .,제가 본 케이스 중 가장 위험해서 . . .
34.74,37.82,R007-S01-T040-U000012,안 돼요... 제가 정말 아끼는 아인데...,안 돼요 . . . 제가 정말 아끼는 아인데 . . .,안 돼요 . . . 제가 정말 아끼는 아인데 . . .
37.82,40.54,R007-S01-T040-U000013,제발 살려주세요...,제발 살려주세요 . . .,제발 살려주세요 . . .
40.54,42.63,R007-S01-T040-U000014,알겠습니다.,알겠습니다 .,알겠습니다 .
43.45,46.19,R007-S01-T040-U000015,"- 유간!  - 네, 원장님.","유간 ! 네 , 원장님 .","유간 ! 네 , 원장님 ."
46.19,48.51,R007-S01-T040-U000016,"어디에요, 어디에요. 여기에요?","어디에요 , 어디에요 . 여기에요 ?","어디에요 , 어디에요 . 여기에요 ?"
48.51,51.29,R007-S01-T040-U000017,여기야 어디겠어. 이건 또 왜 쓴 거야?,여기야 어디겠어 . 이건 또 왜 쓴 거야 ?,여기야 어디겠어 . 이건 또 왜 쓴 거야 ?
51.29,53.23,R007-S01-T040-U000018,"앗, 죄송합니다.","앗 , 죄송합니다 .","앗 , 죄송합니다 ."
55.28,60.27,R007-S01-T040-U000019,이 환자. 시리얼 넘버랑 부품 재고 확인해서 당장 수술 준비해.,이 환자 . 시리얼 넘버랑 부품 재고 확인해서 당장 수술 준비해 .,이 환자 . 시리얼 넘버랑 부품 재고 확인해서 당장 수술 준비해 .
60.27,62.63,R007-S01-T040-U000020,아주... 길고 긴 싸움이 될 것 같아.,아주 . . . 길고 긴 싸움이 될 것 같아 .,아주 . . . 길고 긴 싸움이 될 것 같아 .
62.63,64.22,R007-S01-T040-U000021,"네, 알겠습니다.","네 , 알겠습니다 .","네 , 알겠습니다 ."
64.22,66.61,R007-S01-T040-U000022,<i>로봇 닥터 넘버원</i>,로봇 닥터 넘버원,로봇 닥터 넘버원
71.31,73.33,R007-S01-T040-U000023,고칠 수 있을까요??,고칠 수 있을까요 ? ?,고칠 수 있을까요 ? ?
73.33,77.61,R007-S01-T040-U000024,잊지 마. 우리는 로봇 닥터라는,잊지 마 . 우리는 로봇 닥터라는,잊지 마 . 우리는 로봇 닥터라는
77.61,81.68,R007-S01-T040-U000025,사명감을 가지고 기계를 마주해야 돼.,사명감을 가지고 기계를 마주해야 돼 .,사명감을 가지고 기계를 마주해야 돼 .
81.68,84.81,R007-S01-T040-U000026,기계도 일종의 생명이니까.,기계도 일종의 생명이니까 .,기계도 일종의 생명이니까 .
84.81,88.25,R007-S01-T040-U000027,넵. 알겠습니다.,넵 . 알겠습니다 .,넵 . 알겠습니다 .
88.25,91.21000000000001,R007-S01-T040-U000028,"아맞다, 보여드릴 게 있어요.","아맞다 , 보여드릴 게 있어요 .","아맞다 , 보여드릴 게 있어요 ."
95.08,98.47,R007-S01-T040-U000029,쌀만 넣으면 물이 나오면서 자동으로 씻어서,쌀만 넣으면 물이 나오면서 자동으로 씻어서,쌀만 넣으면 물이 나오면서 자동으로 씻어서
98.47,102.39,R007-S01-T040-U000030,취사 까지 해주는 밥통 설계도입니다.,취사 까지 해주는 밥통 설계도입니다 .,취사 까지 해주는 밥통 설계도입니다 .
102.39,105.25,R007-S01-T040-U000031,어때요?,어때요 ?,어때요 ?
105.25,107.49000000000001,R007-S01-T040-U000032,이건 좀 놀라운 걸.,이건 좀 놀라운 걸 .,이건 좀 놀라운 걸 .
107.49000000000001,111.58,R007-S01-T040-U000033,조금만 손보면 바로 출시할 수 있을 것 같아.,조금만 손보면 바로 출시할 수 있을 것 같아 .,조금만 손보면 바로 출시할 수 있을 것 같아 .
111.58,114.14,R007-S01-T040-U000034,정말요? 감사합니다!,정말요 ? 감사합니다 !,정말요 ? 감사합니다 !
114.14,117.63,R007-S01-T040-U000035,"아니, 유도가열형 코일을 이런 식으로 설계할 줄이야.","아니 , 유도가열형 코일을 이런 식으로 설계할 줄이야 .","아니 , 유도가열형 코일을 이런 식으로 설계할 줄이야 ."
117.63,122.2,R007-S01-T040-U000036,배수막이와 브레이킹 뱅크도 따로 썼고. 이건 가히 혁명적이라 할 수 있어.,배수막이와 브레이킹 뱅크도 따로 썼고 . 이건 가히 혁명적이라 할 수 있어 .,배수막이와 브레이킹 뱅크도 따로 썼고 . 이건 가히 혁명적이라 할 수 있어 .
122.2,125.28,R007-S01-T040-U000037,- 근데... 보원이 형.  - 응?,근데 . . . 보원이 형 . 응 ?,근데 . . . 보원이 형 . 응 ?
125.28,128.31,R007-S01-T040-U000038,형은 아쉽진 않으세요?,형은 아쉽진 않으세요 ?,형은 아쉽진 않으세요 ?
128.31,133.02,R007-S01-T040-U000039,아니... 뭐... 솔직히 형 정도 능력에 이렇게,아니 . . . 뭐 . . . 솔직히 형 정도 능력에 이렇게,아니 . . . 뭐 . . . 솔직히 형 정도 능력에 이렇게
133.02,137.16,R007-S01-T040-U000040,동네에 서전자제품이나 고치고 있는 게 참...,동네에 서전자제품이나 고치고 있는 게 참 . . .,동네에 서전자제품이나 고치고 있는 게 참 . . .
138.14,141.07,R007-S01-T040-U000041,이게 뭐 어때서? 거창한 것보다,이게 뭐 어때서 ? 거창한 것보다,이게 뭐 어때서 ? 거창한 것보다
141.07,144.79,R007-S01-T040-U000042,내가 잘할 수 있는 일로 사람들이랑 마주하면서,내가 잘할 수 있는 일로 사람들이랑 마주하면서,내가 잘할 수 있는 일로 사람들이랑 마주하면서
144.79,147.98,R007-S01-T040-U000043,이렇게 도움 줄 수 있는 게 참 좋아.,이렇게 도움 줄 수 있는 게 참 좋아 .,이렇게 도움 줄 수 있는 게 참 좋아 .
147.98,151.84,R007-S01-T040-U000044,역시... 전 그런 형이 너무 좋습니다.,역시 . . . 전 그런 형이 너무 좋습니다 .,역시 . . . 전 그런 형이 너무 좋습니다 .
151.84,153.95,R007-S01-T040-U000045,존경합니다!,존경합니다 !,존경합니다 !
156.87,158.41,R007-S01-T040-U000046,. 누가 왔나?,. 누가 왔나 ?,. 누가 왔나 ?
158.41,161.21,R007-S01-T040-U000047,글쎄요. 안 보이는데요.,글쎄요 . 안 보이는데요 .,글쎄요 . 안 보이는데요 .
161.21,165.3,R007-S01-T040-U000048,"<i>라듸오,  전축  수 - 리</i>","라듸오 , 전축 수 리","라듸오 , 전축 수 리"
167.92000000000002,175.02,R007-S01-T040-U000049,<i>이 드라마의 번역 및 타이밍 VIKI 의 The I ❤ Robot 팀에 의해 만들어 졌음</i>,,
188.16,190.05,R007-S01-T040-U000050,"야, 황인혁!","야 , 황인혁 !","야 , 황인혁 !"
193.52,194.93,R007-S01-T040-U000051,보원아...!,보원아 . . . !,보원아 . . . !
194.93,198.3,R007-S01-T040-U000052,뭐야너. 여긴 왜 왔는데.,뭐야너 . 여긴 왜 왔는데 .,뭐야너 . 여긴 왜 왔는데 .
198.3,203.32999999999998,R007-S01-T040-U000053,아... 아니 그게... 미안하다.,아 . . . 아니 그게 . . . 미안하다 .,아 . . . 아니 그게 . . . 미안하다 .
204.57999999999998,206.32999999999998,R007-S01-T040-U000054,사실 이 말 하려고 왔어.,사실 이 말 하려고 왔어 .,사실 이 말 하려고 왔어 .
206.32999999999998,209.78,R007-S01-T040-U000055,근데 차마 니 얼굴을 볼 수가 없어서...,근데 차마 니 얼굴을 볼 수가 없어서 . . .,근데 차마 니 얼굴을 볼 수가 없어서 . . .
209.78,213.11,R007-S01-T040-U000056,어머니 수술은 잘 됐다며...,어머니 수술은 잘 됐다며 . . .,어머니 수술은 잘 됐다며 . . .
213.11,214.82999999999998,R007-S01-T040-U000057,어...,어 . . .,어 . . .
218.43,224.8,R007-S01-T040-U000058,"잘못했다, 내가. 너랑, 제로나인한테 저질렀던 일들","잘못했다 , 내가 . 너랑 , 제로나인한테 저질렀던 일들","잘못했다 , 내가 . 너랑 , 제로나인한테 저질렀던 일들"
224.8,227.32999999999998,R007-S01-T040-U000059,진심으로 사과할게.,진심으로 사과할게 .,진심으로 사과할게 .
229.26,231.9,R007-S01-T040-U000060,안 받아줘도 괜찮아.,안 받아줘도 괜찮아 .,안 받아줘도 괜찮아 .
233.02,236.42000000000002,R007-S01-T040-U000061,내 맘 편하자고 이러는 것도 아니고...,내 맘 편하자고 이러는 것도 아니고 . . .,내 맘 편하자고 이러는 것도 아니고 . . .
238.02,239.92000000000002,R007-S01-T040-U000062,그냥...,그냥 . . .,그냥 . . .
241.78,244.53,R007-S01-T040-U000063,언젠가는 꼭 해야할 것 같아서...,언젠가는 꼭 해야할 것 같아서 . . .,언젠가는 꼭 해야할 것 같아서 . . .
252.71,257.28,R007-S01-T040-U000064,그 말이 그렇게 어려워서 3년이나 걸렸냐? 나쁜 놈아.,그 말이 그렇게 어려워서 년이나 걸렸냐 ? 나쁜 놈아 .,그 말이 그렇게 어려워서 년이나 걸렸냐 ? 나쁜 놈아 .
272.53,274.42,R007-S01-T040-U000065,고맙다.,고맙다 .,고맙다 .
276.21,278.89,R007-S01-T040-U000066,그만 가 볼게.,그만 가 볼게 .,그만 가 볼게 .
278.89,281.52,R007-S01-T040-U000067,지부장님한테 연락해봐.,지부장님한테 연락해봐 .,지부장님한테 연락해봐 .
281.52,284.44,R007-S01-T040-U000068,너 사라지고 나서 계속 찾고 계신다.,너 사라지고 나서 계속 찾고 계신다 .,너 사라지고 나서 계속 찾고 계신다 .
285.35,290.99,R007-S01-T040-U000069,그 동안 너 무시하기만 했지 니 얘기 제대로 한 번 들어준 적이 없다고.,그 동안 너 무시하기만 했지 니 얘기 제대로 한 번 들어준 적이 없다고 .,그 동안 너 무시하기만 했지 니 얘기 제대로 한 번 들어준 적이 없다고 .
293.90999999999997,295.85,R007-S01-T040-U000070,끝까지 너 도움만 받네.,끝까지 너 도움만 받네 .,끝까지 너 도움만 받네 .
295.85,299.82,R007-S01-T040-U000071,"당연하지, 친구니까.","당연하지 , 친구니까 .","당연하지 , 친구니까 ."
301.71,303.95,R007-S01-T040-U000072,야 근데 이건 뭐냐.,야 근데 이건 뭐냐 .,야 근데 이건 뭐냐 .
306.29,307.42,R007-S01-T040-U000073,- 어? 형!   - 응.,어 ? 형 ! 응 .,어 ? 형 ! 응 .
307.42,309.99,R007-S01-T040-U000074,"그 봉투 그거 뭐에요, 그거.","그 봉투 그거 뭐에요 , 그거 .","그 봉투 그거 뭐에요 , 그거 ."
309.99,313.72,R007-S01-T040-U000075,이거? 한번 볼까?,이거 ? 한번 볼까 ?,이거 ? 한번 볼까 ?
314.77,318.46,R007-S01-T040-U000076,아이구 이 짜식. 앞서가기는.,아이구 이 짜식 . 앞서가기는 .,아이구 이 짜식 . 앞서가기는 .
319.52,325.12,R007-S01-T040-U000077,형! 이렇게 작은 걸 사오면 어떡해요. 내 발은 270인데!,형 ! 이렇게 작은 걸 사오면 어떡해요 . 내 발은 인데 !,형 ! 이렇게 작은 걸 사오면 어떡해요 . 내 발은 인데 !
325.12,330.29,R007-S01-T040-U000078,그래도 디자인은 맘에 드네요.,그래도 디자인은 맘에 드네요 .,그래도 디자인은 맘에 드네요 .
330.29,333.07,R007-S01-T040-U000079,야. 유간!,야 . 유간 !,야 . 유간 !
333.07,338.18,R007-S01-T040-U000080,대수술 시작하기 전에 좀 배가 고픈데 우리 간단 하게 간식이나 먹고 할까?,대수술 시작하기 전에 좀 배가 고픈데 우리 간단 하게 간식이나 먹고 할까 ?,대수술 시작하기 전에 좀 배가 고픈데 우리 간단 하게 간식이나 먹고 할까 ?
338.18,340.92,R007-S01-T040-U000081,너무 좋죠~ 그럴 줄 알고 준비했습니다.,너무 좋죠 그럴 줄 알고 준비했습니다 .,너무 좋죠 그럴 줄 알고 준비했습니다 .
340.92,343.94,R007-S01-T040-U000082,형이 제일 좋아하는 달달한 거!,형이 제일 좋아하는 달달한 거 !,형이 제일 좋아하는 달달한 거 !
343.94,346.35,R007-S01-T040-U000083,오호~ 땡큐땡큐땡큐!,오호 땡큐땡큐땡큐 !,오호 땡큐땡큐땡큐 !
346.35,350.2,R007-S01-T040-U000084,역시 일하다 당 떨어질 땐이게 최고라니까.,역시 일하다 당 떨어질 땐이게 최고라니까 .,역시 일하다 당 떨어질 땐이게 최고라니까 .
354.31,356.95,R007-S01-T040-U000085,- 형... 괜찮아요?  - 나 속이 이상해.,형 . . . 괜찮아요 ? 나 속이 이상해 .,형 . . . 괜찮아요 ? 나 속이 이상해 .
356.95,361.0,R007-S01-T040-U000086,"아, 나 왜 이러지. 내가 제일 좋아하는 건데...","아 , 나 왜 이러지 . 내가 제일 좋아하는 건데 . . .","아 , 나 왜 이러지 . 내가 제일 좋아하는 건데 . . ."
363.67,368.52,R007-S01-T040-U000087,"어, 형 괜찮아요? 왜 그래요, 왜왜! 왜 자꾸 헛구역질을 하고 그래. 어? 어?","어 , 형 괜찮아요 ? 왜 그래요 , 왜왜 ! 왜 자꾸 헛구역질을 하고 그래 . 어 ? 어 ?","어 , 형 괜찮아요 ? 왜 그래요 , 왜왜 ! 왜 자꾸 헛구역질을 하고 그래 . 어 ? 어 ?"
370.07,371.88,R007-S01-T040-U000088,형...,형 . . .,형 . . .
372.77,374.89,R007-S01-T040-U000089,설마...,설마 . . .,설마 . . .
382.11,384.31,R007-S01-T040-U000090,여보..!,여보 . . !,여보 . . !
387.21,389.07,R007-S01-T040-U000091,- 어? 막내야!  - 네!,어 ? 막내야 ! 네 !,어 ? 막내야 ! 네 !
389.07,392.27,R007-S01-T040-U000092,오늘 회식이니까 예쁘게 하자. 갑자기?,오늘 회식이니까 예쁘게 하자 . 갑자기 ?,오늘 회식이니까 예쁘게 하자 . 갑자기 ?
392.27,394.21,R007-S01-T040-U000093,"자, 너 가져.","자 , 너 가져 .","자 , 너 가져 ."
394.21,395.54,R007-S01-T040-U000094,감사합니다.,감사합니다 .,감사합니다 .
