begin,end,id,text,prep_verbal,prep_read
0.876,3.378,R139-S01-T008-U000001,[주제곡],,주제곡
40.666,43.085,R139-S01-T008-U000002,[밝은 음악],,밝은 음악
71.029,73.156,R139-S01-T008-U000003,곰곰이 아닌가 봐,곰곰이 아닌가 봐,곰곰이 아닌가 봐
109.943,111.945,R139-S01-T008-U000004,왜 대표님이 온 거예요?,왜 대표님이 온 거예요 ?,왜 대표님이 온 거예요 ?
112.321,113.572,R139-S01-T008-U000005,보고 싶어서,보고 싶어서,보고 싶어서
115.24,117.242,R139-S01-T008-U000006,충동적으로 와 버렸어요,충동적으로 와 버렸어요,충동적으로 와 버렸어요
117.492,119.703,R139-S01-T008-U000007,[당황한 웃음][잔잔한 음악],,당황한 웃음 잔잔한 음악
121.288,123.04,R139-S01-T008-U000008,여기까지?,여기까지 ?,여기까지 ?
123.665,125.083,R139-S01-T008-U000009,이렇게 멀리?,이렇게 멀리 ?,이렇게 멀리 ?
125.417,127.252,R139-S01-T008-U000010,이렇게라도 만나려고,이렇게라도 만나려고,이렇게라도 만나려고
128.462,130.088,R139-S01-T008-U000011,만나고 싶어서,만나고 싶어서,만나고 싶어서
134.509,136.053,R139-S01-T008-U000012,원장님 어디 계세요?,원장님 어디 계세요 ?,원장님 어디 계세요 ?
137.679,139.014,R139-S01-T008-U000013,[당황한 웃음],,당황한 웃음
140.39,142.392,R139-S01-T008-U000014,(로운)[멋쩍게 웃으며]아하,아하,로운 멋쩍게 웃으며 아하
142.934,145.187,R139-S01-T008-U000015,"아, 원장님요? 아","아 , 원장님요 ? 아","아 , 원장님요 ? 아"
147.272,148.106,R139-S01-T008-U000016,[우일의 당황한 웃음],,우일의 당황한 웃음
148.19,150.4,R139-S01-T008-U000017,"아, 혹시 방금 내 말...","아 , 혹시 방금 내 말 . . .","아 , 혹시 방금 내 말 . . ."
150.484,152.819,R139-S01-T008-U000018,"(로운)아니에요, 아니에요아니에요, 아니에요, 아니에요","아니에요 , 아니에요아니에요 , 아니에요 , 아니에요","로운 아니에요 , 아니에요아니에요 , 아니에요 , 아니에요"
152.903,154.196,R139-S01-T008-U000019,[멋쩍은 신음],,멋쩍은 신음
