begin,end,id,text,prep_verbal,prep_read
6.37,8.12,R016-S01-T013-U000001,<i>너도 인간이니?</i>,너도 인간이니 ?,너도 인간이니 ?
9.95,16.91,R016-S01-T013-U000002,<i>Timing and Subtitles by The Humanoids @ Viki</i>,,
32.01,37.89,R016-S01-T013-U000003,<i>너도 인간이니?</i>,너도 인간이니 ?,너도 인간이니 ?
38.993,42.323,R016-S01-T013-U000004,<i>국내 유명 재벌 기업의 3세 기업인 A씨가</i>,국내 유명 재벌 기업의 세 기업인 씨가,국내 유명 재벌 기업의 세 기업인 씨가
42.323,46.192,R016-S01-T013-U000005,"<i>경호원을 폭행하는 영상이 SNS에 급속도로 퍼지며,</i>","경호원을 폭행하는 영상이 에 급속도로 퍼지며 ,","경호원을 폭행하는 영상이 에 급속도로 퍼지며 ,"
46.2,49.433,R016-S01-T013-U000006,<i>또 다시 재벌 갑질 논란이 일고 있습니다.</i>,또 다시 재벌 갑질 논란이 일고 있습니다 .,또 다시 재벌 갑질 논란이 일고 있습니다 .
49.433,53.232,R016-S01-T013-U000007,<i>영상 속 A 씨는 자신을 몰래 촬영했다는 이유로 경호원 ... </i>,영상 속 씨는 자신을 몰래 촬영했다는 이유로 경호원 . . .,영상 속 씨는 자신을 몰래 촬영했다는 이유로 경호원 . . .
53.232,58.212,R016-S01-T013-U000008,<i>넌 안 돌아올 생각이구나?</i>,넌 안 돌아올 생각이구나 ?,넌 안 돌아올 생각이구나 ?
58.212,61.782,R016-S01-T013-U000009,<i>앞으로 재밌는 일이 벌어질 테니까.</i>,앞으로 재밌는 일이 벌어질 테니까 .,앞으로 재밌는 일이 벌어질 테니까 .
61.8,66.6,R016-S01-T013-U000010,<i>니가 말한 재밌는 일이 겨우 이거냐?</i>,니가 말한 재밌는 일이 겨우 이거냐 ?,니가 말한 재밌는 일이 겨우 이거냐 ?
68.822,74.022,R016-S01-T013-U000011,<i>그렇다면 나도 장난 한 번 쳐주마.</i>,그렇다면 나도 장난 한 번 쳐주마 .,그렇다면 나도 장난 한 번 쳐주마 .
75.562,76.893,R016-S01-T013-U000012,<i>정우는?</i>,정우는 ?,정우는 ?
76.893,78.833,R016-S01-T013-U000013,<i>죽은 정우 오빤 왜 찾아?</i>,죽은 정우 오빤 왜 찾아 ?,죽은 정우 오빤 왜 찾아 ?
78.833,79.863,R016-S01-T013-U000014,<i>죽은 오빠?</i>,죽은 오빠 ?,죽은 오빠 ?
79.863,81.962,R016-S01-T013-U000015,<i>못 가게 해! 놔 이거!</i>,못 가게 해 ! 놔 이거 !,못 가게 해 ! 놔 이거 !
81.962,83.463,R016-S01-T013-U000016,<i> - 아빠!   - 정우야!</i>,아빠 ! 정우야 !,아빠 ! 정우야 !
83.463,85.362,R016-S01-T013-U000017,<i>정우야!</i>,정우야 !,정우야 !
87.373,90.673,R016-S01-T013-U000018,<i>어떠냐? 재밌지?</i>,어떠냐 ? 재밌지 ?,어떠냐 ? 재밌지 ?
91.812,94.512,R016-S01-T013-U000019,<i>흉터 어디 있어? 여기 있던 니 흉터?</i>,흉터 어디 있어 ? 여기 있던 니 흉터 ?,흉터 어디 있어 ? 여기 있던 니 흉터 ?
94.6,98.9,R016-S01-T013-U000020,"<i>아빠,  또 이런다? 오빤 죽었잖아.</i>","아빠 , 또 이런다 ? 오빤 죽었잖아 .","아빠 , 또 이런다 ? 오빤 죽었잖아 ."
98.952,102.5,R016-S01-T013-U000021,<i>얜 오빠. 아들 신이잖아!</i>,얜 오빠 . 아들 신이잖아 !,얜 오빠 . 아들 신이잖아 !
102.5,107.0,R016-S01-T013-U000022,<i>널 속였으니까 더 큰 장난을 쳐야겠다.</i>,널 속였으니까 더 큰 장난을 쳐야겠다 .,널 속였으니까 더 큰 장난을 쳐야겠다 .
110.622,113.19200000000001,R016-S01-T013-U000023,<i>누가진짜내편인지 ... </i>,누가진짜내편인지 . . .,누가진짜내편인지 . . .
113.19200000000001,115.102,R016-S01-T013-U000024,<i>아리샙트정</i>,아리샙트정,아리샙트정
115.102,117.803,R016-S01-T013-U000025,<i>누가 날 배신하는지.</i>,누가 날 배신하는지 .,누가 날 배신하는지 .
117.803,119.93299999999999,R016-S01-T013-U000026,<i>테스트하기 위해.</i>,테스트하기 위해 .,테스트하기 위해 .
119.93299999999999,122.343,R016-S01-T013-U000027,<i>아빠 치매 맞아요.</i>,아빠 치매 맞아요 .,아빠 치매 맞아요 .
123.743,125.672,R016-S01-T013-U000028,<i>됐어요?</i>,됐어요 ?,됐어요 ?
132.912,135.053,R016-S01-T013-U000029,이 할애비가 ...,이 할애비가 . . .,이 할애비가 . . .
137.152,139.593,R016-S01-T013-U000030,"치매다, 신아.","치매다 , 신아 .","치매다 , 신아 ."
145.7,149.4,R016-S01-T013-U000031,"치매 아니에요, 할아버진.","치매 아니에요 , 할아버진 .","치매 아니에요 , 할아버진 ."
157.503,161.173,R016-S01-T013-U000032,<i>너도 인간이니?</i>,너도 인간이니 ?,너도 인간이니 ?
161.982,163.183,R016-S01-T013-U000033,어떻게 알았냐구요?,어떻게 알았냐구요 ?,어떻게 알았냐구요 ?
163.183,165.013,R016-S01-T013-U000034,<i>제 13 회</i>,제 회,제 회
165.013,167.582,R016-S01-T013-U000035,<i>안 그래도 좀 이상했어요.</i>,안 그래도 좀 이상했어요 .,안 그래도 좀 이상했어요 .
167.582,172.493,R016-S01-T013-U000036,"할아버지, 불가능이란 없다고 생각하시는 분이잖아요.","할아버지 , 불가능이란 없다고 생각하시는 분이잖아요 .","할아버지 , 불가능이란 없다고 생각하시는 분이잖아요 ."
172.493,173.923,R016-S01-T013-U000037,그런 분이 치매 걸렸다고,그런 분이 치매 걸렸다고,그런 분이 치매 걸렸다고
