begin,end,id,text,prep_verbal,prep_read
39.623,41.583,R214-S01-T001-U000001,[어두운 음악][기계 작동음],,어두운 음악 기계 작동음
51.593,53.595,R214-S01-T001-U000002,[무거운 음악],,무거운 음악
97.723,99.057,R214-S01-T001-U000003,"(종구)야, 빨리 내려온나","야 , 빨리 내려온나","종구 야 , 빨리 내려온나"
100.726,101.81,R214-S01-T001-U000004,빨리 들어가,빨리 들어가,빨리 들어가
101.893,103.687,R214-S01-T001-U000005,[기계 작동음],,기계 작동음
103.77,105.48,R214-S01-T001-U000006,앞에 들어가라고!,앞에 들어가라고 !,앞에 들어가라고 !
106.315,107.441,R214-S01-T001-U000007,열 맞춰,열 맞춰,열 맞춰
119.62,120.912,R214-S01-T001-U000008,[어두운 음악],,어두운 음악
121.288,122.998,R214-S01-T001-U000009,[물소리가 솨 들린다],,물소리가 솨 들린다
129.421,131.715,R214-S01-T001-U000010,[망치질 소리가 들린다][드릴 작동음],,망치질 소리가 들린다 드릴 작동음
144.519,147.814,R214-S01-T001-U000011,(종구)야! 여기 좁아서 못 들어간다고!,야 ! 여기 좁아서 못 들어간다고 !,종구 야 ! 여기 좁아서 못 들어간다고 !
148.106,150.942,R214-S01-T001-U000012,"어? 좀 더 작고, 어? 어린","어 ? 좀 더 작고 , 어 ? 어린","어 ? 좀 더 작고 , 어 ? 어린"
151.568,154.488,R214-S01-T001-U000013,"어린애들로이런 애들로 좀 들여보내, 들어가","어린애들로이런 애들로 좀 들여보내 , 들어가","어린애들로이런 애들로 좀 들여보내 , 들어가"
154.696,156.49,R214-S01-T001-U000014,"여기 들어가, 어","여기 들어가 , 어","여기 들어가 , 어"
159.701,160.786,R214-S01-T001-U000015,[어린 징용자1의 힘주는 신음],,어린 징용자의 힘주는 신음
161.37,163.038,R214-S01-T001-U000016,(어린 징용자1)아휴[무거운 음악],아휴,어린 징용자 아휴 무거운 음악
164.331,165.874,R214-S01-T001-U000017,[어린 징용자1의 힘겨운 신음],,어린 징용자의 힘겨운 신음
171.004,172.964,R214-S01-T001-U000018,[어린 징용자2의 힘주는 신음],,어린 징용자의 힘주는 신음
174.925,176.009,R214-S01-T001-U000019,[어린 징용자2의 놀란 신음],,어린 징용자의 놀란 신음
176.343,177.677,R214-S01-T001-U000020,(어린 징용자2)가스다!,가스다 !,어린 징용자 가스다 !
177.761,179.137,R214-S01-T001-U000021,[어린 징용자2의 놀란 신음],,어린 징용자의 놀란 신음
179.846,181.848,R214-S01-T001-U000022,"살려 주세요, 살려 주세요!","살려 주세요 , 살려 주세요 !","살려 주세요 , 살려 주세요 !"
181.932,182.808,R214-S01-T001-U000023,[아파하는 신음],,아파하는 신음
