begin,end,id,text,prep_verbal,prep_read
1.001,2.669,R161-S01-T004-U000001,[오프닝곡],,오프닝곡
2.736,5.539,R161-S01-T004-U000002,"(뽀로로) 안녕, 친구들, 반가워!","안녕 , 친구들 , 반가워 !","뽀로로 안녕 , 친구들 , 반가워 !"
8.475,10.444,R161-S01-T004-U000003,♪ 세상은 참 신기해 ♪,세상은 참 신기해,세상은 참 신기해
11.011,14.081,R161-S01-T004-U000004,♪ 산과 바다와 하늘도 있고 ♪,산과 바다와 하늘도 있고,산과 바다와 하늘도 있고
14.248,17.384,R161-S01-T004-U000005,♪ 아무도 생각하지 못했던 ♪,아무도 생각하지 못했던,아무도 생각하지 못했던
17.684,21.822,R161-S01-T004-U000006,♪ 신기한 일들도 있거든 ♪,신기한 일들도 있거든,신기한 일들도 있거든
23.59,26.36,R161-S01-T004-U000007,♪ 깊고 깊은 비밀의 숲에 ♪,깊고 깊은 비밀의 숲에,깊고 깊은 비밀의 숲에
26.86,29.73,R161-S01-T004-U000008,♪ 신비한 요정의 빛 ♪,신비한 요정의 빛,신비한 요정의 빛
29.796,33.1,R161-S01-T004-U000009,"♪ 장미의 성, 야수의 노래 ♪","장미의 성 , 야수의 노래","장미의 성 , 야수의 노래"
33.166,34.902,R161-S01-T004-U000010,♪ 춤추는 피노키오 ♪,춤추는 피노키오,춤추는 피노키오
34.968,36.37,R161-S01-T004-U000011,크롱크롱!,크롱크롱 !,크롱크롱 !
37.237,39.139,R161-S01-T004-U000012,♪ 세상은 참 신기해 ♪,세상은 참 신기해,세상은 참 신기해
39.206,43.01,R161-S01-T004-U000013,♪ 신기한 친구들신기한 이야기 ♪,신기한 친구들신기한 이야기,신기한 친구들신기한 이야기
43.076,45.746,R161-S01-T004-U000014,♪ 오늘은 또 어떤 ♪,오늘은 또 어떤,오늘은 또 어떤
45.812,50.05,R161-S01-T004-U000015,♪ 신기한 일들이 생길까 ♪,신기한 일들이 생길까,신기한 일들이 생길까
50.117,53.12,R161-S01-T004-U000016,♪ 콩나무를 타고 오른 ♪,콩나무를 타고 오른,콩나무를 타고 오른
53.186,56.356,R161-S01-T004-U000017,♪ 뭉게구름 마법의 세계 ♪,뭉게구름 마법의 세계,뭉게구름 마법의 세계
56.423,60.027,R161-S01-T004-U000018,♪ 하늘 나는 코끼리와 ♪[코끼리 울음],하늘 나는 코끼리와,하늘 나는 코끼리와 코끼리 울음
60.093,63.063,R161-S01-T004-U000019,♪ 무지갯빛 물고기 ♪[친구들의 탄성],무지갯빛 물고기,무지갯빛 물고기 친구들의 탄성
64.031,65.699,R161-S01-T004-U000020,♪ 세상은 참 신기해 ♪,세상은 참 신기해,세상은 참 신기해
65.766,69.703,R161-S01-T004-U000021,♪ 신기한 친구들신기한 이야기 ♪,신기한 친구들신기한 이야기,신기한 친구들신기한 이야기
69.77,72.539,R161-S01-T004-U000022,♪ 오늘은 또 어떤 ♪,오늘은 또 어떤,오늘은 또 어떤
72.606,76.376,R161-S01-T004-U000023,♪ 신기한 일들이 생길까 ♪,신기한 일들이 생길까,신기한 일들이 생길까
76.443,79.346,R161-S01-T004-U000024,♪ 뽀로롱 뽀롱 뽀로로 ♪,뽀로롱 뽀롱 뽀로로,뽀로롱 뽀롱 뽀로로
79.746,83.517,R161-S01-T004-U000025,♪ 도도동 동화나라 대모험 ♪,도도동 동화나라 대모험,도도동 동화나라 대모험
83.584,84.718,R161-S01-T004-U000026,출발!,출발 !,출발 !
86.053,88.055,R161-S01-T004-U000027,[긴장되는 음악][천둥이 우르릉 울린다],,긴장되는 음악 천둥이 우르릉 울린다
90.591,91.925,R161-S01-T004-U000028,[친구들의 비명],,친구들의 비명
91.992,94.461,R161-S01-T004-U000029,(내레이션) 에디의 비행기가강력한 폭풍을 만났어요,에디의 비행기가강력한 폭풍을 만났어요,내레이션 에디의 비행기가강력한 폭풍을 만났어요
94.528,96.063,R161-S01-T004-U000030,[친구들의 겁먹은 탄성],,친구들의 겁먹은 탄성
96.129,99.132,R161-S01-T004-U000031,"- (뽀로로) 에디, 정말 괜찮아?- (크롱) 크롱크롱?[비행기 경고음]","에디 , 정말 괜찮아 ? 크롱크롱 ?","뽀로로 에디 , 정말 괜찮아 ? 크롱 크롱크롱 ? 비행기 경고음"
99.633,102.302,R161-S01-T004-U000032,"이 정도야, 뭐, 걱정 안 해도 돼","이 정도야 , 뭐 , 걱정 안 해도 돼","이 정도야 , 뭐 , 걱정 안 해도 돼"
103.17,104.705,R161-S01-T004-U000033,[천둥이 우르릉 울린다][친구들의 비명],,천둥이 우르릉 울린다 친구들의 비명
105.005,107.774,R161-S01-T004-U000034,"- 정말 괜찮은 거야?- (에디) 어, 어?","정말 괜찮은 거야 ? 어 , 어 ?","정말 괜찮은 거야 ? 에디 어 , 어 ?"
107.841,111.445,R161-S01-T004-U000035,"[흥미진진한 음악]- (에디) 아, 안 괜찮은데…- (친구들) 뭐야!","아 , 안 괜찮은데 뭐야 !","흥미진진한 음악 에디 아 , 안 괜찮은데 친구들 뭐야 !"
111.511,113.38,R161-S01-T004-U000036,"기다려 봐, 괜찮아!","기다려 봐 , 괜찮아 !","기다려 봐 , 괜찮아 !"
113.447,116.95,R161-S01-T004-U000037,[친구들의 비명],,친구들의 비명
117.351,119.319,R161-S01-T004-U000038,[포비와 에디의 놀란 탄성],,포비와 에디의 놀란 탄성
120.22,122.255,R161-S01-T004-U000039,[친구들의 놀란 탄성],,친구들의 놀란 탄성
122.322,124.558,R161-S01-T004-U000040,[타이어 마찰음],,타이어 마찰음
125.058,126.96,R161-S01-T004-U000041,[밤새 울음],,밤새 울음
127.027,129.129,R161-S01-T004-U000042,[어지러운 신음][익살스러운 효과음],,어지러운 신음 익살스러운 효과음
129.196,130.864,R161-S01-T004-U000043,살았다,살았다,살았다
130.931,133.367,R161-S01-T004-U000044,[힘주는 숨소리][흥미로운 음악],,힘주는 숨소리 흥미로운 음악
134.334,136.637,R161-S01-T004-U000045,"어휴, 손 좀 봐야겠는데","어휴 , 손 좀 봐야겠는데","어휴 , 손 좀 봐야겠는데"
137.204,139.239,R161-S01-T004-U000046,근데 여긴 어디지?,근데 여긴 어디지 ?,근데 여긴 어디지 ?
139.306,141.074,R161-S01-T004-U000047,(패티) 그러게[친구들의 놀란 숨소리],그러게,패티 그러게 친구들의 놀란 숨소리
141.575,143.744,R161-S01-T004-U000048,(루피) 저기 무슨 성 같은데?[신비로운 음악],저기 무슨 성 같은데 ?,루피 저기 무슨 성 같은데 ? 신비로운 음악
143.81,144.878,R161-S01-T004-U000049,(로디) 가 보자,가 보자,로디 가 보자
144.945,146.947,R161-S01-T004-U000050,[흥미로운 음악][친구들의 긴장한 숨소리],,흥미로운 음악 친구들의 긴장한 숨소리
148.248,149.082,R161-S01-T004-U000051,(에디) 어?,어 ?,에디 어 ?
149.149,152.352,R161-S01-T004-U000052,- (뽀로로) 계세요?- (크롱) 크롱크롱?[친구들의 긴장한 숨소리],계세요 ? 크롱크롱 ?,뽀로로 계세요 ? 크롱 크롱크롱 ? 친구들의 긴장한 숨소리
152.819,154.221,R161-S01-T004-U000053,(루피) 계세요?,계세요 ?,루피 계세요 ?
154.287,156.223,R161-S01-T004-U000054,[긴장되는 음악]여기요,여기요,긴장되는 음악 여기요
157.157,159.292,R161-S01-T004-U000055,(포비) 아무도 안 계세요?,아무도 안 계세요 ?,포비 아무도 안 계세요 ?
159.926,162.596,R161-S01-T004-U000056,- (에디) 일단 들어가자- (패티) 그래,일단 들어가자 그래,에디 일단 들어가자 패티 그래
163.597,165.165,R161-S01-T004-U000057,(패티) 빈 성인가?,빈 성인가 ?,패티 빈 성인가 ?
165.966,166.8,R161-S01-T004-U000058,(크롱) 크롱?,크롱 ?,크롱 크롱 ?
166.867,168.869,R161-S01-T004-U000059,(루피) 여기서 기다리고 있으면…[크롱이 냄새를 킁킁 맡는다],여기서 기다리고 있으면,루피 여기서 기다리고 있으면 크롱이 냄새를 킁킁 맡는다
168.935,171.104,R161-S01-T004-U000060,(뽀로로) 음! 맛있는 냄새!,음 ! 맛있는 냄새 !,뽀로로 음 ! 맛있는 냄새 !
171.171,173.573,R161-S01-T004-U000061,크롱[루피의 놀란 탄성],크롱,크롱 루피의 놀란 탄성
173.64,175.642,R161-S01-T004-U000062,"[친구들이 냄새를 킁킁 맡는다](루피) 아, 얘들아, 응?","아 , 얘들아 , 응 ?","친구들이 냄새를 킁킁 맡는다 루피 아 , 얘들아 , 응 ?"
176.143,178.345,R161-S01-T004-U000063,(뽀로로) 어?저쪽에서 나는 냄새인데?,어 ? 저쪽에서 나는 냄새인데 ?,뽀로로 어 ? 저쪽에서 나는 냄새인데 ?
179.179,181.448,R161-S01-T004-U000064,[밝은 음악][친구들의 의아한 탄성],,밝은 음악 친구들의 의아한 탄성
182.049,185.118,R161-S01-T004-U000065,[친구들의 탄성](에디) 맛있겠다!,맛있겠다 !,친구들의 탄성 에디 맛있겠다 !
185.185,186.153,R161-S01-T004-U000066,(포비) 저게 다 뭐야?,저게 다 뭐야 ?,포비 저게 다 뭐야 ?
