begin,end,id,text,prep_verbal,prep_read
6.506,9.968,R174-S01-T008-U000001,“넷플릭스 시리즈”,넷플릭스 시리즈,넷플릭스 시리즈
10.052,11.178,R174-S01-T008-U000002,[오프닝 음악],,오프닝 음악
46.046,49.424,R174-S01-T008-U000003,[불안한 배경음악],,불안한 배경음악
67.651,68.819,R174-S01-T008-U000004,[떨리는 숨소리],,떨리는 숨소리
76.076,77.16,R174-S01-T008-U000005,병원에선 뭐래요?,병원에선 뭐래요 ?,병원에선 뭐래요 ?
80.038,83.709,R174-S01-T008-U000006,[한숨 쉬며] 일단의식이 돌아와 봐야 안다고,일단의식이 돌아와 봐야 안다고,한숨 쉬며 일단의식이 돌아와 봐야 안다고
88.213,90.173,R174-S01-T008-U000007,걱정하지 마요민지 꼭 깨어날 거예요,걱정하지 마요민지 꼭 깨어날 거예요,걱정하지 마요민지 꼭 깨어날 거예요
91.967,94.303,R174-S01-T008-U000008,그리고 사고 낸 운전자는내가 한번 만나 볼게요,그리고 사고 낸 운전자는내가 한번 만나 볼게요,그리고 사고 낸 운전자는내가 한번 만나 볼게요
94.386,95.22,R174-S01-T008-U000009,아뇨,아뇨,아뇨
97.431,98.765,R174-S01-T008-U000010,제가 알아서 할게요,제가 알아서 할게요,제가 알아서 할게요
100.017,101.143,R174-S01-T008-U000011,신경 쓰지 마세요,신경 쓰지 마세요,신경 쓰지 마세요
101.226,103.061,R174-S01-T008-U000012,어떻게 신경을 안 써요?,어떻게 신경을 안 써요 ?,어떻게 신경을 안 써요 ?
105.022,108.066,R174-S01-T008-U000013,나 그동안 힘들 때마다혜승 씨 생각하면서 버텼어요,나 그동안 힘들 때마다혜승 씨 생각하면서 버텼어요,나 그동안 힘들 때마다혜승 씨 생각하면서 버텼어요
108.9,110.11,R174-S01-T008-U000014,[쓸쓸한 배경음악],,쓸쓸한 배경음악
110.193,111.778,R174-S01-T008-U000015,지금 혜승 씨한테 필요한 건나 아니에요?,지금 혜승씨한테 필요한 건나 아니에요 ?,지금 혜승씨한테 필요한 건나 아니에요 ?
114.323,115.282,R174-S01-T008-U000016,[코를 훌쩍인다],,코를 훌쩍인다
117.367,119.828,R174-S01-T008-U000017,대표님 여기 이러고 있을시간 없잖아요,대표님 여기 이러고 있을시간 없잖아요,대표님 여기 이러고 있을시간 없잖아요
120.37,121.371,R174-S01-T008-U000018,얼른 가 보세요,얼른 가 보세요,얼른 가 보세요
144.436,145.312,R174-S01-T008-U000019,이 사진 뭐예요?,이 사진 뭐예요 ?,이 사진 뭐예요 ?
154.905,156.365,R174-S01-T008-U000020,설마 민지 사고…,설마 민지 사고,설마 민지 사고
158.492,159.409,R174-S01-T008-U000021,진유희가 한 짓이에요?,진유희가 한 짓이에요 ?,진유희가 한 짓이에요 ?
162.245,164.247,R174-S01-T008-U000022,[흐느낀다],,흐느낀다
175.675,177.844,R174-S01-T008-U000023,민지 사고 어떻게 된 건지자세히 좀 알아봐,민지 사고 어떻게 된 건지자세히 좀 알아봐,민지 사고 어떻게 된 건지자세히 좀 알아봐
177.928,180.472,R174-S01-T008-U000024,사고 운전자가 누구고진유희랑 무슨 관계인지,사고 운전자가 누구고진유희랑 무슨 관계인지,사고 운전자가 누구고진유희랑 무슨 관계인지
183.642,184.81,R174-S01-T008-U000025,[노크 소리],,노크 소리
184.893,186.103,R174-S01-T008-U000026,[문이 열린다],,문이 열린다
187.354,188.188,R174-S01-T008-U000027,어서 오세요,어서 오세요,어서 오세요
191.024,191.942,R174-S01-T008-U000028,앉으시죠,앉으시죠,앉으시죠
199.616,202.16,R174-S01-T008-U000029,"민지 사고, 어떻게 된 거죠?","민지 사고 , 어떻게 된 거죠 ?","민지 사고 , 어떻게 된 거죠 ?"
203.662,206.79,R174-S01-T008-U000030,하나도 빠짐없이 다 말해 주세요,하나도 빠짐없이 다 말해 주세요,하나도 빠짐없이 다 말해 주세요
208.875,209.835,R174-S01-T008-U000031,그럼,그럼,그럼
211.169,214.631,R174-S01-T008-U000032,서혜승 씨는 나한테 뭘 줄 거죠?,서혜승 씨는 나한테 뭘 줄 거죠 ?,서혜승 씨는 나한테 뭘 줄 거죠 ?
216.967,218.093,R174-S01-T008-U000033,뭘 원하시는데요?,뭘 원하시는데요 ?,뭘 원하시는데요 ?
220.053,221.43,R174-S01-T008-U000034,이형주 대표,이형주 대표,이형주 대표
223.348,224.433,R174-S01-T008-U000035,그만 놔주시죠,그만 놔주시죠,그만 놔주시죠
227.811,231.398,R174-S01-T008-U000036,전 그 사람 붙잡은 적 없습니다,전 그 사람 붙잡은 적 없습니다,전 그 사람 붙잡은 적 없습니다
232.858,233.733,R174-S01-T008-U000037,그래요?,그래요 ?,그래요 ?
240.282,241.158,R174-S01-T008-U000038,열어 보세요,열어 보세요,열어 보세요
245.745,247.998,R174-S01-T008-U000039,[긴장감 흐르는 배경음악],,긴장감 흐르는 배경음악
248.081,251.46,R174-S01-T008-U000040,(애란) 진유희가그 남자의 도박 빚을 갚아주면서,진유희가그 남자의 도박 빚을 갚아주면서,애란 진유희가그 남자의 도박 빚을 갚아주면서
251.96,253.754,R174-S01-T008-U000041,매수한 거 같더군요,매수한 거 같더군요,매수한 거 같더군요
256.923,257.883,R174-S01-T008-U000042,진유희,진유희,진유희
258.842,261.553,R174-S01-T008-U000043,평생 감옥에 썩게만들어 줄 수 있어요,평생 감옥에 썩게만들어 줄 수 있어요,평생 감옥에 썩게만들어 줄 수 있어요
265.015,265.891,R174-S01-T008-U000044,대신,대신,대신
268.393,270.562,R174-S01-T008-U000045,이형주 대표 곁을 떠나 주세요,이형주 대표 곁을 떠나 주세요,이형주 대표 곁을 떠나 주세요
270.645,272.689,R174-S01-T008-U000046,[배경음악이 고조된다],,배경음악이 고조된다
273.44,274.9,R174-S01-T008-U000047,그게 제 조건이에요,그게 제 조건이에요,그게 제 조건이에요
279.905,281.114,R174-S01-T008-U000048,아니요,아니요,아니요
283.408,284.701,R174-S01-T008-U000049,그거론 부족해요,그거론 부족해요,그거론 부족해요
290.415,291.333,R174-S01-T008-U000050,진유희,진유희,진유희
293.46,294.544,R174-S01-T008-U000051,죽여 주세요,죽여 주세요,죽여 주세요
295.754,297.339,R174-S01-T008-U000052,[쿵 하는 효과음],,쿵 하는 효과음
301.218,303.22,R174-S01-T008-U000053,[긴장감 흐르는 배경음악],,긴장감 흐르는 배경음악
309.684,310.519,R174-S01-T008-U000054,형주야,형주야,형주야
318.068,319.736,R174-S01-T008-U000055,"뭐 하는 짓이에요, 지금?","뭐 하는 짓이에요 , 지금 ?","뭐 하는 짓이에요 , 지금 ?"
319.82,321.071,R174-S01-T008-U000056,당신이 인간이야?,당신이 인간이야 ?,당신이 인간이야 ?
321.822,323.281,R174-S01-T008-U000057,어떻게 애한테 그딴 짓을 해?,어떻게 애한테 그딴 짓을 해 ?,어떻게 애한테 그딴 짓을 해 ?
324.866,326.701,R174-S01-T008-U000058,- 무슨 말이에요?- 몰라서 물어?,무슨 말이에요 ? 몰라서 물어 ?,무슨 말이에요 ? 몰라서 물어 ?
327.577,330.288,R174-S01-T008-U000059,"민지 사고, 당신이 사주했잖아","민지 사고 , 당신이 사주했잖아","민지 사고 , 당신이 사주했잖아"
333.166,334.042,R174-S01-T008-U000060,증거 있어요?,증거 있어요 ?,증거 있어요 ?
334.125,336.545,R174-S01-T008-U000061,당신이 사고 운전자랑 만나는 거다 찍혔어,당신이 사고 운전자랑 만나는 거다 찍혔어,당신이 사고 운전자랑 만나는 거다 찍혔어
337.295,339.714,R174-S01-T008-U000062,설마 청와대 민정비서관이허튼소리 하지 않겠지,설마 청와대 민정비서관이허튼소리 하지 않겠지,설마 청와대 민정비서관이허튼소리 하지 않겠지
339.798,342.717,R174-S01-T008-U000063,"누가 뭐라고 떠들어댔는지는모르겠지만, 그 사람","누가 뭐라고 떠들어댔는지는모르겠지만 , 그 사람","누가 뭐라고 떠들어댔는지는모르겠지만 , 그 사람"
