begin,end,id,text,prep_verbal,prep_read
0.86,6.89,R119-S01-T013-U000001,"<i> 아득한 옛날, 인간은 두 개의 몸이 합쳐져 있는 모습이었다고 한다 </i>","아득한 옛날 , 인간은 두 개의 몸이 합쳐져 있는 모습이었다고 한다","아득한 옛날 , 인간은 두 개의 몸이 합쳐져 있는 모습이었다고 한다"
6.9,12.5,R119-S01-T013-U000002,"<i> 네 개의 팔과 네 개의 다리, 두 개의 머리를 가진 것이다.</i>","네 개의 팔과 네 개의 다리 , 두 개의 머리를 가진 것이다 .","네 개의 팔과 네 개의 다리 , 두 개의 머리를 가진 것이다 ."
13.13,17.64,R119-S01-T013-U000003,<i>  자만에 빠진 인간들은 신에게 도전했고.</i>,자만에 빠진 인간들은 신에게 도전했고 .,자만에 빠진 인간들은 신에게 도전했고 .
18.22,22.37,R119-S01-T013-U000004,<i> 결국 제우스는 인간을 둘로 갈라놓았다.</i>,결국 제우스는 인간을 둘로 갈라놓았다 .,결국 제우스는 인간을 둘로 갈라놓았다 .
23.43,27.68,R119-S01-T013-U000005,<i> 인간은 잘리기 전의 오롯한 행복을 얻기 위해</i>,인간은 잘리기 전의 오롯한 행복을 얻기 위해,인간은 잘리기 전의 오롯한 행복을 얻기 위해
27.68,31.81,R119-S01-T013-U000006,<i> 자신의 반쪽을 찾아 떠돌아다니는 운명이 됐다.</i>,자신의 반쪽을 찾아 떠돌아다니는 운명이 됐다 .,자신의 반쪽을 찾아 떠돌아다니는 운명이 됐다 .
37.28,42.23,R119-S01-T013-U000007,"<i> 우리는 그 숙명을, 사랑이라 부른다.</i>","우리는 그 숙명을 , 사랑이라 부른다 .","우리는 그 숙명을 , 사랑이라 부른다 ."
45.68,48.24,R119-S01-T013-U000008,이수! 보고 싶었어.,이수 ! 보고 싶었어 .,이수 ! 보고 싶었어 .
48.24,50.87,R119-S01-T013-U000009,오랜만이네. 들어가자.,오랜만이네 . 들어가자 .,오랜만이네 . 들어가자 .
54.79,59.46,R119-S01-T013-U000010,"<i>  거기까지만 사랑이라면, 사랑은 얼마나 쉬울까?</i>","거기까지만 사랑이라면 , 사랑은 얼마나 쉬울까 ?","거기까지만 사랑이라면 , 사랑은 얼마나 쉬울까 ?"
59.46,62.52,R119-S01-T013-U000011,<i> 13장  너무 사랑하는 것들을 대하는 자세</i>,장 너무 사랑하는 것들을 대하는 자세,장 너무 사랑하는 것들을 대하는 자세
67.55,69.32,R119-S01-T013-U000012,어? 여기.,어 ? 여기 .,어 ? 여기 .
78.87,81.86,R119-S01-T013-U000013,갑자기 무슨 일이세요? 회사 근처까지?,갑자기 무슨 일이세요 ? 회사 근처까지 ?,갑자기 무슨 일이세요 ? 회사 근처까지 ?
81.86,84.55,R119-S01-T013-U000014,상견례 때문에.,상견례 때문에 .,상견례 때문에 .
84.55,88.7,R119-S01-T013-U000015,근데 상견례 가능할까? 어머님 안 좋으신데.,근데 상견례 가능할까 ? 어머님 안 좋으신데 .,근데 상견례 가능할까 ? 어머님 안 좋으신데 .
89.33,93.71000000000001,R119-S01-T013-U000016,- 상견례요?  - 스몰웨딩하고 싶다고 했다며?,상견례요 ? 스몰웨딩하고 싶다고 했다며 ?,상견례요 ? 스몰웨딩하고 싶다고 했다며 ?
93.71000000000001,96.28,R119-S01-T013-U000017,우리야 부를 사람 많은데.,우리야 부를 사람 많은데 .,우리야 부를 사람 많은데 .
96.28,99.71000000000001,R119-S01-T013-U000018,하기야... 신랑이랑 신부 측 하객 차이 많이 나면,하기야 . . . 신랑이랑 신부 측 하객 차이 많이 나면,하기야 . . . 신랑이랑 신부 측 하객 차이 많이 나면
99.71000000000001,101.84,R119-S01-T013-U000019,그것도 보기 안 좋지.,그것도 보기 안 좋지 .,그것도 보기 안 좋지 .
101.84,107.46000000000001,R119-S01-T013-U000020,"어. 언니, 죄송한데... 지금 무슨 말씀하시는 건지..?","어 . 언니 , 죄송한데 . . . 지금 무슨 말씀하시는 건지 . . ?","어 . 언니 , 죄송한데 . . . 지금 무슨 말씀하시는 건지 . . ?"
107.46000000000001,111.36,R119-S01-T013-U000021,어제 현재가 그러던데? 결혼한다구.,어제 현재가 그러던데 ? 결혼한다구 .,어제 현재가 그러던데 ? 결혼한다구 .
112.03999999999999,114.49000000000001,R119-S01-T013-U000022,그게 무슨...?,그게 무슨 . . . ?,그게 무슨 . . . ?
116.69,119.53999999999999,R119-S01-T013-U000023,현재 혼자 한 생각이구나?,현재 혼자 한 생각이구나 ?,현재 혼자 한 생각이구나 ?
120.14,124.11,R119-S01-T013-U000024,근데... 결혼은 할 거니?,근데 . . . 결혼은 할 거니 ?,근데 . . . 결혼은 할 거니 ?
133.82,136.32,R119-S01-T013-U000025,솔직히 말할게.,솔직히 말할게 .,솔직히 말할게 .
136.32,141.76,R119-S01-T013-U000026,"결혼 생각 없음, 현재 놔줘.","결혼 생각 없음 , 현재 놔줘 .","결혼 생각 없음 , 현재 놔줘 ."
143.89,146.82999999999998,R119-S01-T013-U000027,우리가 니 사정 모르는 것도 아니고.,우리가 니 사정 모르는 것도 아니고 .,우리가 니 사정 모르는 것도 아니고 .
146.82999999999998,150.23,R119-S01-T013-U000028,솔직히 결혼할 형편 아니잖아.,솔직히 결혼할 형편 아니잖아 .,솔직히 결혼할 형편 아니잖아 .
150.86,155.32,R119-S01-T013-U000029,"동생은 어리고, 어머니는 아프시고. 또 니가 가장이니까.","동생은 어리고 , 어머니는 아프시고 . 또 니가 가장이니까 .","동생은 어리고 , 어머니는 아프시고 . 또 니가 가장이니까 ."
155.32,158.14,R119-S01-T013-U000030,너무 서운하게 듣지는 말어.,너무 서운하게 듣지는 말어 .,너무 서운하게 듣지는 말어 .
158.14,162.31,R119-S01-T013-U000031,대책도 없이 덜컥 결혼하면 서로 힘드니까.,대책도 없이 덜컥 결혼하면 서로 힘드니까 .,대책도 없이 덜컥 결혼하면 서로 힘드니까 .
164.27,167.78,R119-S01-T013-U000032,다 영희 너 걱정해서 하는 말인 거 알지?,다 영희 너 걱정해서 하는 말인 거 알지 ?,다 영희 너 걱정해서 하는 말인 거 알지 ?
168.42000000000002,169.8,R119-S01-T013-U000033,네.,네 .,네 .
176.53,179.02,R119-S01-T013-U000034,"근데요, 언니...","근데요 , 언니 . . .","근데요 , 언니 . . ."
179.77,183.55,R119-S01-T013-U000035,"아픈 말을 아무리 예쁘게 한다고 해도,","아픈 말을 아무리 예쁘게 한다고 해도 ,","아픈 말을 아무리 예쁘게 한다고 해도 ,"
184.44,187.52,R119-S01-T013-U000036,그건 그냥 아픈 말이거든요.,그건 그냥 아픈 말이거든요 .,그건 그냥 아픈 말이거든요 .
189.1,191.38,R119-S01-T013-U000037,"제 자존심이,","제 자존심이 ,","제 자존심이 ,"
192.89,195.48,R119-S01-T013-U000038,지금 다쳤어요.,지금 다쳤어요 .,지금 다쳤어요 .
196.7,199.68,R119-S01-T013-U000039,오늘은 먼저 들어가보겠습니다.,오늘은 먼저 들어가보겠습니다 .,오늘은 먼저 들어가보겠습니다 .
200.42000000000002,202.56,R119-S01-T013-U000040,얘!,얘 !,얘 !
214.22,217.4,R119-S01-T013-U000041,<i>  사랑은 결코 쉽지 않다.</i>,사랑은 결코 쉽지 않다 .,사랑은 결코 쉽지 않다 .
