begin,end,id,text,prep_verbal,prep_read
2.0,9.05,R123-S01-T002-U000001,<i> Translation and Timing Carefully Crafted   by The Royal Team 👑 at Viki.com </i>,,
45.16,51.05,R123-S01-T002-U000002,<i>철인왕후</i>,철인왕후,철인왕후
51.05,55.95,R123-S01-T002-U000003,<i>철인왕후</i>,철인왕후,철인왕후
59.72,63.03,R123-S01-T002-U000004,아니. 아니 그 본격이 아니라.,아니 . 아니 그 본격이 아니라 .,아니 . 아니 그 본격이 아니라 .
71.27,74.48,R123-S01-T002-U000005,<i>어쩔 수 없이 최후의 방법인가?</i>,어쩔 수 없이 최후의 방법인가 ?,어쩔 수 없이 최후의 방법인가 ?
85.28,87.01,R123-S01-T002-U000006,<i>빠르다.</i>,빠르다 .,빠르다 .
87.01,89.7,R123-S01-T002-U000007,- 뭡니까?   - 너야 말로 뭐야?,뭡니까 ? 너야 말로 뭐야 ?,뭡니까 ? 너야 말로 뭐야 ?
89.7,94.78999999999999,R123-S01-T002-U000008,술자리의 운치엔 달빛이면 충분할 듯하여. 불을 껐소 만.,술자리의 운치엔 달빛이면 충분할 듯하여 . 불을 껐소 만 .,술자리의 운치엔 달빛이면 충분할 듯하여 . 불을 껐소 만 .
96.31,100.53,R123-S01-T002-U000009,"<i>제 2 화</i>   아이, 난 그냥. 본격적으로 마시기 전에 목을 좀 풀어주려고 그랬지.","제 화 아이 , 난 그냥 . 본격적으로 마시기 전에 목을 좀 풀어주려고 그랬지 .","제 화 아이 , 난 그냥 . 본격적으로 마시기 전에 목을 좀 풀어주려고 그랬지 ."
100.53,103.47999999999999,R123-S01-T002-U000010,뭐 일종의 준비운동이랄까?,뭐 일종의 준비운동이랄까 ?,뭐 일종의 준비운동이랄까 ?
104.58,106.97,R123-S01-T002-U000011,이렇게.,이렇게 .,이렇게 .
106.97,108.94,R123-S01-T002-U000012,지금 뭐 하는 거야?,지금 뭐 하는 거야 ?,지금 뭐 하는 거야 ?
108.94,112.1,R123-S01-T002-U000013,서로 울대를 풀어주려는 거 아닙니까.,서로 울대를 풀어주려는 거 아닙니까 .,서로 울대를 풀어주려는 거 아닙니까 .
112.1,115.53,R123-S01-T002-U000014,<i>음흉한 새끼. 일부러 저러 ... </i>,음흉한 새끼 . 일부러 저러 . . .,음흉한 새끼 . 일부러 저러 . . .
116.69,119.09,R123-S01-T002-U000015,<i>할 리가 있나.</i>,할 리가 있나 .,할 리가 있나 .
119.09,124.3,R123-S01-T002-U000016,"아, 이제 목도 풀었으니. 본격적으로 드시오 중전.","아 , 이제 목도 풀었으니 . 본격적으로 드시오 중전 .","아 , 이제 목도 풀었으니 . 본격적으로 드시오 중전 ."
126.95,129.25,R123-S01-T002-U000017,술을 혼자 무슨 맛으로 마시나?,술을 혼자 무슨 맛으로 마시나 ?,술을 혼자 무슨 맛으로 마시나 ?
129.25,133.88,R123-S01-T002-U000018,"아, 내가 그 생각을 미처 못 하였소.","아 , 내가 그 생각을 미처 못 하였소 .","아 , 내가 그 생각을 미처 못 하였소 ."
133.88,135.64,R123-S01-T002-U000019,자.,자 .,자 .
142.91,146.84,R123-S01-T002-U000020,준비운동 덕에 정말 술이 술술 들어갑니다.,준비운동 덕에 정말 술이 술술 들어갑니다 .,준비운동 덕에 정말 술이 술술 들어갑니다 .
146.84,150.37,R123-S01-T002-U000021,<i>어? 너 지금까지 뭐한 거야?</i>,어 ? 너 지금까지 뭐한 거야 ?,어 ? 너 지금까지 뭐한 거야 ?
151.6,154.88,R123-S01-T002-U000022,자! 쭈욱 드셔.,자 ! 쭈욱 드셔 .,자 ! 쭈욱 드셔 .
156.28,157.45,R123-S01-T002-U000023,자.,자 .,자 .
157.45,159.17000000000002,R123-S01-T002-U000024,중전도 많이 드시오.,중전도 많이 드시오 .,중전도 많이 드시오 .
159.17000000000002,161.32,R123-S01-T002-U000025,임금이 먼저 쭈욱.,임금이 먼저 쭈욱 .,임금이 먼저 쭈욱 .
161.32,163.8,R123-S01-T002-U000026,중전 먼저 쭈욱.,중전 먼저 쭈욱 .,중전 먼저 쭈욱 .
163.8,166.18,R123-S01-T002-U000027,<i>이놈이 전략을 바꿨구나?</i>,이놈이 전략을 바꿨구나 ?,이놈이 전략을 바꿨구나 ?
166.18,169.94,R123-S01-T002-U000028,내가 다 안다. 니 놈의 시커먼 속을.,내가 다 안다 . 니 놈의 시커먼 속을 .,내가 다 안다 . 니 놈의 시커먼 속을 .
171.04,173.66,R123-S01-T002-U000029,그럼 사이 좋게 한 잔씩 쭈욱 마시고.,그럼 사이 좋게 한 잔씩 쭈욱 마시고 .,그럼 사이 좋게 한 잔씩 쭈욱 마시고 .
173.66,176.61,R123-S01-T002-U000030,오늘은 고단하니 이만 잠자리에 듭시다.,오늘은 고단하니 이만 잠자리에 듭시다 .,오늘은 고단하니 이만 잠자리에 듭시다 .
176.61,179.64,R123-S01-T002-U000031,"어, 무슨? 이제 시작인데.","어 , 무슨 ? 이제 시작인데 .","어 , 무슨 ? 이제 시작인데 ."
179.64,184.58,R123-S01-T002-U000032,그러지 말고 자자. 사나이답게 러블리하게 원 샷!,그러지 말고 자자 . 사나이답게 러블리하게 원 샷 !,그러지 말고 자자 . 사나이답게 러블리하게 원 샷 !
184.58,186.73,R123-S01-T002-U000033,원 샷!,원 샷 !,원 샷 !
188.7,192.3,R123-S01-T002-U000034,잠자리가 예민하니 멀리 떨어져 주무시오.,잠자리가 예민하니 멀리 떨어져 주무시오 .,잠자리가 예민하니 멀리 떨어져 주무시오 .
192.3,195.58,R123-S01-T002-U000035,<i>저 수작은 또 뭔 개수작?</i>,저 수작은 또 뭔 개수작 ?,저 수작은 또 뭔 개수작 ?
206.46,210.34,R123-S01-T002-U000036,<i>낮에 이기고 밤에 저무는.</i>,낮에 이기고 밤에 저무는 .,낮에 이기고 밤에 저무는 .
212.69,215.18,R123-S01-T002-U000037,아 ...,아 . . .,아 . . .
215.18,218.54,R123-S01-T002-U000038,<i>주색으로 유명한 왕의 실체가 ... </i>,주색으로 유명한 왕의 실체가 . . .,주색으로 유명한 왕의 실체가 . . .
223.23,225.0,R123-S01-T002-U000039,<i>괜히 쫄았어.</i>,괜히 쫄았어 .,괜히 쫄았어 .
225.0,228.46,R123-S01-T002-U000040,<i>하지만 방심은 금물 ... </i>,하지만 방심은 금물 . . .,하지만 방심은 금물 . . .
231.98,236.4,R123-S01-T002-U000041,<i>군대에서 배운 십자매듭을 드디어 여기서 써먹는구나.</i>,군대에서 배운 십자매듭을 드디어 여기서 써먹는구나 .,군대에서 배운 십자매듭을 드디어 여기서 써먹는구나 .
236.4,239.34,R123-S01-T002-U000042,<i>벗기려면 잘라내야 할 것이야.</i>,벗기려면 잘라내야 할 것이야 .,벗기려면 잘라내야 할 것이야 .
239.34,241.19,R123-S01-T002-U000043,오케이.,오케이 .,오케이 .
245.34,250.43,R123-S01-T002-U000044,<i>대체 이기적인 왕 놈의 새끼. 지 혼자 푹신한 금침 위에.</i>,대체 이기적인 왕 놈의 새끼 . 지 혼자 푹신한 금침 위에 .,대체 이기적인 왕 놈의 새끼 . 지 혼자 푹신한 금침 위에 .
261.19,265.02,R123-S01-T002-U000045,중전. 중전의 마음을 모르는 것은 아니나.,중전 . 중전의 마음을 모르는 것은 아니나 .,중전 . 중전의 마음을 모르는 것은 아니나 .
265.02,267.4,R123-S01-T002-U000046,오늘은 그저 잠을 청하고 싶소.,오늘은 그저 잠을 청하고 싶소 .,오늘은 그저 잠을 청하고 싶소 .
267.4,272.11,R123-S01-T002-U000047,아니 그게 아니라. 내가 워낙 곱게 자라서 맨바닥에서 한숨도 못 자요.,아니 그게 아니라 . 내가 워낙 곱게 자라서 맨바닥에서 한숨도 못 자요 .,아니 그게 아니라 . 내가 워낙 곱게 자라서 맨바닥에서 한숨도 못 자요 .
272.11,274.23,R123-S01-T002-U000048,하나만 줘봐.,하나만 줘봐 .,하나만 줘봐 .
274.23,278.95,R123-S01-T002-U000049,난 삼 단 금침에서 한 단이라도 빠지면 못 자오.,난 삼 단 금침에서 한 단이라도 빠지면 못 자오 .,난 삼 단 금침에서 한 단이라도 빠지면 못 자오 .
280.13,283.03,R123-S01-T002-U000050,왕보다 곱게 자랐을까?,왕보다 곱게 자랐을까 ?,왕보다 곱게 자랐을까 ?
