begin,end,id,text,prep_verbal,prep_read
6.24,11.245,R133-S01-T008-U000001,"""NETFLIX오리지널 시리즈""",,
13.614,16.683,R133-S01-T008-U000002,[주제곡],,주제곡
71.004,72.339,R133-S01-T008-U000003,[매미 울음],,매미 울음
72.406,74.074,R133-S01-T008-U000004,"(일용)음, 어쩜","음 , 어쩜","일용 음 , 어쩜"
74.942,78.645,R133-S01-T008-U000005,이렇게 더러워져도 한결같이꽃 같을까?,이렇게 더러워져도 한결같이꽃 같을까 ?,이렇게 더러워져도 한결같이꽃 같을까 ?
78.779,80.614,R133-S01-T008-U000006,[익살스러운 음악](해설)고일용,고일용,익살스러운 음악 해설 고일용
81.348,83.05,R133-S01-T008-U000007,상부 고씨의 장남,상부 고씨의 장남,상부 고씨의 장남
85.752,87.788,R133-S01-T008-U000008,"어허, 닿지 마라","어허 , 닿지 마라","어허 , 닿지 마라"
87.854,90.891,R133-S01-T008-U000009,(해설)나는 새도 떨어뜨린다는권력의 끝판왕,나는 새도 떨어뜨린다는권력의 끝판왕,해설 나는 새도 떨어뜨린다는권력의 끝판왕
91.625,92.492,R133-S01-T008-U000010,에이씨,에이씨,에이씨
94.161,95.862,R133-S01-T008-U000011,(해설)또한 자뻑의 끝판왕,또한 자뻑의 끝판왕,해설 또한 자뻑의 끝판왕
95.929,97.331,R133-S01-T008-U000012,[감탄하며]어쩜,어쩜,감탄하며 어쩜
98.332,100.4,R133-S01-T008-U000013,"아, 이렇게 아름다우면 안 되는데","아 , 이렇게 아름다우면 안 되는데","아 , 이렇게 아름다우면 안 되는데"
100.467,101.468,R133-S01-T008-U000014,(수정)지랄하네,지랄하네,수정 지랄하네
101.668,105.372,R133-S01-T008-U000015,(해설)어떤 여인도 그의 마음을훔칠 수 없는 꽃 같은 자,어떤 여인도 그의 마음을훔칠 수 없는 꽃 같은 자,해설 어떤 여인도 그의 마음을훔칠 수 없는 꽃 같은 자
106.073,107.24,R133-S01-T008-U000016,"- 어이- 어, 어, 씨","어이 어 , 어 , 씨","어이 어 , 어 , 씨"
107.307,108.375,R133-S01-T008-U000017,"눈 버렸어, 아이씨","눈 버렸어 , 아이씨","눈 버렸어 , 아이씨"
109.042,111.078,R133-S01-T008-U000018,(해설)그가 진정 꽃이 된 순간이,그가 진정 꽃이 된 순간이,해설 그가 진정 꽃이 된 순간이
111.144,111.979,R133-S01-T008-U000019,네 이년,네 이년,네 이년
112.045,112.98,R133-S01-T008-U000020,(해설)두 번 있었으니,두 번 있었으니,해설 두 번 있었으니
113.046,115.382,R133-S01-T008-U000021,(일용)어디 뉘 앞이라고고개를 빳빳이 들고 있는 게야!,어디 뉘 앞이라고고개를 빳빳이 들고 있는 게야 !,일용 어디 뉘 앞이라고고개를 빳빳이 들고 있는 게야 !
115.449,118.785,R133-S01-T008-U000022,"어허, 상부 고씨 큰일 났네","어허 , 상부 고씨 큰일 났네","어허 , 상부 고씨 큰일 났네"
119.152,121.288,R133-S01-T008-U000023,(해설)그녀가 그의 크기를 알아준 순간,그녀가 그의 크기를 알아준 순간,해설 그녀가 그의 크기를 알아준 순간
122.623,123.824,R133-S01-T008-U000024,장남인데,장남인데,장남인데
124.424,125.592,R133-S01-T008-U000025,(일용)이 년이 근데,이 년이 근데,일용 이 년이 근데
127.761,128.795,R133-S01-T008-U000026,(해설)그리고,그리고,해설 그리고
129.963,131.531,R133-S01-T008-U000027,그 광란의 밤,그 광란의 밤,그 광란의 밤
132.099,133.166,R133-S01-T008-U000028,[표창이 쓱 스친다][일용의 비명],,표창이 쓱 스친다 일용의 비명
133.233,134.701,R133-S01-T008-U000029,- (병사1) 누구냐!- (병사2) 웬 놈이냐!,누구냐 ! 웬 놈이냐 !,병사 누구냐 ! 병사 웬 놈이냐 !
134.768,136.937,R133-S01-T008-U000030,- (병사3) 누구냐!- (병사4) 웬 놈이냐![병사들이 웅성거린다],누구냐 ! 웬 놈이냐 !,병사 누구냐 ! 병사 웬 놈이냐 ! 병사들이 웅성거린다
