begin,end,id,text,prep_verbal,prep_read
0.542,2.586,R163-S01-T001-U000001,[주제곡],,주제곡
36.787,38.83,R163-S01-T001-U000002,[비가 솨 내린다],,비가 솨 내린다
43.752,45.754,R163-S01-T001-U000003,[긴장되는 음악][하늘이 우르릉거린다],,긴장되는 음악 하늘이 우르릉거린다
47.714,49.383,R163-S01-T001-U000004,[천둥이 쾅 친다],,천둥이 쾅 친다
52.469,55.389,R163-S01-T001-U000005,[여자1의 힘겨운 신음],,여자의 힘겨운 신음
62.02,64.606,R163-S01-T001-U000006,[힘겨운 신음],,힘겨운 신음
68.193,69.528,R163-S01-T001-U000007,[여자1의 힘겨운 숨소리],,여자의 힘겨운 숨소리
70.028,71.029,R163-S01-T001-U000008,[놀란 신음],,놀란 신음
71.154,73.323,R163-S01-T001-U000009,[여자1의 가쁜 숨소리],,여자의 가쁜 숨소리
77.327,78.829,R163-S01-T001-U000010,[다급한 숨소리],,다급한 숨소리
79.454,80.372,R163-S01-T001-U000011,[힘주는 신음],,힘주는 신음
82.374,83.333,R163-S01-T001-U000012,[애쓰는 신음],,애쓰는 신음
84.293,85.585,R163-S01-T001-U000013,[문이 달칵 열린다],,문이 달칵 열린다
86.753,88.755,R163-S01-T001-U000014,[휘파람 소리가 들린다][문이 탁 닫힌다],,휘파람 소리가 들린다 문이 탁 닫힌다
95.679,97.055,R163-S01-T001-U000015,[여자1의 떨리는 숨소리],,여자의 떨리는 숨소리
97.139,99.433,R163-S01-T001-U000016,[대두가 휘파람을 분다],,대두가 휘파람을 분다
101.601,103.27,R163-S01-T001-U000017,[천둥이 쾅 친다],,천둥이 쾅 친다
110.11,111.82,R163-S01-T001-U000018,[천둥이 콰르릉 친다],,천둥이 콰르릉 친다
120.662,122.247,R163-S01-T001-U000019,[하늘이 우르릉거린다],,하늘이 우르릉거린다
122.331,123.498,R163-S01-T001-U000020,[낙천이 안전띠를 달칵 푼다],,낙천이 안전띠를 달칵 푼다
127.502,128.795,R163-S01-T001-U000021,[의미심장한 음악],,의미심장한 음악
129.755,131.214,R163-S01-T001-U000022,[무전기 신호음](무전기 속 형사1)김 형사,김 형사,무전기 신호음 무전기 속 형사 김 형사
131.298,134.134,R163-S01-T001-U000023,우리 갈 때까지 기다려혼자 움직이지 마,우리 갈 때까지 기다려혼자 움직이지 마,우리 갈 때까지 기다려혼자 움직이지 마
137.304,139.264,R163-S01-T001-U000024,"(낙천)빨리 오기나 해라, 씨","빨리 오기나 해라 , 씨","낙천 빨리 오기나 해라 , 씨"
164.706,166.75,R163-S01-T001-U000025,[성스러운 음악이 흘러나온다],,성스러운 음악이 흘러나온다
169.169,171.129,R163-S01-T001-U000026,[여자1의 떨리는 숨소리],,여자의 떨리는 숨소리
174.925,176.343,R163-S01-T001-U000027,(대두)아이고[여자1의 겁에 질린 신음],아이고,대두 아이고 여자의 겁에 질린 신음
178.72,179.805,R163-S01-T001-U000028,보여?,보여 ?,보여 ?
180.722,184.142,R163-S01-T001-U000029,잘 봐 둬자기 죽는 걸 직접 보는 게,잘 봐 둬자기 죽는 걸 직접 보는 게,잘 봐 둬자기 죽는 걸 직접 보는 게
184.226,186.436,R163-S01-T001-U000030,아무한테나 있는 기회가 아니야[여자1이 흐느낀다],아무한테나 있는 기회가 아니야,아무한테나 있는 기회가 아니야 여자이 흐느낀다
188.98,190.607,R163-S01-T001-U000031,[여자1의 겁에 질린 신음],,여자의 겁에 질린 신음
194.069,196.071,R163-S01-T001-U000032,인간 평균 수명이 얼마나 되지?,인간 평균 수명이 얼마나 되지 ?,인간 평균 수명이 얼마나 되지 ?
196.696,198.156,R163-S01-T001-U000033,[여자1의 신음],,여자의 신음
198.365,199.741,R163-S01-T001-U000034,한 70 되나?,한 되나 ?,한 되나 ?
200.158,201.243,R163-S01-T001-U000035,[대두의 힘주는 숨소리],,대두의 힘주는 숨소리
201.618,203.662,R163-S01-T001-U000036,[대두가 가방 지퍼를 직 연다]개같은 세상에서,개같은 세상에서,대두가 가방 지퍼를 직 연다 개같은 세상에서
204.121,206.373,R163-S01-T001-U000037,그나마 제일 공평한 게 뭔지 알아?,그나마 제일 공평한 게 뭔지 알아 ?,그나마 제일 공평한 게 뭔지 알아 ?
208.083,211.044,R163-S01-T001-U000038,잘생긴 놈이건 못생긴 놈이건,잘생긴 놈이건 못생긴 놈이건,잘생긴 놈이건 못생긴 놈이건
211.711,213.463,R163-S01-T001-U000039,부자건 거렁뱅이건,부자건 거렁뱅이건,부자건 거렁뱅이건
214.548,216.383,R163-S01-T001-U000040,도둑놈이건 판사건 간에,도둑놈이건 판사건 간에,도둑놈이건 판사건 간에
216.883,220.053,R163-S01-T001-U000041,"백 년 안에 다 죽는다는 거야, 응?","백 년 안에 다 죽는다는 거야 , 응 ?","백 년 안에 다 죽는다는 거야 , 응 ?"
221.138,222.973,R163-S01-T001-U000042,"아가씨, 살고 싶어 미치겠지?","아가씨 , 살고 싶어 미치겠지 ?","아가씨 , 살고 싶어 미치겠지 ?"
224.641,229.062,R163-S01-T001-U000043,근데 어차피 백 년 후면이 지구에 살고 있는 수십억 인간들,근데 어차피 백 년 후면이 지구에 살고 있는 수십억 인간들,근데 어차피 백 년 후면이 지구에 살고 있는 수십억 인간들
230.188,231.356,R163-S01-T001-U000044,다 죽고 없어,다 죽고 없어,다 죽고 없어
232.399,235.736,R163-S01-T001-U000045,"5년 더 사냐, 10년 더 사냐그 차이인데","년 더 사냐 , 년 더 사냐그 차이인데","년 더 사냐 , 년 더 사냐그 차이인데"
236.695,239.906,R163-S01-T001-U000046,그럴 바엔 매도 먼저 맞는 게낫지 않겠어?,그럴 바엔 매도 먼저 맞는 게낫지 않겠어 ?,그럴 바엔 매도 먼저 맞는 게낫지 않겠어 ?
242.868,244.911,R163-S01-T001-U000047,이제 좀 마음이 편안해지지 않아?,이제 좀 마음이 편안해지지 않아 ?,이제 좀 마음이 편안해지지 않아 ?
245.579,246.705,R163-S01-T001-U000048,[하늘이 우르릉거린다],,하늘이 우르릉거린다
248.206,251.46,R163-S01-T001-U000049,[음산한 효과음],,음산한 효과음
252.085,253.503,R163-S01-T001-U000050,아가씨가 고를래?,아가씨가 고를래 ?,아가씨가 고를래 ?
253.587,254.671,R163-S01-T001-U000051,[웅얼거린다],,웅얼거린다
256.673,258.133,R163-S01-T001-U000052,[대두의 웃음],,대두의 웃음
258.3,259.718,R163-S01-T001-U000053,[여자1의 떨리는 신음],,여자의 떨리는 신음
261.219,263.93,R163-S01-T001-U000054,"[여자1의 신음]뭐, 어?","뭐 , 어 ?","여자의 신음 뭐 , 어 ?"
264.639,268.226,R163-S01-T001-U000055,"(여자1)살려 주세요저한테 왜 이러시는 거예요, 네?","살려 주세요저한테 왜 이러시는 거예요 , 네 ?","여자 살려 주세요저한테 왜 이러시는 거예요 , 네 ?"
268.435,269.811,R163-S01-T001-U000056,[의미심장한 효과음],,의미심장한 효과음
270.061,271.855,R163-S01-T001-U000057,[여자1이 훌쩍인다],,여자이 훌쩍인다
275.984,277.194,R163-S01-T001-U000058,[대두의 한숨],,대두의 한숨
279.821,280.989,R163-S01-T001-U000059,[놀란 신음],,놀란 신음
282.032,285.076,R163-S01-T001-U000060,"아, 아, 아저씨, 아, 아저씨, 아저씨","아 , 아 , 아저씨 , 아 , 아저씨 , 아저씨","아 , 아 , 아저씨 , 아 , 아저씨 , 아저씨"
285.16,286.62,R163-S01-T001-U000061,[여자1의 다급한 신음],,여자의 다급한 신음
290.457,291.583,R163-S01-T001-U000062,[떨리는 숨소리],,떨리는 숨소리
292.25,293.752,R163-S01-T001-U000063,배우 해도 되겠네,배우 해도 되겠네,배우 해도 되겠네
296.087,297.297,R163-S01-T001-U000064,[웃음],,웃음
298.089,302.093,R163-S01-T001-U000065,"(대두)올 때가 됐는데 말이야그렇지, 응?","올 때가 됐는데 말이야그렇지 , 응 ?","대두 올 때가 됐는데 말이야그렇지 , 응 ?"
302.26,303.47,R163-S01-T001-U000066,[하늘이 우르릉거린다],,하늘이 우르릉거린다
304.221,305.555,R163-S01-T001-U000067,[천둥이 쾅 친다],,천둥이 쾅 친다
305.639,307.641,R163-S01-T001-U000068,[긴장되는 음악],,긴장되는 음악
314.189,315.774,R163-S01-T001-U000069,[천둥이 쾅 친다],,천둥이 쾅 친다
324.95,326.076,R163-S01-T001-U000070,[여자1의 비명],,여자의 비명
327.369,328.411,R163-S01-T001-U000071,[성스러운 음악이 흘러나온다],,성스러운 음악이 흘러나온다
328.495,330.247,R163-S01-T001-U000072,[여자1의 떨리는 숨소리],,여자의 떨리는 숨소리
342.842,344.052,R163-S01-T001-U000073,[콤팩트를 툭 내던진다],,콤팩트를 툭 내던진다
344.135,345.47,R163-S01-T001-U000074,[여자1의 떨리는 숨소리],,여자의 떨리는 숨소리
356.189,358.567,R163-S01-T001-U000075,(대두)근데 경찰치고는 너무 예쁘다,근데 경찰치고는 너무 예쁘다,대두 근데 경찰치고는 너무 예쁘다
358.984,361.069,R163-S01-T001-U000076,그래서 미끼로 당첨된 건가?,그래서 미끼로 당첨된 건가 ?,그래서 미끼로 당첨된 건가 ?
361.152,362.445,R163-S01-T001-U000077,[웃음],,웃음
363.613,364.656,R163-S01-T001-U000078,[여자1이 침을 퉤 뱉는다],,여자이 침을 퉤 뱉는다
365.699,369.202,R163-S01-T001-U000079,"지옥에나 떨어져라, 살인마 새끼야","지옥에나 떨어져라 , 살인마 새끼야","지옥에나 떨어져라 , 살인마 새끼야"
370.787,373.039,R163-S01-T001-U000080,[대두의 웃음],,대두의 웃음
374.332,375.917,R163-S01-T001-U000081,[대두의 웃음],,대두의 웃음
379.713,381.131,R163-S01-T001-U000082,[총성][여자1의 놀란 신음],,총성 여자의 놀란 신음
384.801,386.261,R163-S01-T001-U000083,(낙천)다음번엔 네 대가리다,다음번엔 네 대가리다,낙천 다음번엔 네 대가리다
387.262,388.221,R163-S01-T001-U000084,그거 내려놔,그거 내려놔,그거 내려놔
388.805,390.724,R163-S01-T001-U000085,- (낙천) 한 순경- (여자1) 김 형사님,한 순경 김 형사님,낙천 한 순경 여자 김 형사님
390.807,392.267,R163-S01-T001-U000086,이제 괜찮으니까 좀만 참아,이제 괜찮으니까 좀만 참아,이제 괜찮으니까 좀만 참아
392.976,396.563,R163-S01-T001-U000087,(대두)2년 넘게 숨바꼭질하다가겨우 만나네,년 넘게 숨바꼭질하다가겨우 만나네,대두 년 넘게 숨바꼭질하다가겨우 만나네
397.105,400.066,R163-S01-T001-U000088,그렇죠? 김낙천 형사님,그렇죠 ? 김낙천 형사님,그렇죠 ? 김낙천 형사님
401.067,404.195,R163-S01-T001-U000089,"그렇게 힌트를 줘도, 멍청한 짭새들","그렇게 힌트를 줘도 , 멍청한 짭새들","그렇게 힌트를 줘도 , 멍청한 짭새들"
404.279,406.698,R163-S01-T001-U000090,맨날 헛다리만 짚어서 재미없었는데,맨날 헛다리만 짚어서 재미없었는데,맨날 헛다리만 짚어서 재미없었는데
407.24,410.327,R163-S01-T001-U000091,"역시 우리 김 형사는 다르네, 응?","역시 우리 김 형사는 다르네 , 응 ?","역시 우리 김 형사는 다르네 , 응 ?"
410.41,411.286,R163-S01-T001-U000092,[웃음],,웃음
411.369,413.788,R163-S01-T001-U000093,"(낙천)거, 말 더럽게 많네살인범 새끼가, 이씨","거 , 말 더럽게 많네살인범 새끼가 , 이씨","낙천 거 , 말 더럽게 많네살인범 새끼가 , 이씨"
414.247,416.124,R163-S01-T001-U000094,대가리에 빵꾸 나기 싫으면도끼 내려놔,대가리에 빵꾸 나기 싫으면도끼 내려놔,대가리에 빵꾸 나기 싫으면도끼 내려놔
416.207,418.376,R163-S01-T001-U000095,근데 욕심을 너무 부리셨다,근데 욕심을 너무 부리셨다,근데 욕심을 너무 부리셨다
418.543,420.629,R163-S01-T001-U000096,(대두)아무리 월척을 낚고 싶어도,아무리 월척을 낚고 싶어도,대두 아무리 월척을 낚고 싶어도
420.712,423.59,R163-S01-T001-U000097,동료 여순경을 미끼로 던진 건좀 너무한 거 아니야?,동료 여순경을 미끼로 던진 건좀 너무한 거 아니야 ?,동료 여순경을 미끼로 던진 건좀 너무한 거 아니야 ?
