begin,end,id,text,prep_verbal,prep_read
6.006,7.508,R173-S01-T007-U000001,[주제곡],,주제곡
7.591,10.761,R173-S01-T007-U000002,"""넷플릭스 시리즈""",넷플릭스 시리즈,넷플릭스 시리즈
64.064,65.315,R173-S01-T007-U000003,[어두운 음악],,어두운 음악
66.149,67.442,R173-S01-T007-U000004,[딱 공 치는 소리가 들린다],,딱 공 치는 소리가 들린다
70.279,71.697,R173-S01-T007-U000005,너 이게 다 무슨 수작이야?,너 이게 다 무슨 수작이야 ?,너 이게 다 무슨 수작이야 ?
73.323,75.158,R173-S01-T007-U000006,이제 와서대체 뭘 어쩌자고 이러는데?,이제 와서대체 뭘 어쩌자고 이러는데 ?,이제 와서대체 뭘 어쩌자고 이러는데 ?
77.035,78.579,R173-S01-T007-U000007,[희주의 거친 숨소리],,희주의 거친 숨소리
85.544,87.045,R173-S01-T007-U000008,절 왜 이렇게 겁내요?,절 왜 이렇게 겁내요 ?,절 왜 이렇게 겁내요 ?
87.879,89.131,R173-S01-T007-U000009,(우재) 우리,우리,우재 우리
90.424,91.55,R173-S01-T007-U000010,뭐 있었어요?,뭐 있었어요 ?,뭐 있었어요 ?
97.139,98.473,R173-S01-T007-U000011,[희주의 떨리는 신음],,희주의 떨리는 신음
100.35,102.269,R173-S01-T007-U000012,피하지만 말고 말해 주세요,피하지만 말고 말해 주세요,피하지만 말고 말해 주세요
103.27,104.771,R173-S01-T007-U000013,그래야 내가 조심하지,그래야 내가 조심하지,그래야 내가 조심하지
107.399,108.9,R173-S01-T007-U000014,[거친 숨소리],,거친 숨소리
108.984,109.985,R173-S01-T007-U000015,(현성) 서우재 씨,서우재 씨,현성 서우재 씨
112.487,113.405,R173-S01-T007-U000016,[희주의 놀란 숨소리],,희주의 놀란 숨소리
121.83,122.956,R173-S01-T007-U000017,어떻게 여기서 보네요?,어떻게 여기서 보네요 ?,어떻게 여기서 보네요 ?
125.25,126.251,R173-S01-T007-U000018,(우재) 안녕하세요,안녕하세요,우재 안녕하세요
127.377,128.67,R173-S01-T007-U000019,여긴 어쩐 일로…,여긴 어쩐 일로,여긴 어쩐 일로
142.017,143.894,R173-S01-T007-U000020,(우재) 제가 야구를 좋아했는지,제가 야구를 좋아했는지,우재 제가 야구를 좋아했는지
143.977,145.312,R173-S01-T007-U000021,확인하고 싶어서요,확인하고 싶어서요,확인하고 싶어서요
147.481,148.94,R173-S01-T007-U000022,[어두운 음악],,어두운 음악
151.026,153.236,R173-S01-T007-U000023,(우재) 병원에서포스터를 봤습니다,병원에서포스터를 봤습니다,우재 병원에서포스터를 봤습니다
153.32,155.822,R173-S01-T007-U000024,마침 오늘이고근처이기도 해서,마침 오늘이고근처이기도 해서,마침 오늘이고근처이기도 해서
157.657,159.368,R173-S01-T007-U000025,여기 계실 줄은 몰랐습니다,여기 계실 줄은 몰랐습니다,여기 계실 줄은 몰랐습니다
163.372,166.291,R173-S01-T007-U000026,"(호수) 아빠, 캐치볼, 캐치볼","아빠 , 캐치볼 , 캐치볼","호수 아빠 , 캐치볼 , 캐치볼"
166.375,168.377,R173-S01-T007-U000027,"캐치볼, 캐치볼","캐치볼 , 캐치볼","캐치볼 , 캐치볼"
168.96,170.629,R173-S01-T007-U000028,"(현성) 그래, 들어가자","그래 , 들어가자","현성 그래 , 들어가자"
