begin,end,id,text,prep_verbal,prep_read
0.751,3.045,R189-S01-T004-U000001,[주제곡],,주제곡
36.37,37.704,R189-S01-T004-U000002,[흥미진진한 음악](해영)이재한 형사님?,이재한 형사님 ?,흥미진진한 음악 해영 이재한 형사님 ?
37.788,40.04,R189-S01-T004-U000003,(무전 속 재한)순 스물둘영산서 소속 이재한 순경입니다,순 스물둘영산서 소속 이재한 순경입니다,무전 속 재한 순 스물둘영산서 소속 이재한 순경입니다
40.123,43.418,R189-S01-T004-U000004,(해영)3번 국도 아카시아 숲 옆갈대밭에서 발견됐잖아요,번 국도 아카시아 숲 옆갈대밭에서 발견됐잖아요,해영 번 국도 아카시아 숲 옆갈대밭에서 발견됐잖아요
43.502,44.586,R189-S01-T004-U000005,도대체 당신 누구야?,도대체 당신 누구야 ?,도대체 당신 누구야 ?
44.711,47.089,R189-S01-T004-U000006,(재한)수사 팀에박해영 경위님이라고 계십니까?,수사 팀에박해영 경위님이라고 계십니까 ?,재한 수사 팀에박해영 경위님이라고 계십니까 ?
47.172,48.423,R189-S01-T004-U000007,이상한 무전을 들어 가지고요,이상한 무전을 들어 가지고요,이상한 무전을 들어 가지고요
48.507,49.424,R189-S01-T004-U000008,"(창수)나가, 이 새끼야!","나가 , 이 새끼야 !","창수 나가 , 이 새끼야 !"
49.508,51.969,R189-S01-T004-U000009,(해영)과거에서 무전이 온다면어떨 것 같아요?,과거에서 무전이 온다면어떨 것 같아요 ?,해영 과거에서 무전이 온다면어떨 것 같아요 ?
52.052,53.553,R189-S01-T004-U000010,(해영)당신 진짜 누구야?,당신 진짜 누구야 ?,해영 당신 진짜 누구야 ?
53.637,55.43,R189-S01-T004-U000011,"(재한)범인 잡았습니다, 현풍역 기찻길에서","범인 잡았습니다 , 현풍역 기찻길에서","재한 범인 잡았습니다 , 현풍역 기찻길에서"
55.514,58.267,R189-S01-T004-U000012,(해영)정말 거기가 1989년이라면,정말 거기가 년이라면,해영 정말 거기가 년이라면
58.35,59.643,R189-S01-T004-U000013,(무전 속 해영)최영신은 죽어!,최영신은 죽어 !,무전 속 해영 최영신은 죽어 !
59.768,62.312,R189-S01-T004-U000014,(형사1)또 다른 피해자가 발견됐어요!여덟 번째 피해자입니다,또 다른 피해자가 발견됐어요 ! 여덟 번째 피해자입니다,형사 또 다른 피해자가 발견됐어요 ! 여덟 번째 피해자입니다
62.396,64.731,R189-S01-T004-U000015,"(해영)범인을 놓친 이유, 모두 그 버스였어요[소란스럽다]","범인을 놓친 이유 , 모두 그 버스였어요","해영 범인을 놓친 이유 , 모두 그 버스였어요 소란스럽다"
64.815,67.192,R189-S01-T004-U000016,(재한)버스입니다95번 버스 확실하다니까요,버스입니다번 버스 확실하다니까요,재한 버스입니다번 버스 확실하다니까요
67.276,69.236,R189-S01-T004-U000017,(수현)우린 처음부터 제대로 한번 돌려 보자,우린 처음부터 제대로 한번 돌려 보자,수현 우린 처음부터 제대로 한번 돌려 보자
69.319,71.655,R189-S01-T004-U000018,(해영)그놈이에요옛날 그 매듭이랑 똑같아요,그놈이에요옛날 그 매듭이랑 똑같아요,해영 그놈이에요옛날 그 매듭이랑 똑같아요
71.738,73.949,R189-S01-T004-U000019,거기가 정말 1989년이라면,거기가 정말 년이라면,거기가 정말 년이라면
74.575,75.534,R189-S01-T004-U000020,(무전 속 해영)막아 주세요,막아 주세요,무전 속 해영 막아 주세요
75.617,78.829,R189-S01-T004-U000021,"(재한)김원경, 동사무소 직원, 원경 씨","김원경 , 동사무소 직원 , 원경 씨","재한 김원경 , 동사무소 직원 , 원경 씨"
78.912,80.956,R189-S01-T004-U000022,(재한)야! 여기 아무도 없어요?,야 ! 여기 아무도 없어요 ?,재한 야 ! 여기 아무도 없어요 ?
81.039,81.957,R189-S01-T004-U000023,(해영)제발,제발,해영 제발
82.708,84.584,R189-S01-T004-U000024,"살릴 수 있어, 제발","살릴 수 있어 , 제발","살릴 수 있어 , 제발"
84.668,87.838,R189-S01-T004-U000025,"제발, 제발, 제발, 제발","제발 , 제발 , 제발 , 제발","제발 , 제발 , 제발 , 제발"
91.258,92.384,R189-S01-T004-U000026,[긴장되는 음악],,긴장되는 음악
92.467,93.51,R189-S01-T004-U000027,[재한의 가쁜 숨소리],,재한의 가쁜 숨소리
94.97,95.971,R189-S01-T004-U000028,[멀리서 개가 멍멍 짖는다],,멀리서 개가 멍멍 짖는다
97.139,99.558,R189-S01-T004-U000029,"(재한)원경 씨, 원경 씨!","원경 씨 , 원경 씨 !","재한 원경 씨 , 원경 씨 !"
100.559,101.476,R189-S01-T004-U000030,원경 씨!,원경 씨 !,원경 씨 !
103.603,107.024,R189-S01-T004-U000031,"예, 저기, 혹시원경 씨 집에 있습니까?","예 , 저기 , 혹시원경 씨 집에 있습니까 ?","예 , 저기 , 혹시원경 씨 집에 있습니까 ?"
107.816,108.65,R189-S01-T004-U000032,아니요,아니요,아니요
109.151,110.736,R189-S01-T004-U000033,(원경 이모)아까 야근한다고,아까 야근한다고,원경 이모 아까 야근한다고
110.819,112.821,R189-S01-T004-U000034,"야, 야, 야근요","야 , 야 , 야근요","야 , 야 , 야근요"
113.739,114.615,R189-S01-T004-U000035,알겠습니다,알겠습니다,알겠습니다
114.906,116.617,R189-S01-T004-U000036,"왜요, 아, 왜, 저...","왜요 , 아 , 왜 , 저 . . .","왜요 , 아 , 왜 , 저 . . ."
117.826,120.495,R189-S01-T004-U000037,(재한)원경 씨! 원경 씨!,원경 씨 ! 원경 씨 !,재한 원경 씨 ! 원경 씨 !
121.496,122.497,R189-S01-T004-U000038,원경 씨,원경 씨,원경 씨
123.624,126.877,R189-S01-T004-U000039,(해영)9차 희생자 김원경동사무소 직원이었어요,차 희생자 김원경동사무소 직원이었어요,해영 차 희생자 김원경동사무소 직원이었어요
127.502,132.257,R189-S01-T004-U000040,1989년 11월 7일 밤 9시 반현풍동 골목길,년 월 일 밤 시 반현풍동 골목길,년 월 일 밤 시 반현풍동 골목길
132.466,136.428,R189-S01-T004-U000041,"(재한)제발, 제발, 제발, 제발","제발 , 제발 , 제발 , 제발","재한 제발 , 제발 , 제발 , 제발"
136.511,140.223,R189-S01-T004-U000042,"저, 어, 어르신혹시 젊은 여자 못 봤습니까?","저 , 어 , 어르신혹시 젊은 여자 못 봤습니까 ?","저 , 어 , 어르신혹시 젊은 여자 못 봤습니까 ?"
140.307,143.769,R189-S01-T004-U000043,"얼굴 하얗고요머리는 한 여, 여기까지 내려오는데","얼굴 하얗고요머리는 한 여 , 여기까지 내려오는데","얼굴 하얗고요머리는 한 여 , 여기까지 내려오는데"
145.604,149.9,R189-S01-T004-U000044,"저, 저쪽요, 저쪽요감사합니다, 감사합니다, 감사합니다","저 , 저쪽요 , 저쪽요감사합니다 , 감사합니다 , 감사합니다","저 , 저쪽요 , 저쪽요감사합니다 , 감사합니다 , 감사합니다"
150.484,151.443,R189-S01-T004-U000045,[재한의 다급한 신음],,재한의 다급한 신음
151.526,152.486,R189-S01-T004-U000046,(재한)원경 씨!,원경 씨 !,재한 원경 씨 !
153.111,154.112,R189-S01-T004-U000047,[떨리는 숨소리],,떨리는 숨소리
157.074,158.283,R189-S01-T004-U000048,[계철이 키보드를 탁탁 두드린다],,계철이 키보드를 탁탁 두드린다
164.247,165.207,R189-S01-T004-U000049,(계철)뭐 나왔어?,뭐 나왔어 ?,계철 뭐 나왔어 ?
165.415,168.794,R189-S01-T004-U000050,"(헌기)예, 내가 누구입니까, 정헌기입니다한 건 했습니다","예 , 내가 누구입니까 , 정헌기입니다한 건 했습니다","헌기 예 , 내가 누구입니까 , 정헌기입니다한 건 했습니다"
169.127,169.961,R189-S01-T004-U000051,(계철)누군데?,누군데 ?,계철 누군데 ?
170.045,173.382,R189-S01-T004-U000052,여기 채취한 깨진 유리 조각에서일치 지문 대조 결과,여기 채취한 깨진 유리 조각에서일치 지문 대조 결과,여기 채취한 깨진 유리 조각에서일치 지문 대조 결과
173.465,174.424,R189-S01-T004-U000053,[계철이 키보드를 탁탁 두드린다],,계철이 키보드를 탁탁 두드린다
174.508,175.842,R189-S01-T004-U000054,[긴장되는 음악],,긴장되는 음악
177.135,178.261,R189-S01-T004-U000055,[키보드를 탁탁 두드린다],,키보드를 탁탁 두드린다
182.641,185.018,R189-S01-T004-U000056,(계철)내가 이천구를 만나러 간 그 날짜네?,내가 이천구를 만나러 간 그 날짜네 ?,계철 내가 이천구를 만나러 간 그 날짜네 ?
185.769,188.522,R189-S01-T004-U000057,내가 정경순을 만날 줄 알고먼저 선수를 친 거야,내가 정경순을 만날 줄 알고먼저 선수를 친 거야,내가 정경순을 만날 줄 알고먼저 선수를 친 거야
188.605,189.564,R189-S01-T004-U000058,이천구요?,이천구요 ?,이천구요 ?
190.357,192.651,R189-S01-T004-U000059,(헌기)지문 주인 이름도 이천구였습니다,지문 주인 이름도 이천구였습니다,헌기 지문 주인 이름도 이천구였습니다
198.115,201.118,R189-S01-T004-U000060,범인은 버스 기사 이천구였어,범인은 버스 기사 이천구였어,범인은 버스 기사 이천구였어
216.591,217.509,R189-S01-T004-U000061,[차 문이 탁 닫힌다],,차 문이 탁 닫힌다
227.811,231.356,R189-S01-T004-U000062,(직원1)정경순 씨는 1990년 퇴직한 거 말고는기록이 없어요,정경순 씨는 년 퇴직한 거 말고는기록이 없어요,직원 정경순 씨는 년 퇴직한 거 말고는기록이 없어요
231.648,234.693,R189-S01-T004-U000063,안 그래도 아까 형사분들 오셨을 때다 말씀드렸는데,안 그래도 아까 형사분들 오셨을 때다 말씀드렸는데,안 그래도 아까 형사분들 오셨을 때다 말씀드렸는데
235.694,237.028,R189-S01-T004-U000064,- 형사분들요?- (직원1) 네,형사분들요 ? 네,형사분들요 ? 직원 네
237.529,239.239,R189-S01-T004-U000065,(해영)경기청에서 다녀갔나요?,경기청에서 다녀갔나요 ?,해영 경기청에서 다녀갔나요 ?
239.448,240.282,R189-S01-T004-U000066,(직원1)네,네,직원 네
