begin,end,id,text,prep_verbal,prep_read
13.013,13.889,R027-S01-T008-U000001,[주제곡],,주제곡
13.972,15.599,R027-S01-T008-U000002,"""넷플릭스 시리즈""",넷플릭스 시리즈,넷플릭스 시리즈
76.076,78.203,R027-S01-T008-U000003,[새들이 지저귄다][윙윙거린다],,새들이 지저귄다 윙윙거린다
78.954,79.871,R027-S01-T008-U000004,(상운) 저기요,저기요,상운 저기요
80.581,82.291,R027-S01-T008-U000005,불편하면 내려 줘도 되는데,불편하면 내려 줘도 되는데,불편하면 내려 줘도 되는데
84.376,86.587,R027-S01-T008-U000006,"저기요, 듣고 있어요?","저기요 , 듣고 있어요 ?","저기요 , 듣고 있어요 ?"
91.425,92.801,R027-S01-T008-U000007,(활) 단활이야,단활이야,활 단활이야
93.343,94.219,R027-S01-T008-U000008,네?,네 ?,네 ?
95.387,96.471,R027-S01-T008-U000009,내 이름 단활이라고,내 이름 단활이라고,내 이름 단활이라고
97.055,99.266,R027-S01-T008-U000010,(활) 그러니까그 '저기요' 좀 그만해[애잔한 음악],그러니까그 저기요 좀 그만해,활 그러니까그 저기요 좀 그만해 애잔한 음악
99.349,100.809,R027-S01-T008-U000011,정신 사나우니까,정신 사나우니까,정신 사나우니까
104.563,106.69,R027-S01-T008-U000012,[상운의 힘겨운 숨소리],,상운의 힘겨운 숨소리
123.123,124.207,R027-S01-T008-U000013,(상운) [울먹이며] 나는…,나는,상운 울먹이며 나는
124.75,126.585,R027-S01-T008-U000014,도대체 뭐였을까요?,도대체 뭐였을까요 ?,도대체 뭐였을까요 ?
126.668,128.587,R027-S01-T008-U000015,(상운) 이제 진짜 모르겠어요,이제 진짜 모르겠어요,상운 이제 진짜 모르겠어요
129.421,131.006,R027-S01-T008-U000016,[흐느낀다],,흐느낀다
137.179,139.014,R027-S01-T008-U000017,[빗방울이 톡톡 떨어진다],,빗방울이 톡톡 떨어진다
140.057,141.433,R027-S01-T008-U000018,(상운) 어?,어 ?,상운 어 ?
141.516,142.809,R027-S01-T008-U000019,비 온다,비 온다,비 온다
149.733,151.151,R027-S01-T008-U000020,[상운의 개운한 숨소리],,상운의 개운한 숨소리
151.234,152.819,R027-S01-T008-U000021,(상운) 와비 올 때 라면 먹으니까,와비 올 때 라면 먹으니까,상운 와비 올 때 라면 먹으니까
152.903,153.945,R027-S01-T008-U000022,진짜 맛있다,진짜 맛있다,진짜 맛있다
157.282,158.617,R027-S01-T008-U000023,"저기, 근데","저기 , 근데","저기 , 근데"
158.7,161.078,R027-S01-T008-U000024,매번 앞에 두고혼자 먹기 좀 그런데,매번 앞에 두고혼자 먹기 좀 그런데,매번 앞에 두고혼자 먹기 좀 그런데
161.161,162.704,R027-S01-T008-U000025,아예 못 먹어요?,아예 못 먹어요 ?,아예 못 먹어요 ?
162.788,165.123,R027-S01-T008-U000026,먹을 수 있지만 맛을 못 느껴,먹을 수 있지만 맛을 못 느껴,먹을 수 있지만 맛을 못 느껴
166.208,167.584,R027-S01-T008-U000027,(상운) 진짜 힘들겠다,진짜 힘들겠다,상운 진짜 힘들겠다
167.667,170.295,R027-S01-T008-U000028,살아가는 재미 중에먹는 게 제일 큰데,살아가는 재미 중에먹는 게 제일 큰데,살아가는 재미 중에먹는 게 제일 큰데
170.379,173.215,R027-S01-T008-U000029,(활) 애초에 살아가는 재미 따위없으니까 상관없어,애초에 살아가는 재미 따위없으니까 상관없어,활 애초에 살아가는 재미 따위없으니까 상관없어
178.345,179.304,R027-S01-T008-U000030,(상운) 저기요,저기요,상운 저기요
179.388,182.015,R027-S01-T008-U000031,내 혼을 가져간 뒤엔어쩔 생각이에요?,내 혼을 가져간 뒤엔어쩔 생각이에요 ?,내 혼을 가져간 뒤엔어쩔 생각이에요 ?
183.433,184.726,R027-S01-T008-U000032,네 미래를 묻는 거야?,네 미래를 묻는 거야 ?,네 미래를 묻는 거야 ?
186.728,189.272,R027-S01-T008-U000033,(상운) 아니요그건 무서워서 듣고 싶지 않고요,아니요그건 무서워서 듣고 싶지 않고요,상운 아니요그건 무서워서 듣고 싶지 않고요
189.356,190.19,R027-S01-T008-U000034,활 씨 말이에요,활 씨 말이에요,활 씨 말이에요
190.774,194.194,R027-S01-T008-U000035,인간으로 돌아간 뒤엔어떻게 할 거예요?,인간으로 돌아간 뒤엔어떻게 할 거예요 ?,인간으로 돌아간 뒤엔어떻게 할 거예요 ?
194.903,195.987,R027-S01-T008-U000036,죽을 거야,죽을 거야,죽을 거야
196.488,197.406,R027-S01-T008-U000037,네?,네 ?,네 ?
197.489,199.658,R027-S01-T008-U000038,(활) 별로 살고 싶은 생각이없으니까,별로 살고 싶은 생각이없으니까,활 별로 살고 싶은 생각이없으니까
202.786,205.414,R027-S01-T008-U000039,(상운) 나도 그런 생각을했을 때가 있었어요,나도 그런 생각을했을 때가 있었어요,상운 나도 그런 생각을했을 때가 있었어요
206.123,207.165,R027-S01-T008-U000040,우리 엄마랑 언니,우리 엄마랑 언니,우리 엄마랑 언니
207.833,209.793,R027-S01-T008-U000041,나 때문에 죽고혼자 살아남았을 때요,나 때문에 죽고혼자 살아남았을 때요,나 때문에 죽고혼자 살아남았을 때요
209.876,212.045,R027-S01-T008-U000042,그때 죄책감이 되게 컸거든요,그때 죄책감이 되게 컸거든요,그때 죄책감이 되게 컸거든요
212.129,214.005,R027-S01-T008-U000043,그래서 차라리 죽고 싶었는데,그래서 차라리 죽고 싶었는데,그래서 차라리 죽고 싶었는데
214.631,216.633,R027-S01-T008-U000044,그러면 우리 시호가 혼자 되잖아요,그러면 우리 시호가 혼자 되잖아요,그러면 우리 시호가 혼자 되잖아요
217.134,218.76,R027-S01-T008-U000045,그래서 아등바등 살았는데,그래서 아등바등 살았는데,그래서 아등바등 살았는데
218.844,221.388,R027-S01-T008-U000046,그러다 보니까즐거운 일도 있더라고요,그러다 보니까즐거운 일도 있더라고요,그러다 보니까즐거운 일도 있더라고요
221.972,224.015,R027-S01-T008-U000047,"뭐, 가끔은 웃게 되기도 하고요","뭐 , 가끔은 웃게 되기도 하고요","뭐 , 가끔은 웃게 되기도 하고요"
225.684,226.852,R027-S01-T008-U000048,하고 싶은 말이 뭐야?,하고 싶은 말이 뭐야 ?,하고 싶은 말이 뭐야 ?
228.728,230.814,R027-S01-T008-U000049,(상운) 아… 그러니까,아 그러니까,상운 아 그러니까
231.398,232.649,R027-S01-T008-U000050,자책하지만 말라고요,자책하지만 말라고요,자책하지만 말라고요
233.65,235.402,R027-S01-T008-U000051,살 사람은 살아야 하니까요,살 사람은 살아야 하니까요,살 사람은 살아야 하니까요
238.238,239.823,R027-S01-T008-U000052,복수 말고 원하는 건 없어요?,복수 말고 원하는 건 없어요 ?,복수 말고 원하는 건 없어요 ?
240.532,242.701,R027-S01-T008-U000053,활 씨를 살고 싶게 하는 거요,활 씨를 살고 싶게 하는 거요,활 씨를 살고 싶게 하는 거요
243.785,244.786,R027-S01-T008-U000054,음…,음,음
244.87,247.372,R027-S01-T008-U000055,"뭐, 예를 들어 환생한 가족을다시 되찾는다든가","뭐 , 예를 들어 환생한 가족을다시 되찾는다든가","뭐 , 예를 들어 환생한 가족을다시 되찾는다든가"
247.956,248.874,R027-S01-T008-U000056,그런 거 없어,그런 거 없어,그런 거 없어
250.083,251.585,R027-S01-T008-U000057,[차분한 음악],,차분한 음악
255.464,256.423,R027-S01-T008-U000058,난 있어요,난 있어요,난 있어요
256.506,258.675,R027-S01-T008-U000059,(상운) 내 동생 닮은 이쁜 조카가,내 동생 닮은 이쁜 조카가,상운 내 동생 닮은 이쁜 조카가
258.759,260.469,R027-S01-T008-U000060,지금 당장 보고 싶어요,지금 당장 보고 싶어요,지금 당장 보고 싶어요
261.72,264.806,R027-S01-T008-U000061,그리고 내 동생이 좋은 남자랑결혼하는 것도 보고 싶고,그리고 내 동생이 좋은 남자랑결혼하는 것도 보고 싶고,그리고 내 동생이 좋은 남자랑결혼하는 것도 보고 싶고
265.682,267.142,R027-S01-T008-U000062,무엇보다,무엇보다,무엇보다
267.225,269.227,R027-S01-T008-U000063,옥을태한테 벗어나서,옥을태한테 벗어나서,옥을태한테 벗어나서
270.979,273.315,R027-S01-T008-U000064,우리 시호랑 평범하게,우리 시호랑 평범하게,우리 시호랑 평범하게
