begin,end,id,text,prep_verbal,prep_read
36.495,38.622,R010-S01-T001-U000001,[차분한 음악],,차분한 음악
41.041,43.46,R010-S01-T001-U000002,"""NETFLIX 제공""",,
63.021,64.398,R010-S01-T001-U000003,[알람이 울린다],,알람이 울린다
76.827,78.954,R010-S01-T001-U000004,[준우의 힘겨운 신음],,준우의 힘겨운 신음
80.247,81.331,R010-S01-T001-U000005,[알람이 멈춘다],,알람이 멈춘다
87.504,88.672,R010-S01-T001-U000006,(준우)엄마,엄마,준우 엄마
96.888,98.515,R010-S01-T001-U000007,[힘겨운 신음],,힘겨운 신음
98.724,99.85,R010-S01-T001-U000008,씨...,씨 . . .,씨 . . .
102.644,104.062,R010-S01-T001-U000009,[물이 솨 나온다][준우가 코를 훌쩍인다],,물이 솨 나온다 준우가 코를 훌쩍인다
105.605,106.815,R010-S01-T001-U000010,[힘겨운 신음],,힘겨운 신음
109.276,110.193,R010-S01-T001-U000011,[코를 훌쩍인다],,코를 훌쩍인다
118.91,119.911,R010-S01-T001-U000012,[준우의 탄성],,준우의 탄성
122.914,123.749,R010-S01-T001-U000013,[의아한 신음],,의아한 신음
131.715,133.717,R010-S01-T001-U000014,[부스럭거리는 소리가 들린다],,부스럭거리는 소리가 들린다
143.143,144.978,R010-S01-T001-U000015,"[게임 소리가 흘러나온다](준우)하이, 하이","하이 , 하이","게임 소리가 흘러나온다 준우 하이 , 하이"
145.062,146.271,R010-S01-T001-U000016,"[키보드 조작음](남자1)어, 왔어?","어 , 왔어 ?","키보드 조작음 남자 어 , 왔어 ?"
146.355,148.523,R010-S01-T001-U000017,"(남자2)오, 모리스 님 등장, 대박","오 , 모리스 님 등장 , 대박","남자 오 , 모리스 님 등장 , 대박"
148.607,149.649,R010-S01-T001-U000018,(여자1)안녕하세요,안녕하세요,여자 안녕하세요
149.983,151.193,R010-S01-T001-U000019,오늘 학교 가나요?,오늘 학교 가나요 ?,오늘 학교 가나요 ?
151.485,152.653,R010-S01-T001-U000020,"아, 노, 노, 노, 노, 노","아 , 노 , 노 , 노 , 노 , 노","아 , 노 , 노 , 노 , 노 , 노"
153.236,155.489,R010-S01-T001-U000021,일단 저 벙커 가서 3분 파밍하고,일단 저 벙커 가서 분 파밍하고,일단 저 벙커 가서 분 파밍하고
