begin,end,id,text,prep_verbal,prep_read
10.417,12.667,R160-S01-T001-U000001,"(아이1)우와, 핑크퐁이다![경쾌한 음악]","우와 , 핑크퐁이다 !","아이 우와 , 핑크퐁이다 ! 경쾌한 음악"
12.75,14.333,R160-S01-T001-U000002,[아이들의 웃음],,아이들의 웃음
17.583,19.167,R160-S01-T001-U000003,(함께)핑크퐁!,핑크퐁 !,함께 핑크퐁 !
19.25,22.375,R160-S01-T001-U000004,"♪ 안녕, 안녕, 핑크퐁 ♪[새가 짹짹 지저귄다]","안녕 , 안녕 , 핑크퐁","안녕 , 안녕 , 핑크퐁 새가 짹짹 지저귄다"
25.625,28.792,R160-S01-T001-U000005,"♪ 안녕, 안녕, 핑크퐁 ♪[새가 짹짹 지저귄다]","안녕 , 안녕 , 핑크퐁","안녕 , 안녕 , 핑크퐁 새가 짹짹 지저귄다"
32.0,35.167,R160-S01-T001-U000006,♪ 퐁퐁 핑크퐁 친구들 ♪,퐁퐁 핑크퐁 친구들,퐁퐁 핑크퐁 친구들
35.25,37.417,R160-S01-T001-U000007,"♪ 방가 방가, 반가워요 ♪","방가 방가 , 반가워요","방가 방가 , 반가워요"
37.5,38.375,R160-S01-T001-U000008,(아이1)반가워!,반가워 !,아이 반가워 !
38.458,40.625,R160-S01-T001-U000009,♪ 이쪽저쪽 인사해요 ♪,이쪽저쪽 인사해요,이쪽저쪽 인사해요
40.708,41.542,R160-S01-T001-U000010,(아이1)안녕!,안녕 !,아이 안녕 !
41.625,44.0,R160-S01-T001-U000011,(함께)핑크퐁!,핑크퐁 !,함께 핑크퐁 !
44.083,45.167,R160-S01-T001-U000012,[아이들의 탄성][웃음],,아이들의 탄성 웃음
45.25,46.292,R160-S01-T001-U000013,(아이1)잘했어!,잘했어 !,아이 잘했어 !
52.75,54.25,R160-S01-T001-U000014,(함께)핑크퐁!,핑크퐁 !,함께 핑크퐁 !
54.333,57.542,R160-S01-T001-U000015,"(핑크퐁)♪ 안녕, 안녕, 핑크퐁 ♪","안녕 , 안녕 , 핑크퐁","핑크퐁 안녕 , 안녕 , 핑크퐁"
60.75,64.0,R160-S01-T001-U000016,"♪ 안녕, 안녕, 핑크퐁 ♪[기차 종이 울린다]","안녕 , 안녕 , 핑크퐁","안녕 , 안녕 , 핑크퐁 기차 종이 울린다"
67.125,70.333,R160-S01-T001-U000017,♪ 퐁퐁 핑크퐁 친구들 ♪,퐁퐁 핑크퐁 친구들,퐁퐁 핑크퐁 친구들
70.417,72.625,R160-S01-T001-U000018,"♪ 방가 방가, 반가워요 ♪","방가 방가 , 반가워요","방가 방가 , 반가워요"
72.708,73.542,R160-S01-T001-U000019,(아이1)반가워!,반가워 !,아이 반가워 !
73.625,75.708,R160-S01-T001-U000020,♪ 이쪽저쪽 인사해요 ♪,이쪽저쪽 인사해요,이쪽저쪽 인사해요
75.792,76.708,R160-S01-T001-U000021,(아이1)안녕!,안녕 !,아이 안녕 !
76.792,79.167,R160-S01-T001-U000022,(함께)핑크퐁!,핑크퐁 !,함께 핑크퐁 !
79.25,80.333,R160-S01-T001-U000023,[아이들의 탄성][웃음],,아이들의 탄성 웃음
80.417,81.5,R160-S01-T001-U000024,(아이1)잘했어!,잘했어 !,아이 잘했어 !
83.083,86.292,R160-S01-T001-U000025,"(함께)♪ 안녕, 안녕, 핑크퐁 ♪","안녕 , 안녕 , 핑크퐁","함께 안녕 , 안녕 , 핑크퐁"
89.25,91.292,R160-S01-T001-U000026,예![함께 웃는다],예 !,예 ! 함께 웃는다
94.667,97.5,R160-S01-T001-U000027,[웅장한 음악](핑크퐁)'핑크퐁 시네마 콘서트',핑크퐁 시네마 콘서트,웅장한 음악 핑크퐁 핑크퐁 시네마 콘서트
97.583,99.083,R160-S01-T001-U000028,'우주 대탐험'!,우주 대탐험 !,우주 대탐험 !
100.208,101.542,R160-S01-T001-U000029,[핑크퐁과 올리의 웃음],,핑크퐁과 올리의 웃음
101.625,104.375,R160-S01-T001-U000030,안녕! 나는 핑크퐁이야!,안녕 ! 나는 핑크퐁이야 !,안녕 ! 나는 핑크퐁이야 !
104.458,106.708,R160-S01-T001-U000031,"안녕, 나는 아기 상어, 올리!","안녕 , 나는 아기 상어 , 올리 !","안녕 , 나는 아기 상어 , 올리 !"
107.333,110.375,R160-S01-T001-U000032,(핑크퐁과 올리)그리고 우리는 최고의 친구야!,그리고 우리는 최고의 친구야 !,핑크퐁과 올리 그리고 우리는 최고의 친구야 !
110.458,113.708,R160-S01-T001-U000033,[핑크퐁과 올리의 웃음],,핑크퐁과 올리의 웃음
113.792,117.083,R160-S01-T001-U000034,[신비로운 음악][핑크퐁과 올리의 탄성],,신비로운 음악 핑크퐁과 올리의 탄성
117.167,119.083,R160-S01-T001-U000035,[핑크퐁과 올리의 탄성],,핑크퐁과 올리의 탄성
119.167,121.917,R160-S01-T001-U000036,- 우주는 정말 넓은 거 같아- (핑크퐁) 응,우주는 정말 넓은 거 같아 응,우주는 정말 넓은 거 같아 핑크퐁 응
122.0,125.0,R160-S01-T001-U000037,탐험할 곳도 엄청 많아!,탐험할 곳도 엄청 많아 !,탐험할 곳도 엄청 많아 !
125.083,127.042,R160-S01-T001-U000038,[반짝이는 효과음]- 어? 저길 봐!- (올리) 어?,어 ? 저길 봐 ! 어 ?,반짝이는 효과음 어 ? 저길 봐 ! 올리 어 ?
