begin,end,id,text,prep_verbal,prep_read
67.818,69.278,R070-S01-T001-U000001,[비디오 플레이어 작동음],,비디오 플레이어 작동음
73.991,74.908,R070-S01-T001-U000002,(내레이션)[영어],,내레이션 영어
75.117,76.952,R070-S01-T001-U000003,[화면 조정 효과음],,화면 조정 효과음
77.661,79.663,R070-S01-T001-U000004,[의미심장한 음악],,의미심장한 음악
105.397,107.399,R070-S01-T001-U000005,[경쾌한 음악],,경쾌한 음악
114.948,116.283,R070-S01-T001-U000006,"""오드로우의선행에 관한 멋진 책""",오드로우의선행에 관한 멋진 책,오드로우의선행에 관한 멋진 책
121.33,122.581,R070-S01-T001-U000007,[반짝이는 효과음],,반짝이는 효과음
124.583,125.792,R070-S01-T001-U000008,[익살스러운 효과음],,익살스러운 효과음
127.711,129.338,R070-S01-T001-U000009,(내레이션)예스[오답 알림음],예스,내레이션 예스 오답 알림음
129.755,130.964,R070-S01-T001-U000010,노,노,노
134.343,136.178,R070-S01-T001-U000011,[다급한 숨소리][다가오는 자동차 엔진음],,다급한 숨소리 다가오는 자동차 엔진음
137.137,138.18,R070-S01-T001-U000012,(보나)[한국어]아저씨,아저씨,보나 한국어 아저씨
139.056,141.058,R070-S01-T001-U000013,[익살스러운 음악],,익살스러운 음악
143.727,145.312,R070-S01-T001-U000014,[행인1의 다급한 숨소리][보나의 어이없는 숨소리],,행인의 다급한 숨소리 보나의 어이없는 숨소리
145.395,146.813,R070-S01-T001-U000015,(행인1)늦었어[문을 달칵 여닫는다],늦었어,행인 늦었어 문을 달칵 여닫는다
147.105,148.565,R070-S01-T001-U000016,"야, 이 개새끼야!","야 , 이 개새끼야 !","야 , 이 개새끼야 !"
150.484,152.361,R070-S01-T001-U000017,[쓱 문지르는 효과음](내레이션)예스,예스,쓱 문지르는 효과음 내레이션 예스
155.947,158.784,R070-S01-T001-U000018,넌 좋겠다하고 싶은 거 하면서 살잖아,넌 좋겠다하고 싶은 거 하면서 살잖아,넌 좋겠다하고 싶은 거 하면서 살잖아
158.867,160.118,R070-S01-T001-U000019,(친구1)연예인들 맨날 보잖아,연예인들 맨날 보잖아,친구 연예인들 맨날 보잖아
160.452,162.079,R070-S01-T001-U000020,"좋겠다, 여자 조감독","좋겠다 , 여자 조감독","좋겠다 , 여자 조감독"
162.162,164.998,R070-S01-T001-U000021,"음, 얘는 그게 좋아 가지고대기업도 때려치운 년 아니야[친구2의 감탄하는 숨소리]","음 , 얘는 그게 좋아 가지고대기업도 때려치운 년 아니야","음 , 얘는 그게 좋아 가지고대기업도 때려치운 년 아니야 친구의 감탄하는 숨소리"
165.082,166.333,R070-S01-T001-U000022,"(친구3)난 년이지, 난 년","난 년이지 , 난 년","친구 난 년이지 , 난 년"
166.416,168.21,R070-S01-T001-U000023,너 감독 데뷔 언제 해?,너 감독 데뷔 언제 해 ?,너 감독 데뷔 언제 해 ?
168.293,169.92,R070-S01-T001-U000024,- (친구2) 어?- (친구1) 감독님,어 ? 감독님,친구 어 ? 친구 감독님
170.003,172.881,R070-S01-T001-U000025,"(친구들)최보나, 최보나, 최보나","최보나 , 최보나 , 최보나","친구들 최보나 , 최보나 , 최보나"
174.674,175.717,R070-S01-T001-U000026,[쓱 문지르는 효과음],,쓱 문지르는 효과음
177.177,178.22,R070-S01-T001-U000027,(내레이션)예스,예스,내레이션 예스
184.434,185.435,R070-S01-T001-U000028,야!,야 !,야 !
185.894,187.396,R070-S01-T001-U000029,"아, 너 왜 움직이고 그래?","아 , 너 왜 움직이고 그래 ?","아 , 너 왜 움직이고 그래 ?"
187.687,188.563,R070-S01-T001-U000030,(봉아)최보나!,최보나 !,봉아 최보나 !
188.814,189.898,R070-S01-T001-U000031,"인마, 똑바로 안 해?","인마 , 똑바로 안 해 ?","인마 , 똑바로 안 해 ?"
189.981,190.982,R070-S01-T001-U000032,감독님!,감독님 !,감독님 !
191.149,192.234,R070-S01-T001-U000033,"아, 얘 뭐야?","아 , 얘 뭐야 ?","아 , 얘 뭐야 ?"
192.401,193.652,R070-S01-T001-U000034,"(승환)보나야, 좀 잘하자","보나야 , 좀 잘하자","승환 보나야 , 좀 잘하자"
194.111,194.945,R070-S01-T001-U000035,(보나)제가 뭘...,제가 뭘 . . .,보나 제가 뭘 . . .
195.195,197.03,R070-S01-T001-U000036,"(봉아)이 새끼가, 분위기 파악 안 돼?","이 새끼가 , 분위기 파악 안 돼 ?","봉아 이 새끼가 , 분위기 파악 안 돼 ?"
197.114,198.949,R070-S01-T001-U000037,[야유하는 효과음],,야유하는 효과음
199.783,200.784,R070-S01-T001-U000038,죄송합니다,죄송합니다,죄송합니다
202.119,203.203,R070-S01-T001-U000039,[쓱 문지르는 효과음],,쓱 문지르는 효과음
203.286,204.371,R070-S01-T001-U000040,(내레이션)예스,예스,내레이션 예스
204.955,205.997,R070-S01-T001-U000041,"""결과""",결과,결과
209.042,212.295,R070-S01-T001-U000042,남성들과 같이 살아가는 데애로가 있으십니까?,남성들과 같이 살아가는 데애로가 있으십니까 ?,남성들과 같이 살아가는 데애로가 있으십니까 ?
213.338,215.09,R070-S01-T001-U000043,남자들이 가득 찬 세상에서,남자들이 가득 찬 세상에서,남자들이 가득 찬 세상에서
215.799,217.718,R070-S01-T001-U000044,여성으로서 꿈을 이루고 싶습니까?,여성으로서 꿈을 이루고 싶습니까 ?,여성으로서 꿈을 이루고 싶습니까 ?
219.636,220.929,R070-S01-T001-U000045,이런 분께 소개합니다,이런 분께 소개합니다,이런 분께 소개합니다
221.012,223.056,R070-S01-T001-U000046,[성스러운 효과음],,성스러운 효과음
240.073,242.117,R070-S01-T001-U000047,[시계 알람],,시계 알람
244.035,246.037,R070-S01-T001-U000048,[잔잔한 음악][제작진들의 웃음],,잔잔한 음악 제작진들의 웃음
247.497,249.499,R070-S01-T001-U000049,[제작진들이 즐겁게 이야기한다],,제작진들이 즐겁게 이야기한다
250.917,251.918,R070-S01-T001-U000050,"(미라)아, 그럼요","아 , 그럼요","미라 아 , 그럼요"
252.461,254.254,R070-S01-T001-U000051,[즐겁게 이야기한다],,즐겁게 이야기한다
254.546,255.547,R070-S01-T001-U000052,(보나)김미라 씨,김미라 씨,보나 김미라 씨
255.63,257.466,R070-S01-T001-U000053,[제작진들이 즐겁게 이야기한다],,제작진들이 즐겁게 이야기한다
257.549,258.759,R070-S01-T001-U000054,김미라 씨!,김미라 씨 !,김미라 씨 !
262.429,265.056,R070-S01-T001-U000055,신명조 포인트 13이라고 했잖아,신명조 포인트 이라고 했잖아,신명조 포인트 이라고 했잖아
265.223,266.433,R070-S01-T001-U000056,지금 미니 홈피 꾸미니?,지금 미니 홈피 꾸미니 ?,지금 미니 홈피 꾸미니 ?
266.516,268.81,R070-S01-T001-U000057,"산돌 광수체요, 그게 더...","산돌 광수체요 , 그게 더 . . .","산돌 광수체요 , 그게 더 . . ."
269.519,271.229,R070-S01-T001-U000058,예쁠 것 같아서요[의자가 드르륵 밀린다],예쁠 것 같아서요,예쁠 것 같아서요 의자가 드르륵 밀린다
271.313,273.231,R070-S01-T001-U000059,"그래, 왜, 아침부터 뭔데?","그래 , 왜 , 아침부터 뭔데 ?","그래 , 왜 , 아침부터 뭔데 ?"
273.523,275.567,R070-S01-T001-U000060,"- (승환) 괜찮네, 산돌 광수체- (제작진1) 예쁜데, 광수체?","괜찮네 , 산돌 광수체 예쁜데 , 광수체 ?","승환 괜찮네 , 산돌 광수체 제작진 예쁜데 , 광수체 ?"
275.65,276.985,R070-S01-T001-U000061,"(제작진2)아유, 어떻게 이런 생각을 했지?","아유 , 어떻게 이런 생각을 했지 ?","제작진 아유 , 어떻게 이런 생각을 했지 ?"
277.068,278.32,R070-S01-T001-U000062,"(승환)그래, 괜찮네괜찮잖아, 그렇지?","그래 , 괜찮네괜찮잖아 , 그렇지 ?","승환 그래 , 괜찮네괜찮잖아 , 그렇지 ?"
278.403,280.447,R070-S01-T001-U000063,[제작진들의 감탄],,제작진들의 감탄
281.239,282.574,R070-S01-T001-U000064,"(승환)야, 보나야너 뭐 묻었어, 여기","야 , 보나야너 뭐 묻었어 , 여기","승환 야 , 보나야너 뭐 묻었어 , 여기"
283.116,285.327,R070-S01-T001-U000065,"야, 아침부터 왜 그러냐좀 웃고 그래","야 , 아침부터 왜 그러냐좀 웃고 그래","야 , 아침부터 왜 그러냐좀 웃고 그래"
285.41,286.453,R070-S01-T001-U000066,"여기 봐 봐, 여기, 여기","여기 봐 봐 , 여기 , 여기","여기 봐 봐 , 여기 , 여기"
286.536,287.954,R070-S01-T001-U000067,"[반짝이는 효과음]반짝반짝, 반짝반짝","반짝반짝 , 반짝반짝","반짝이는 효과음 반짝반짝 , 반짝반짝"
288.038,289.247,R070-S01-T001-U000068,블링블링[제작진들의 감탄],블링블링,블링블링 제작진들의 감탄
289.331,291.374,R070-S01-T001-U000069,"쉬리링, 쉬리링, 쉬리링, 쉬리링[제작진들의 웃음]","쉬리링 , 쉬리링 , 쉬리링 , 쉬리링","쉬리링 , 쉬리링 , 쉬리링 , 쉬리링 제작진들의 웃음"
292.125,293.418,R070-S01-T001-U000070,(보나)그들에게 여자란,그들에게 여자란,보나 그들에게 여자란
293.793,295.378,R070-S01-T001-U000071,가슴 사이즈로 분류된다,가슴 사이즈로 분류된다,가슴 사이즈로 분류된다
295.462,296.546,R070-S01-T001-U000072,[보나의 사레들린 기침],,보나의 사레들린 기침
296.88,299.549,R070-S01-T001-U000073,"[제작진들이 즐겁게 이야기한다]성재 씨, 소품 리스트는?","성재 씨 , 소품 리스트는 ?","제작진들이 즐겁게 이야기한다 성재 씨 , 소품 리스트는 ?"
299.674,302.385,R070-S01-T001-U000074,[멋쩍게 웃으며]감독님이 피티 준비 하라고 하셔서,감독님이 피티 준비 하라고 하셔서,멋쩍게 웃으며 감독님이 피티 준비 하라고 하셔서
302.886,303.72,R070-S01-T001-U000075,'피티'?,피티 ?,피티 ?
304.137,305.388,R070-S01-T001-U000076,"가, 감독님이?","가 , 감독님이 ?","가 , 감독님이 ?"
307.224,309.059,R070-S01-T001-U000077,[구성진 음악](보나)육봉아 감독,육봉아 감독,구성진 음악 보나 육봉아 감독
309.351,311.561,R070-S01-T001-U000078,파격적이고 아방가르드한생리대 광고로,파격적이고 아방가르드한생리대 광고로,파격적이고 아방가르드한생리대 광고로
311.853,314.481,R070-S01-T001-U000079,일약 스타가 된 감독[광고 모델이 두 배를 왼다],일약 스타가 된 감독,일약 스타가 된 감독 광고 모델이 두 배를 왼다
314.564,316.608,R070-S01-T001-U000080,- (보나) 20년 전 이야기다- (광고 모델) 너는 감각쟁이,년 전 이야기다 너는 감각쟁이,보나 년 전 이야기다 광고 모델 너는 감각쟁이
316.817,318.443,R070-S01-T001-U000081,(광고 모델)[메아리치며]'붉은세대',붉은세대,광고 모델 메아리치며 붉은세대
319.277,320.362,R070-S01-T001-U000082,[깊은 한숨],,깊은 한숨
321.738,323.073,R070-S01-T001-U000083,오늘은 또 왜?,오늘은 또 왜 ?,오늘은 또 왜 ?
323.156,326.201,R070-S01-T001-U000084,감독님 밑에서 5년 동안머슴처럼 뺑이 쳐서,감독님 밑에서 년 동안머슴처럼 뺑이 쳐서,감독님 밑에서 년 동안머슴처럼 뺑이 쳐서
327.118,329.162,R070-S01-T001-U000085,"하, 이제 겨우피티 들어가나 했는데","하 , 이제 겨우피티 들어가나 했는데","하 , 이제 겨우피티 들어가나 했는데"
329.246,330.872,R070-S01-T001-U000086,저는 쏙 빼고 신삥이 들어가요?,저는 쏙 빼고 신삥이 들어가요 ?,저는 쏙 빼고 신삥이 들어가요 ?
