begin,end,id,text,prep_verbal,prep_read
6.006,9.426,R268-S01-T011-U000001,"""넷플릭스 시리즈""",넷플릭스 시리즈,넷플릭스 시리즈
9.509,11.47,R268-S01-T011-U000002,[주제곡],,주제곡
36.036,37.663,R268-S01-T011-U000003,[문이 달칵 열린다][도어 록 작동음],,문이 달칵 열린다 도어 록 작동음
39.831,41.792,R268-S01-T011-U000004,[문이 덜컹 닫힌다][도어 록 작동음],,문이 덜컹 닫힌다 도어 록 작동음
41.875,44.711,R268-S01-T011-U000005,자기 엄마가 아프다는데연락 한 통 없고,자기 엄마가 아프다는데연락 한 통 없고,자기 엄마가 아프다는데연락 한 통 없고
45.712,48.423,R268-S01-T011-U000006,가문의 원수한테도이거보단 관대하겠다,가문의 원수한테도이거보단 관대하겠다,가문의 원수한테도이거보단 관대하겠다
49.758,52.552,R268-S01-T011-U000007,"아휴, 아들놈은키워 봤자 소용없다더니","아휴 , 아들놈은키워 봤자 소용없다더니","아휴 , 아들놈은키워 봤자 소용없다더니"
55.43,56.765,R268-S01-T011-U000008,"(미숙) 아유, 얘 좀","아유 , 얘 좀","미숙 아유 , 얘 좀"
56.848,58.141,R268-S01-T011-U000009,[미숙의 한숨],,미숙의 한숨
60.227,61.937,R268-S01-T011-U000010,"아유, 세상에, 어머, 어머","아유 , 세상에 , 어머 , 어머","아유 , 세상에 , 어머 , 어머"
62.02,64.606,R268-S01-T011-U000011,"어머머, 웬일이니, 아유, 정말","어머머 , 웬일이니 , 아유 , 정말","어머머 , 웬일이니 , 아유 , 정말"
66.525,67.609,R268-S01-T011-U000012,[미숙의 깊은 한숨],,미숙의 깊은 한숨
69.236,71.154,R268-S01-T011-U000013,"아휴, 아유, 진짜","아휴 , 아유 , 진짜","아휴 , 아유 , 진짜"
72.03,73.782,R268-S01-T011-U000014,"아유, 정말, 아유","아유 , 정말 , 아유","아유 , 정말 , 아유"
82.708,84.251,R268-S01-T011-U000015,[잡지를 사락 넘기며] 이걸,이걸,잡지를 사락 넘기며 이걸
84.334,86.211,R268-S01-T011-U000016,이거 왜 다 버렸어?,이거 왜 다 버렸어 ?,이거 왜 다 버렸어 ?
88.422,90.424,R268-S01-T011-U000017,[잔잔한 음악],,잔잔한 음악
92.301,94.136,R268-S01-T011-U000018,(준형) 그래서 엄마가원하는 게 뭐야?,그래서 엄마가원하는 게 뭐야 ?,준형 그래서 엄마가원하는 게 뭐야 ?
94.219,96.513,R268-S01-T011-U000019,결국 이 결혼이 깨졌으면 좋겠어?,결국 이 결혼이 깨졌으면 좋겠어 ?,결국 이 결혼이 깨졌으면 좋겠어 ?
100.017,101.768,R268-S01-T011-U000020,[잡지가 사락거린다][한숨],,잡지가 사락거린다 한숨
112.07,112.988,R268-S01-T011-U000021,[한숨],,한숨
122.414,123.707,R268-S01-T011-U000022,그만하자,그만하자,그만하자
125.0,126.043,R268-S01-T011-U000023,우리,우리,우리
135.218,136.428,R268-S01-T011-U000024,죄송해요,죄송해요,죄송해요
141.224,142.851,R268-S01-T011-U000025,지금 뭐 하는 거야?,지금 뭐 하는 거야 ?,지금 뭐 하는 거야 ?
146.313,147.439,R268-S01-T011-U000026,[나은이 팔을 탁 뿌리친다],,나은이 팔을 탁 뿌리친다
148.607,150.233,R268-S01-T011-U000027,더는 못 하겠어,더는 못 하겠어,더는 못 하겠어
151.568,153.528,R268-S01-T011-U000028,"아, 그러니까 뭘 못 하겠는데?","아 , 그러니까 뭘 못 하겠는데 ?","아 , 그러니까 뭘 못 하겠는데 ?"
154.154,155.614,R268-S01-T011-U000029,왜 못 하겠는데!,왜 못 하겠는데 !,왜 못 하겠는데 !
160.619,161.62,R268-S01-T011-U000030,나은아,나은아,나은아
161.703,163.205,R268-S01-T011-U000031,[떨리는 숨소리],,떨리는 숨소리
163.288,165.123,R268-S01-T011-U000032,아무리 화가 난다고 해도,아무리 화가 난다고 해도,아무리 화가 난다고 해도
165.207,167.834,R268-S01-T011-U000033,해서 되는 말이 있고안 되는 말이 있어,해서 되는 말이 있고안 되는 말이 있어,해서 되는 말이 있고안 되는 말이 있어
168.877,170.379,R268-S01-T011-U000034,(준형) 넌 어떻게 그렇게헤어지자는 말을!,넌 어떻게 그렇게헤어지자는 말을 !,준형 넌 어떻게 그렇게헤어지자는 말을 !
170.462,172.005,R268-S01-T011-U000035,화나서 하는 말 아니야,화나서 하는 말 아니야,화나서 하는 말 아니야
175.509,176.76,R268-S01-T011-U000036,그럼 어쩌자고?,그럼 어쩌자고 ?,그럼 어쩌자고 ?
177.761,179.304,R268-S01-T011-U000037,여기서 이렇게 헤어지자고?,여기서 이렇게 헤어지자고 ?,여기서 이렇게 헤어지자고 ?
181.973,183.558,R268-S01-T011-U000038,진짜 이렇게 끝내자고?,진짜 이렇게 끝내자고 ?,진짜 이렇게 끝내자고 ?
186.019,187.02,R268-S01-T011-U000039,어,어,어
192.442,194.319,R268-S01-T011-U000040,[멀어지는 발걸음],,멀어지는 발걸음
201.159,202.202,R268-S01-T011-U000041,[한숨],,한숨
206.415,207.457,R268-S01-T011-U000042,[떨리는 숨소리],,떨리는 숨소리
215.507,216.508,R268-S01-T011-U000043,[한숨],,한숨
219.886,221.096,R268-S01-T011-U000044,[상자 뚜껑을 달그락 놓는다],,상자 뚜껑을 달그락 놓는다
223.724,224.683,R268-S01-T011-U000045,[물건을 탁 넣는다],,물건을 탁 넣는다
238.405,239.739,R268-S01-T011-U000046,[액자를 달그락 넣는다],,액자를 달그락 넣는다
246.204,248.206,R268-S01-T011-U000047,[차분한 음악],,차분한 음악
249.166,250.25,R268-S01-T011-U000048,[울컥하는 숨소리],,울컥하는 숨소리
252.752,254.504,R268-S01-T011-U000049,[흐느끼는 숨소리],,흐느끼는 숨소리
255.672,256.84,R268-S01-T011-U000050,(나은) 무서웠다,무서웠다,나은 무서웠다
259.593,260.886,R268-S01-T011-U000051,[흐느낀다],,흐느낀다
260.969,263.555,R268-S01-T011-U000052,점점 끝이 보이는 기분이 들어서,점점 끝이 보이는 기분이 들어서,점점 끝이 보이는 기분이 들어서
266.141,268.226,R268-S01-T011-U000053,그래서 내가 먼저 질렀다,그래서 내가 먼저 질렀다,그래서 내가 먼저 질렀다
270.103,272.898,R268-S01-T011-U000054,조금이라도덜 상처 주고 싶었으니까,조금이라도덜 상처 주고 싶었으니까,조금이라도덜 상처 주고 싶었으니까
276.318,277.527,R268-S01-T011-U000055,아니,아니,아니
280.53,283.95,R268-S01-T011-U000056,조금이라도덜 상처받고 싶었으니까,조금이라도덜 상처받고 싶었으니까,조금이라도덜 상처받고 싶었으니까
286.203,288.58,R268-S01-T011-U000057,[나은이 연신 흐느낀다],,나은이 연신 흐느낀다
299.716,300.8,R268-S01-T011-U000058,[한숨],,한숨
301.51,302.552,R268-S01-T011-U000059,(준형) 그럼 어쩌자고?,그럼 어쩌자고 ?,준형 그럼 어쩌자고 ?
303.22,305.263,R268-S01-T011-U000060,여기서 이렇게 헤어지자고?,여기서 이렇게 헤어지자고 ?,여기서 이렇게 헤어지자고 ?
306.932,308.558,R268-S01-T011-U000061,진짜 이렇게 끝내자고?,진짜 이렇게 끝내자고 ?,진짜 이렇게 끝내자고 ?
311.061,312.103,R268-S01-T011-U000062,어,어,어
