begin,end,id,text,prep_verbal,prep_read
1.043,3.003,R104-S01-T007-U000001,[주제곡],,주제곡
33.158,36.703,R104-S01-T007-U000002,[드르릉 코 고는 소리가 들린다],,드르릉 코 고는 소리가 들린다
43.919,46.38,R104-S01-T007-U000003,[코를 드르릉 곤다],,코를 드르릉 곤다
52.01,54.721,R104-S01-T007-U000004,[놀란 신음],,놀란 신음
54.805,56.306,R104-S01-T007-U000005,(영심)아휴...,아휴 . . .,영심 아휴 . . .
56.39,58.642,R104-S01-T007-U000006,"아유, 몇 시야?","아유 , 몇 시야 ?","아유 , 몇 시야 ?"
59.935,61.812,R104-S01-T007-U000007,"아유, 아유...","아유 , 아유 . . .","아유 , 아유 . . ."
63.647,64.815,R104-S01-T007-U000008,[영심의 힘주는 신음],,영심의 힘주는 신음
71.947,73.824,R104-S01-T007-U000009,[당황한 신음],,당황한 신음
74.032,75.158,R104-S01-T007-U000010,(영심)세주냐?,세주냐 ?,영심 세주냐 ?
75.325,76.41,R104-S01-T007-U000011,세주 왔냐?,세주 왔냐 ?,세주 왔냐 ?
79.955,81.29,R104-S01-T007-U000012,"(영심)아, 아니...","아 , 아니 . . .","영심 아 , 아니 . . ."
81.957,83.458,R104-S01-T007-U000013,오빠 온 거 아니야?,오빠 온 거 아니야 ?,오빠 온 거 아니야 ?
83.792,85.252,R104-S01-T007-U000014,(민주)오빠 안 왔어,오빠 안 왔어,민주 오빠 안 왔어
85.335,86.378,R104-S01-T007-U000015,(영심)아휴,아휴,영심 아휴
86.878,88.38,R104-S01-T007-U000016,난 또...,난 또 . . .,난 또 . . .
89.214,91.633,R104-S01-T007-U000017,"아, 넌 왜 여기 와 있어, 안 자고?","아 , 넌 왜 여기 와 있어 , 안 자고 ?","아 , 넌 왜 여기 와 있어 , 안 자고 ?"
92.217,95.929,R104-S01-T007-U000018,할머니 코 고는 소리가너무 시끄러워서 일로 피난 왔어,할머니 코 고는 소리가너무 시끄러워서 일로 피난 왔어,할머니 코 고는 소리가너무 시끄러워서 일로 피난 왔어
96.013,97.389,R104-S01-T007-U000019,(영심)유난 떠네,유난 떠네,영심 유난 떠네
97.472,99.391,R104-S01-T007-U000020,내가 코를 골면 얼마나 곤다고,내가 코를 골면 얼마나 곤다고,내가 코를 골면 얼마나 곤다고
99.474,100.6,R104-S01-T007-U000021,얼른 와 자,얼른 와 자,얼른 와 자
100.684,103.02,R104-S01-T007-U000022,"(민주)할머니 코 엄청 골아, 엄청","할머니 코 엄청 골아 , 엄청","민주 할머니 코 엄청 골아 , 엄청"
103.103,104.479,R104-S01-T007-U000023,대따 무지막지,대따 무지막지,대따 무지막지
104.563,106.898,R104-S01-T007-U000024,"아이고, 얘 또 오버하네","아이고 , 얘 또 오버하네","아이고 , 얘 또 오버하네"
106.982,108.65,R104-S01-T007-U000025,들려줄까? 내가 녹음했어,들려줄까 ? 내가 녹음했어,들려줄까 ? 내가 녹음했어
108.734,110.152,R104-S01-T007-U000026,(영심)뭘 녹음해?[휴대전화 조작음],뭘 녹음해 ?,영심 뭘 녹음해 ? 휴대전화 조작음
110.235,112.779,R104-S01-T007-U000027,[드르릉 코 고는 소리가 흘러나온다],,드르릉 코 고는 소리가 흘러나온다
112.863,114.197,R104-S01-T007-U000028,[놀란 신음][익살스러운 음악],,놀란 신음 익살스러운 음악
114.281,115.157,R104-S01-T007-U000029,이게 나야?,이게 나야 ?,이게 나야 ?
115.282,116.491,R104-S01-T007-U000030,이건 어제고[휴대전화 조작음],이건 어제고,이건 어제고 휴대전화 조작음
116.867,118.16,R104-S01-T007-U000031,[드르릉 코 고는 소리가 흘러나온다],,드르릉 코 고는 소리가 흘러나온다
118.243,119.119,R104-S01-T007-U000032,이건 지난주,이건 지난주,이건 지난주
119.202,120.537,R104-S01-T007-U000033,"에잇, 쯧","에잇 , 쯧","에잇 , 쯧"
120.621,121.788,R104-S01-T007-U000034,(민주)장난 아니지?,장난 아니지 ?,민주 장난 아니지 ?
