begin,end,id,text,prep_verbal,prep_read
21.021,23.106,R153-S01-T006-U000001,"""넷플릭스 시리즈""",넷플릭스 시리즈,넷플릭스 시리즈
23.19,25.4,R153-S01-T006-U000002,[주제곡],,주제곡
59.059,61.061,R153-S01-T006-U000003,[영주가 구토한다][차분한 음악],,영주가 구토한다 차분한 음악
69.736,70.862,R153-S01-T006-U000004,[영주가 훌쩍인다],,영주가 훌쩍인다
73.824,76.451,R153-S01-T006-U000005,[영주의 거친 숨소리],,영주의 거친 숨소리
79.871,80.789,R153-S01-T006-U000006,영주야,영주야,영주야
81.707,82.624,R153-S01-T006-U000007,우리 낳자,우리 낳자,우리 낳자
85.502,86.753,R153-S01-T006-U000008,낳을 자신 있어?,낳을 자신 있어 ?,낳을 자신 있어 ?
87.588,88.547,R153-S01-T006-U000009,없어,없어,없어
92.426,93.802,R153-S01-T006-U000010,근데 지울 자신이…,근데 지울 자신이,근데 지울 자신이
96.888,97.848,R153-S01-T006-U000011,더 없어,더 없어,더 없어
100.434,102.477,R153-S01-T006-U000012,자꾸 귀에서아기 심장 소리가 들려,자꾸 귀에서아기 심장 소리가 들려,자꾸 귀에서아기 심장 소리가 들려
104.271,105.272,R153-S01-T006-U000013,잊어,잊어,잊어
109.359,110.485,R153-S01-T006-U000014,[현이 영주의 팔을 탁 잡는다],,현이 영주의 팔을 탁 잡는다
113.822,114.781,R153-S01-T006-U000015,낳자,낳자,낳자
116.325,117.784,R153-S01-T006-U000016,어쩌면 우리가,어쩌면 우리가,어쩌면 우리가
117.868,119.453,R153-S01-T006-U000017,아기를 잘 키울 수 있을지도모르잖아,아기를 잘 키울 수 있을지도모르잖아,아기를 잘 키울 수 있을지도모르잖아
119.536,120.829,R153-S01-T006-U000018,잘 키우긴 뭘 잘 키워,잘 키우긴 뭘 잘 키워,잘 키우긴 뭘 잘 키워
120.912,121.997,R153-S01-T006-U000019,(영주) 미친,미친,영주 미친
122.08,123.957,R153-S01-T006-U000020,너 때문에 내 인생 다 망쳤…,너 때문에 내 인생 다 망쳤,너 때문에 내 인생 다 망쳤
125.626,126.71,R153-S01-T006-U000021,[헛구역질],,헛구역질
127.294,128.545,R153-S01-T006-U000022,[영주가 구토한다],,영주가 구토한다
153.654,155.572,R153-S01-T006-U000023,200번 버스 타고여기 다시 올 거야,번 버스 타고여기 다시 올 거야,번 버스 타고여기 다시 올 거야
156.448,157.407,R153-S01-T006-U000024,지울 거야,지울 거야,지울 거야
161.119,162.412,R153-S01-T006-U000025,그리고 서울 가면,그리고 서울 가면,그리고 서울 가면
164.748,165.874,R153-S01-T006-U000026,너 다신 안 봐,너 다신 안 봐,너 다신 안 봐
177.052,178.011,R153-S01-T006-U000027,[카드 인식음],,카드 인식음
202.202,203.453,R153-S01-T006-U000028,[영주의 아파하는 신음],,영주의 아파하는 신음
211.503,213.713,R153-S01-T006-U000029,[아기 심장 박동음이 울린다][영주의 떨리는 숨소리],,아기 심장 박동음이 울린다 영주의 떨리는 숨소리
216.383,218.427,R153-S01-T006-U000030,[버스가 덜커덩거린다],,버스가 덜커덩거린다
218.51,219.803,R153-S01-T006-U000031,[쉭],,쉭
219.886,221.138,R153-S01-T006-U000032,[영주의 아파하는 신음],,영주의 아파하는 신음
221.93,222.931,R153-S01-T006-U000033,[아기 심장 박동음이 울린다],,아기 심장 박동음이 울린다
223.014,225.058,R153-S01-T006-U000034,- (남자1) 기사님!- (남자2) 무슨 소리우꽈?,기사님 ! 무슨 소리우꽈 ?,남자 기사님 ! 남자 무슨 소리우꽈 ?
225.142,226.768,R153-S01-T006-U000035,(남자1) 기사님뭐 터지는 소리 나요!,기사님뭐 터지는 소리 나요 !,남자 기사님뭐 터지는 소리 나요 !
226.852,228.145,R153-S01-T006-U000036,"(여자1) 기사님, 연기 나요!","기사님 , 연기 나요 !","여자 기사님 , 연기 나요 !"
228.645,230.772,R153-S01-T006-U000037,(여자2) 기사님차 고장 났나 봐요!,기사님차 고장 났나 봐요 !,여자 기사님차 고장 났나 봐요 !
230.856,232.065,R153-S01-T006-U000038,[승객들이 웅성거린다](여자3) 왜 그럼수꽈?,왜 그럼수꽈 ?,승객들이 웅성거린다 여자 왜 그럼수꽈 ?
232.149,234.025,R153-S01-T006-U000039,- (여자1) 연기 난다고요- (버스 기사) 아무 이상 어신디,연기 난다고요 아무 이상 어신디,여자 연기 난다고요 버스 기사 아무 이상 어신디
234.818,236.194,R153-S01-T006-U000040,(남자3) 뭔 일이여!,뭔 일이여 !,남자 뭔 일이여 !
236.278,238.155,R153-S01-T006-U000041,(여자1) 연기 난다고요,연기 난다고요,여자 연기 난다고요
238.238,239.781,R153-S01-T006-U000042,[승객들이 콜록거린다],,승객들이 콜록거린다
239.865,241.408,R153-S01-T006-U000043,"(현) 기사님, 차 좀 세워 주세요!","기사님 , 차 좀 세워 주세요 !","현 기사님 , 차 좀 세워 주세요 !"
241.491,242.576,R153-S01-T006-U000044,(남자2) 차 세웁수게,차 세웁수게,남자 차 세웁수게
242.659,244.87,R153-S01-T006-U000045,(버스 기사) 차 세울 데가 없어요기다립서!,차 세울 데가 없어요기다립서 !,버스 기사 차 세울 데가 없어요기다립서 !
244.953,247.164,R153-S01-T006-U000046,[아기 심장 박동음이 울린다][승객들이 소란스럽다],,아기 심장 박동음이 울린다 승객들이 소란스럽다
