begin,end,id,text,prep_verbal,prep_read
36.245,38.83,R112-S01-T001-U000001,[상두가 흥얼거린다],,상두가 흥얼거린다
42.459,44.461,R112-S01-T001-U000002,[차분한 음악],,차분한 음악
45.087,46.88,R112-S01-T001-U000003,[상두가 연신 흥얼거린다],,상두가 연신 흥얼거린다
48.382,49.258,R112-S01-T001-U000004,[열쇠가 짤그랑거린다],,열쇠가 짤그랑거린다
52.427,54.179,R112-S01-T001-U000005,[흥얼거리는 소리가 들려온다],,흥얼거리는 소리가 들려온다
60.143,61.186,R112-S01-T001-U000006,[옅은 한숨],,옅은 한숨
67.567,68.443,R112-S01-T001-U000007,누구,누구,누구
70.112,70.988,R112-S01-T001-U000008,경찰,경찰,경찰
75.45,77.703,R112-S01-T001-U000009,[남자1이 방망이를 탕탕 내리친다][남자들의 못마땅한 신음],,남자이 방망이를 탕탕 내리친다 남자들의 못마땅한 신음
79.329,80.414,R112-S01-T001-U000010,(상두)조져[흥미로운 음악],조져,상두 조져 흥미로운 음악
81.79,83.166,R112-S01-T001-U000011,[미영의 기합][남자2의 힘주는 신음],,미영의 기합 남자의 힘주는 신음
83.25,84.126,R112-S01-T001-U000012,[미영의 힘주는 신음],,미영의 힘주는 신음
85.961,86.962,R112-S01-T001-U000013,[미영의 기합][남자2의 아파하는 신음],,미영의 기합 남자의 아파하는 신음
87.045,87.921,R112-S01-T001-U000014,[남자1의 아파하는 신음],,남자의 아파하는 신음
89.256,90.382,R112-S01-T001-U000015,[방망이가 짤그랑 떨어진다],,방망이가 짤그랑 떨어진다
90.924,91.967,R112-S01-T001-U000016,[남자1의 아파하는 신음],,남자의 아파하는 신음
93.593,95.262,R112-S01-T001-U000017,[남자1과 남자3의 아파하는 신음],,남자과 남자의 아파하는 신음
95.345,97.055,R112-S01-T001-U000018,[미영의 아파하는 신음][상두의 옅은 탄성],,미영의 아파하는 신음 상두의 옅은 탄성
99.474,101.101,R112-S01-T001-U000019,[남자2의 힘주는 신음][미영의 힘주는 신음],,남자의 힘주는 신음 미영의 힘주는 신음
101.184,102.102,R112-S01-T001-U000020,[남자2의 아파하는 신음],,남자의 아파하는 신음
106.606,107.899,R112-S01-T001-U000021,[겁먹은 신음],,겁먹은 신음
109.192,110.444,R112-S01-T001-U000022,[상두의 겁먹은 신음],,상두의 겁먹은 신음
111.32,112.738,R112-S01-T001-U000023,가자,가자,가자
114.781,115.824,R112-S01-T001-U000024,[한숨],,한숨
118.577,119.953,R112-S01-T001-U000025,(상두)이씨[미영의 한숨],이씨,상두 이씨 미영의 한숨
120.746,122.456,R112-S01-T001-U000026,"힘들어, 이 새끼야!","힘들어 , 이 새끼야 !","힘들어 , 이 새끼야 !"
123.624,124.958,R112-S01-T001-U000027,[흥미진진한 음악],,흥미진진한 음악
125.542,126.418,R112-S01-T001-U000028,[상두의 힘주는 신음],,상두의 힘주는 신음
127.836,129.004,R112-S01-T001-U000029,"(미영)야, 이 새끼야!","야 , 이 새끼야 !","미영 야 , 이 새끼야 !"
129.087,130.213,R112-S01-T001-U000030,[상두의 거친 숨소리],,상두의 거친 숨소리
130.297,131.131,R112-S01-T001-U000031,[화난 신음],,화난 신음
131.214,132.549,R112-S01-T001-U000032,[상두의 다급한 신음],,상두의 다급한 신음
132.632,133.633,R112-S01-T001-U000033,(미영)아휴!,아휴 !,미영 아휴 !
141.808,142.934,R112-S01-T001-U000034,[미영의 지친 신음],,미영의 지친 신음
143.56,145.52,R112-S01-T001-U000035,"아, 그만하자","아 , 그만하자","아 , 그만하자"
147.981,149.316,R112-S01-T001-U000036,"(상두)아이, 씨발","아이 , 씨발","상두 아이 , 씨발"
150.233,152.277,R112-S01-T001-U000037,"와! 쑤셔 버리려니깐, 씨","와 ! 쑤셔 버리려니깐 , 씨","와 ! 쑤셔 버리려니깐 , 씨"
152.361,153.278,R112-S01-T001-U000038,"와, 들어와","와 , 들어와","와 , 들어와"
155.197,156.365,R112-S01-T001-U000039,[당황한 신음](미영)강상두,강상두,당황한 신음 미영 강상두
