begin,end,id,text,prep_verbal,prep_read
0.417,2.544,R093-S01-T014-U000001,[주제곡],,주제곡
31.323,34.117,R093-S01-T014-U000002,(금자) 어? 봉 변호사님이하 변호사님 어머님을,어 ? 봉 변호사님이하 변호사님 어머님을,금자 어 ? 봉 변호사님이하 변호사님 어머님을
34.201,36.828,R093-S01-T014-U000003,뒤로 갖다몰래 빼돌려서 모셔 놓은 거라?,뒤로 갖다몰래 빼돌려서 모셔 놓은 거라 ?,뒤로 갖다몰래 빼돌려서 모셔 놓은 거라 ?
37.621,39.79,R093-S01-T014-U000004,"뭐야, 뭔데 이렇게 멋있어[금강과 금강 부하들이 호응한다]","뭐야 , 뭔데 이렇게 멋있어","뭐야 , 뭔데 이렇게 멋있어 금강과 금강 부하들이 호응한다"
39.873,42.542,R093-S01-T014-U000005,"(금강) 어, 하 변호사님 어머니또 돌아가신 줄 알고","어 , 하 변호사님 어머니또 돌아가신 줄 알고","금강 어 , 하 변호사님 어머니또 돌아가신 줄 알고"
42.626,44.419,R093-S01-T014-U000006,진짜 막 가슴 막 벌렁벌렁했습니다,진짜 막 가슴 막 벌렁벌렁했습니다,진짜 막 가슴 막 벌렁벌렁했습니다
44.503,45.337,R093-S01-T014-U000007,(금자) 아유[금강의 웃음],아유,금자 아유 금강의 웃음
45.42,46.672,R093-S01-T014-U000008,(금강 부하1) 축하드립니다하 변호사님,축하드립니다하 변호사님,금강 부하 축하드립니다하 변호사님
47.339,49.216,R093-S01-T014-U000009,"다들 고마워요, 걱정해 줘서","다들 고마워요 , 걱정해 줘서","다들 고마워요 , 걱정해 줘서"
49.299,50.676,R093-S01-T014-U000010,(금자) 그러믄 이제 우리는,그러믄 이제 우리는,금자 그러믄 이제 우리는
50.759,53.512,R093-S01-T014-U000011,언니네 어머님이 돌아가셨다고알고 있는 걸로,언니네 어머님이 돌아가셨다고알고 있는 걸로,언니네 어머님이 돌아가셨다고알고 있는 걸로
53.595,54.513,R093-S01-T014-U000012,연극을 해야겠네요,연극을 해야겠네요,연극을 해야겠네요
54.596,55.889,R093-S01-T014-U000013,(금강) 연극?,연극 ?,금강 연극 ?
55.973,57.432,R093-S01-T014-U000014,연극은 우리가 좀 하지요[흥미로운 음악],연극은 우리가 좀 하지요,연극은 우리가 좀 하지요 흥미로운 음악
57.516,59.184,R093-S01-T014-U000015,(금자) 언니야,언니야,금자 언니야
59.268,63.313,R093-S01-T014-U000016,언니네 어머님이 그래 되셔서우얍니까?[금강 부하들이 우는 시늉을 한다],언니네 어머님이 그래 되셔서우얍니까 ?,언니네 어머님이 그래 되셔서우얍니까 ? 금강 부하들이 우는 시늉을 한다
63.397,64.606,R093-S01-T014-U000017,(금강) 진짜,진짜,금강 진짜
64.69,66.692,R093-S01-T014-U000018,법이고 뭐고 진짜 그냥,법이고 뭐고 진짜 그냥,법이고 뭐고 진짜 그냥
66.775,68.944,R093-S01-T014-U000019,"차문숙이를 때려잡아 뿌까요, 예?","차문숙이를 때려잡아 뿌까요 , 예 ?","차문숙이를 때려잡아 뿌까요 , 예 ?"
69.027,70.988,R093-S01-T014-U000020,안 그라면 밖에 나가 갖고,안 그라면 밖에 나가 갖고,안 그라면 밖에 나가 갖고
71.071,73.991,R093-S01-T014-U000021,"차문숙이 뒤통수를딱 잡아 올까요, 예?[금자가 호응한다]","차문숙이 뒤통수를딱 잡아 올까요 , 예 ?","차문숙이 뒤통수를딱 잡아 올까요 , 예 ? 금자가 호응한다"
74.533,76.535,R093-S01-T014-U000022,[재이가 우는 시늉을 한다],,재이가 우는 시늉을 한다
77.911,79.997,R093-S01-T014-U000023,"아, 난 연극은 아닌가 봐요","아 , 난 연극은 아닌가 봐요","아 , 난 연극은 아닌가 봐요"
80.08,81.79,R093-S01-T014-U000024,[사람들의 웃음],,사람들의 웃음
81.873,85.419,R093-S01-T014-U000025,"야, 야, 야, 쓸데없는 짓 그만하고[사람들의 웃음]","야 , 야 , 야 , 쓸데없는 짓 그만하고","야 , 야 , 야 , 쓸데없는 짓 그만하고 사람들의 웃음"
85.502,87.254,R093-S01-T014-U000026,"(상필) 자, 여기 화면에 집중해 봐[사람들이 대답한다]","자 , 여기 화면에 집중해 봐","상필 자 , 여기 화면에 집중해 봐 사람들이 대답한다"
