begin,end,id,text,prep_verbal,prep_read
0.542,2.377,R204-S01-T016-U000001,[주제곡],,주제곡
26.818,27.736,R204-S01-T016-U000002,[단아의 가쁜 숨소리],,단아의 가쁜 숨소리
27.819,29.529,R204-S01-T016-U000003,[처연한 음악],,처연한 음악
29.905,30.864,R204-S01-T016-U000004,(단아)강수야,강수야,단아 강수야
32.699,33.617,R204-S01-T016-U000005,강수야!,강수야 !,강수야 !
44.836,46.463,R204-S01-T016-U000006,[단아가 흐느낀다],,단아가 흐느낀다
49.424,50.842,R204-S01-T016-U000007,강수야...,강수야 . . .,강수야 . . .
54.388,55.556,R204-S01-T016-U000008,강수야,강수야,강수야
57.808,59.309,R204-S01-T016-U000009,강수야,강수야,강수야
63.772,64.69,R204-S01-T016-U000010,[민찬의 한숨],,민찬의 한숨
65.357,67.192,R204-S01-T016-U000011,(민찬)갑자기 셋이나 빠져나가니까,갑자기 셋이나 빠져나가니까,민찬 갑자기 셋이나 빠져나가니까
68.11,69.236,R204-S01-T016-U000012,정말 썰렁하다,정말 썰렁하다,정말 썰렁하다
70.195,71.655,R204-S01-T016-U000013,썰렁하긴 뭐가 썰렁해요,썰렁하긴 뭐가 썰렁해요,썰렁하긴 뭐가 썰렁해요
72.406,73.448,R204-S01-T016-U000014,이 배신자들,이 배신자들,이 배신자들
73.532,76.493,R204-S01-T016-U000015,"그래, 난 이놈들죽을 때까지 용서 못 한다","그래 , 난 이놈들죽을 때까지 용서 못 한다","그래 , 난 이놈들죽을 때까지 용서 못 한다"
76.952,78.161,R204-S01-T016-U000016,(공기)의리를 저버리다니,의리를 저버리다니,공기 의리를 저버리다니
78.245,82.082,R204-S01-T016-U000017,이건 친구 여자 가로채는 것보다백배는 더 큰 배신이야!,이건 친구 여자 가로채는 것보다백배는 더 큰 배신이야 !,이건 친구 여자 가로채는 것보다백배는 더 큰 배신이야 !
84.293,85.419,R204-S01-T016-U000018,[휴대전화 벨 소리],,휴대전화 벨 소리
85.502,86.92,R204-S01-T016-U000019,(호영)어? 전화 왔는데요,어 ? 전화 왔는데요,호영 어 ? 전화 왔는데요
87.004,87.921,R204-S01-T016-U000020,(공기)안 받는다,안 받는다,공기 안 받는다
89.506,90.465,R204-S01-T016-U000021,(호영)단아 형수님인데,단아 형수님인데,호영 단아 형수님인데
90.841,92.009,R204-S01-T016-U000022,"(공기)어, 단아 씨가 웬일로?","어 , 단아 씨가 웬일로 ?","공기 어 , 단아 씨가 웬일로 ?"
95.762,96.805,R204-S01-T016-U000023,"예, 회장님","예 , 회장님","예 , 회장님"
99.474,100.809,R204-S01-T016-U000024,"예? 뭐, 뭐라고요?","예 ? 뭐 , 뭐라고요 ?","예 ? 뭐 , 뭐라고요 ?"
101.476,103.02,R204-S01-T016-U000025,"예, 알겠습니다","예 , 알겠습니다","예 , 알겠습니다"
105.272,106.356,R204-S01-T016-U000026,"얘들아, 큰일 났다","얘들아 , 큰일 났다","얘들아 , 큰일 났다"
107.232,108.358,R204-S01-T016-U000027,강수가 사라졌단다,강수가 사라졌단다,강수가 사라졌단다
108.609,109.568,R204-S01-T016-U000028,[애잔한 음악](호영)네?,네 ?,애잔한 음악 호영 네 ?
109.651,110.986,R204-S01-T016-U000029,"빨리 저, 단체 문자 방에 글 올려","빨리 저 , 단체 문자 방에 글 올려","빨리 저 , 단체 문자 방에 글 올려"
111.069,113.697,R204-S01-T016-U000030,"(공기)380명 다 깨워, 서울 다 뒤지라고 해라","명 다 깨워 , 서울 다 뒤지라고 해라","공기 명 다 깨워 , 서울 다 뒤지라고 해라"
113.864,114.698,R204-S01-T016-U000031,네,네,네
115.407,116.617,R204-S01-T016-U000032,"강수야, 이놈아...","강수야 , 이놈아 . . .","강수야 , 이놈아 . . ."
118.16,118.994,R204-S01-T016-U000033,[한숨],,한숨
121.33,122.748,R204-S01-T016-U000034,(단아)넌 어디 있는지 알 거 아니야?,넌 어디 있는지 알 거 아니야 ?,단아 넌 어디 있는지 알 거 아니야 ?
