begin,end,id,text,prep_verbal,prep_read
6.006,7.341,R240-S01-T001-U000001,[매미 울음이 들린다],,매미 울음이 들린다
7.424,9.051,R240-S01-T001-U000002,[흥미로운 음악],,흥미로운 음악
9.593,11.845,R240-S01-T001-U000003,(은영)처음엔 얼마나 헷갈렸는지 모른다,처음엔 얼마나 헷갈렸는지 모른다,은영 처음엔 얼마나 헷갈렸는지 모른다
13.514,17.059,R240-S01-T001-U000004,혹시 나에겐눈꺼풀이 하나 더 있는 게 아닐까?,혹시 나에겐눈꺼풀이 하나 더 있는 게 아닐까 ?,혹시 나에겐눈꺼풀이 하나 더 있는 게 아닐까 ?
20.312,23.523,R240-S01-T001-U000005,나한테만 보이는 또 한 겹의 세상,나한테만 보이는 또 한 겹의 세상,나한테만 보이는 또 한 겹의 세상
24.608,25.859,R240-S01-T001-U000006,(교사1)은영아,은영아,교사 은영아
27.486,28.779,R240-S01-T001-U000007,은영아?,은영아 ?,은영아 ?
30.155,33.659,R240-S01-T001-U000008,이게 무슨 그림으로 보이니?,이게 무슨 그림으로 보이니 ?,이게 무슨 그림으로 보이니 ?
37.788,38.997,R240-S01-T001-U000009,안은영,안은영,안은영
41.5,44.503,R240-S01-T001-U000010,"(은영 모)왜, 은영아? 불편해?","왜 , 은영아 ? 불편해 ?","은영 모 왜 , 은영아 ? 불편해 ?"
48.507,50.217,R240-S01-T001-U000011,그림이 무서워?,그림이 무서워 ?,그림이 무서워 ?
53.387,56.39,R240-S01-T001-U000012,그럼 뭔지 잘 모르겠어?,그럼 뭔지 잘 모르겠어 ?,그럼 뭔지 잘 모르겠어 ?
60.018,63.73,R240-S01-T001-U000013,왜? 또 젤리 같은 게 보여?,왜 ? 또 젤리 같은 게 보여 ?,왜 ? 또 젤리 같은 게 보여 ?
65.399,67.442,R240-S01-T001-U000014,[의미심장한 음악],,의미심장한 음악
67.526,70.07,R240-S01-T001-U000015,(은영)엄마는 내가 끝까지 모르길 바랐지만,엄마는 내가 끝까지 모르길 바랐지만,은영 엄마는 내가 끝까지 모르길 바랐지만
70.862,75.033,R240-S01-T001-U000016,살아 있는 모든 것들은젤리를 만든다는 걸[은영 모가 말한다],살아 있는 모든 것들은젤리를 만든다는 걸,살아 있는 모든 것들은젤리를 만든다는 걸 은영 모가 말한다
75.117,76.618,R240-S01-T001-U000017,천천히 깨닫게 되었다,천천히 깨닫게 되었다,천천히 깨닫게 되었다
80.581,83.333,R240-S01-T001-U000018,때로는 죽고 나서도젤리는 남아서 머물지만,때로는 죽고 나서도젤리는 남아서 머물지만,때로는 죽고 나서도젤리는 남아서 머물지만
85.168,87.838,R240-S01-T001-U000019,대개는 해로운 존재가 되기 전에,대개는 해로운 존재가 되기 전에,대개는 해로운 존재가 되기 전에
88.338,89.798,R240-S01-T001-U000020,천천히 부서진다,천천히 부서진다,천천히 부서진다
92.551,95.137,R240-S01-T001-U000021,(은영)달팽이가 지나가는 자리에점액이 남듯이,달팽이가 지나가는 자리에점액이 남듯이,은영 달팽이가 지나가는 자리에점액이 남듯이
96.388,99.182,R240-S01-T001-U000022,그것은 욕망의 흔적,그것은 욕망의 흔적,그것은 욕망의 흔적
101.435,103.395,R240-S01-T001-U000023,[새가 지저귄다][은영 부가 흐느낀다],,새가 지저귄다 은영 부가 흐느낀다
103.979,105.314,R240-S01-T001-U000024,[교사1의 한숨],,교사의 한숨
106.773,108.9,R240-S01-T001-U000025,"(교사1)너무 걱정하지 마세요, 아버님","너무 걱정하지 마세요 , 아버님","교사 너무 걱정하지 마세요 , 아버님"
109.901,111.028,R240-S01-T001-U000026,[교사1이 훌쩍인다],,교사이 훌쩍인다
111.653,112.529,R240-S01-T001-U000027,[교사1의 안타까운 숨소리],,교사의 안타까운 숨소리
113.113,116.199,R240-S01-T001-U000028,"다만, 은영이가 아직","다만 , 은영이가 아직","다만 , 은영이가 아직"
117.159,119.286,R240-S01-T001-U000029,엄마가 필요한 나이라서…,엄마가 필요한 나이라서,엄마가 필요한 나이라서
119.995,122.08,R240-S01-T001-U000030,"[교사1이 훌쩍인다](은영 부)고맙습니다, 선생님","고맙습니다 , 선생님","교사이 훌쩍인다 은영 부 고맙습니다 , 선생님"
122.623,123.957,R240-S01-T001-U000031,[교사1이 살짝 웃는다],,교사이 살짝 웃는다
124.041,126.335,R240-S01-T001-U000032,"- (은영 부) 은영아- (교사1) 어, 어머, 얘, 야[어린 은영의 못마땅한 신음]","은영아 어 , 어머 , 얘 , 야","은영 부 은영아 교사 어 , 어머 , 얘 , 야 어린 은영의 못마땅한 신음"
126.418,128.92,R240-S01-T001-U000033,(은영 부)너도 이제 새엄마가 필요한 나이야,너도 이제 새엄마가 필요한 나이야,은영 부 너도 이제 새엄마가 필요한 나이야
129.004,130.088,R240-S01-T001-U000034,[못마땅한 신음],,못마땅한 신음
131.173,132.507,R240-S01-T001-U000035,은영아,은영아,은영아
132.591,134.384,R240-S01-T001-U000036,[흐느낀다],,흐느낀다
135.135,136.428,R240-S01-T001-U000037,(은영 모)울면 안 돼,울면 안 돼,은영 모 울면 안 돼
139.765,140.891,R240-S01-T001-U000038,웃어,웃어,웃어
142.225,143.852,R240-S01-T001-U000039,그래야 행복해져,그래야 행복해져,그래야 행복해져
144.811,145.937,R240-S01-T001-U000040,응?,응 ?,응 ?
146.772,148.065,R240-S01-T001-U000041,[은영 모의 웃음],,은영 모의 웃음
148.649,150.067,R240-S01-T001-U000042,(어린 은영)[흐느끼며]엄마,엄마,어린 은영 흐느끼며 엄마
151.36,152.986,R240-S01-T001-U000043,(은영)내가 보는 세상은 비밀이다,내가 보는 세상은 비밀이다,은영 내가 보는 세상은 비밀이다
153.07,154.696,R240-S01-T001-U000044,[주르륵 녹는다],,주르륵 녹는다
156.198,157.866,R240-S01-T001-U000045,[엉엉 운다],,엉엉 운다
159.076,161.787,R240-S01-T001-U000046,(어린 은영)[오열하며]엄마!,엄마 !,어린 은영 오열하며 엄마 !
161.87,163.747,R240-S01-T001-U000047,[어린 은영이 엉엉 운다],,어린 은영이 엉엉 운다
166.041,168.794,R240-S01-T001-U000048,엄마!,엄마 !,엄마 !
169.753,171.588,R240-S01-T001-U000049,[어린 은영이 울부짖는다](은영)그리고 나는,그리고 나는,어린 은영이 울부짖는다 은영 그리고 나는
177.052,178.095,R240-S01-T001-U000050,아무도 모르게,아무도 모르게,아무도 모르게
178.72,181.765,R240-S01-T001-U000051,[흥미진진한 음악]남을 돕는 운명을 가지고 태어났다,남을 돕는 운명을 가지고 태어났다,흥미진진한 음악 남을 돕는 운명을 가지고 태어났다
182.933,183.934,R240-S01-T001-U000052,씨발,씨발,씨발
184.017,187.396,R240-S01-T001-U000053,"""NETFLIX 오리지널 시리즈""",,
187.479,189.356,R240-S01-T001-U000054,[발걸음이 쿵쿵 울린다],,발걸음이 쿵쿵 울린다
193.36,195.654,R240-S01-T001-U000055,"[학생들이 소란스럽다](학생들)8, 7",",","학생들이 소란스럽다 학생들 ,"
195.737,200.2,R240-S01-T001-U000056,"6, 5, 4, 3",", , ,",", , ,"
200.742,202.828,R240-S01-T001-U000057,"2, 1",",",","
202.911,203.87,R240-S01-T001-U000058,(교사2)잡아!,잡아 !,교사 잡아 !
209.876,211.711,R240-S01-T001-U000059,[수업 종이 울린다],,수업 종이 울린다
218.468,220.637,R240-S01-T001-U000060,[차분한 음악],,차분한 음악
224.641,227.269,R240-S01-T001-U000061,(은영)나는 보건교사 안은영이다,나는 보건교사 안은영이다,은영 나는 보건교사 안은영이다
227.352,229.104,R240-S01-T001-U000062,[흥미로운 음악],,흥미로운 음악
277.277,279.821,R240-S01-T001-U000063,"(학생들)♪ 좋아진다, 좋아진다, 좋아진다 ♪","좋아진다 , 좋아진다 , 좋아진다","학생들 좋아진다 , 좋아진다 , 좋아진다"
280.489,284.117,R240-S01-T001-U000064,"♪ 내 몸이 좋아진다좋아진다, 좋아진다 ♪","내 몸이 좋아진다좋아진다 , 좋아진다","내 몸이 좋아진다좋아진다 , 좋아진다"
284.618,286.203,R240-S01-T001-U000065,[경쾌한 음악이 흘러나온다](함께)♪ 내 몸이 좋아진다 ♪,내 몸이 좋아진다,경쾌한 음악이 흘러나온다 함께 내 몸이 좋아진다
286.286,288.455,R240-S01-T001-U000066,"♪ 좋아진다, 좋아진다 ♪","좋아진다 , 좋아진다","좋아진다 , 좋아진다"
288.538,292.083,R240-S01-T001-U000067,"♪ 내 몸이 좋아진다좋아진다, 좋아진다 ♪","내 몸이 좋아진다좋아진다 , 좋아진다","내 몸이 좋아진다좋아진다 , 좋아진다"
292.167,295.921,R240-S01-T001-U000068,"♪ 내 몸이 좋아진다좋아진다, 좋아진다 ♪","내 몸이 좋아진다좋아진다 , 좋아진다","내 몸이 좋아진다좋아진다 , 좋아진다"
296.421,299.591,R240-S01-T001-U000069,"♪ 내 몸이 좋아진다좋아진다, 좋아진다 ♪","내 몸이 좋아진다좋아진다 , 좋아진다","내 몸이 좋아진다좋아진다 , 좋아진다"
300.342,301.676,R240-S01-T001-U000070,[노래가 계속된다],,노래가 계속된다
301.76,303.97,R240-S01-T001-U000071,(은영)이 학교로 출근을 한 지는[부드러운 음악],이 학교로 출근을 한 지는,은영 이 학교로 출근을 한 지는 부드러운 음악
304.054,305.597,R240-S01-T001-U000072,한 달이 조금 안 됐다,한 달이 조금 안 됐다,한 달이 조금 안 됐다
306.723,310.852,R240-S01-T001-U000073,이곳 학생들은 건강하고 성적도 좋다,이곳 학생들은 건강하고 성적도 좋다,이곳 학생들은 건강하고 성적도 좋다
312.27,314.815,R240-S01-T001-U000074,언뜻 보면 다들 행복해 보인다,언뜻 보면 다들 행복해 보인다,언뜻 보면 다들 행복해 보인다
314.898,317.526,R240-S01-T001-U000075,"(영상 속 교장)자, 그럼 마지막으로 다 같이[인표의 한숨]","자 , 그럼 마지막으로 다 같이","영상 속 교장 자 , 그럼 마지막으로 다 같이 인표의 한숨"
317.609,320.695,R240-S01-T001-U000076,15초 동안 크게 한번 웃어 봅시다,초 동안 크게 한번 웃어 봅시다,초 동안 크게 한번 웃어 봅시다
321.488,323.198,R240-S01-T001-U000077,[호탕한 웃음],,호탕한 웃음
323.782,325.617,R240-S01-T001-U000078,[저마다 크게 웃는다],,저마다 크게 웃는다
326.243,329.788,R240-S01-T001-U000079,(은영)적어도 오전까지는 다들 행복해 보였다,적어도 오전까지는 다들 행복해 보였다,은영 적어도 오전까지는 다들 행복해 보였다
329.871,333.208,R240-S01-T001-U000080,[저마다 요란하게 웃는다],,저마다 요란하게 웃는다
334.751,336.002,R240-S01-T001-U000081,[웃음소리가 울린다],,웃음소리가 울린다
336.086,337.796,R240-S01-T001-U000082,(노신사)안녕하세요,안녕하세요,노신사 안녕하세요
339.339,341.341,R240-S01-T001-U000083,환영합니다[오리 울음],환영합니다,환영합니다 오리 울음
347.347,349.933,R240-S01-T001-U000084,[학생들이 소란스럽다],,학생들이 소란스럽다
352.31,353.478,R240-S01-T001-U000085,[식판을 달그락 내려놓는다],,식판을 달그락 내려놓는다
353.562,354.854,R240-S01-T001-U000086,[의자를 달그락 뺀다],,의자를 달그락 뺀다
356.314,358.149,R240-S01-T001-U000087,"(농구부원1)야, 야, 야, 됐어, 됐어[학생들의 웃음]","야 , 야 , 야 , 됐어 , 됐어","농구부원 야 , 야 , 야 , 됐어 , 됐어 학생들의 웃음"
358.233,359.276,R240-S01-T001-U000088,"야, 가자, 가자, 가자","야 , 가자 , 가자 , 가자","야 , 가자 , 가자 , 가자"
359.359,361.903,R240-S01-T001-U000089,"(농구부원2)오케이, 오케이, 오케이[저마다 말한다]","오케이 , 오케이 , 오케이","농구부원 오케이 , 오케이 , 오케이 저마다 말한다"
363.989,365.949,R240-S01-T001-U000090,"(농구부원1)오케이, 오케이오늘도 한번 조져 보자!","오케이 , 오케이오늘도 한번 조져 보자 !","농구부원 오케이 , 오케이오늘도 한번 조져 보자 !"
366.032,367.826,R240-S01-T001-U000091,[학생들이 소란스럽다],,학생들이 소란스럽다
367.909,369.995,R240-S01-T001-U000092,[농구부원1이 흥얼거린다],,농구부원이 흥얼거린다
370.078,371.538,R240-S01-T001-U000093,"따라와야지, 따라와야…","따라와야지 , 따라와야","따라와야지 , 따라와야"
371.621,373.039,R240-S01-T001-U000094,(민우)해파리가 받아 줄까?,해파리가 받아 줄까 ?,민우 해파리가 받아 줄까 ?
374.666,375.667,R240-S01-T001-U000095,(승권)해파리가 왜?,해파리가 왜 ?,승권 해파리가 왜 ?
376.418,377.46,R240-S01-T001-U000096,해파리가 뭘 받아?,해파리가 뭘 받아 ?,해파리가 뭘 받아 ?
377.544,379.504,R240-S01-T001-U000097,(지형)농구 문어가 점심시간에 고백한대,농구 문어가 점심시간에 고백한대,지형 농구 문어가 점심시간에 고백한대
380.171,381.506,R240-S01-T001-U000098,들러리 서야 돼,들러리 서야 돼,들러리 서야 돼
381.59,383.466,R240-S01-T001-U000099,[경화가 통곡한다](완수)해파리 또 깨졌구먼,해파리 또 깨졌구먼,경화가 통곡한다 완수 해파리 또 깨졌구먼
384.134,385.343,R240-S01-T001-U000100,(민우)뭐야?,뭐야 ?,민우 뭐야 ?
386.344,388.263,R240-S01-T001-U000101,(완수)쟤 농구 문어 팬이잖아,쟤 농구 문어 팬이잖아,완수 쟤 농구 문어 팬이잖아
388.346,389.723,R240-S01-T001-U000102,[경화가 연신 흐느낀다],,경화가 연신 흐느낀다
390.724,392.142,R240-S01-T001-U000103,농구 문어는 왜 하필 해파리래?,농구 문어는 왜 하필 해파리래 ?,농구 문어는 왜 하필 해파리래 ?
392.726,393.935,R240-S01-T001-U000104,왜겠냐?,왜겠냐 ?,왜겠냐 ?
394.019,397.272,R240-S01-T001-U000105,"(완수)해파리니까걔는 다 받아 주잖아, 얘만 빼고","해파리니까걔는 다 받아 주잖아 , 얘만 빼고","완수 해파리니까걔는 다 받아 주잖아 , 얘만 빼고"
398.315,399.357,R240-S01-T001-U000106,[완수의 헛웃음],,완수의 헛웃음
399.441,401.109,R240-S01-T001-U000107,"농구 문어면, 씨발","농구 문어면 , 씨발","농구 문어면 , 씨발"
401.735,402.902,R240-S01-T001-U000108,"안 돼, 씨발","안 돼 , 씨발","안 돼 , 씨발"
405.196,407.449,R240-S01-T001-U000109,[경화가 오열한다],,경화가 오열한다
409.075,410.577,R240-S01-T001-U000110,(완수)존나 시끄러워,존나 시끄러워,완수 존나 시끄러워
410.66,411.828,R240-S01-T001-U000111,(민우)어[무거운 음악],어,민우 어 무거운 음악
412.495,414.039,R240-S01-T001-U000112,[경화가 연신 오열한다],,경화가 연신 오열한다
423.048,424.883,R240-S01-T001-U000113,"- (승권) 야, 해파리 못 봤어?- (학생1) 몰라","야 , 해파리 못 봤어 ? 몰라","승권 야 , 해파리 못 봤어 ? 학생 몰라"
428.094,429.262,R240-S01-T001-U000114,"야, 해파리!","야 , 해파리 !","야 , 해파리 !"
430.347,432.015,R240-S01-T001-U000115,(승권)해파리 어디 갔냐?,해파리 어디 갔냐 ?,승권 해파리 어디 갔냐 ?
432.098,433.266,R240-S01-T001-U000116,(학생2)해파리 없는데?,해파리 없는데 ?,학생 해파리 없는데 ?
433.35,434.601,R240-S01-T001-U000117,- (학생3) 없어- (승권) 아이씨…,없어 아이씨,학생 없어 승권 아이씨
440.357,442.359,R240-S01-T001-U000118,[승권의 가쁜 숨소리],,승권의 가쁜 숨소리
443.86,445.195,R240-S01-T001-U000119,[탁 꽂히는 소리가 난다](승권)아!,아 !,탁 꽂히는 소리가 난다 승권 아 !
446.655,449.574,R240-S01-T001-U000120,[승권의 아파하는 신음],,승권의 아파하는 신음
451.326,453.87,R240-S01-T001-U000121,[의미심장한 음악][학생들이 웅성거린다],,의미심장한 음악 학생들이 웅성거린다
457.499,460.043,R240-S01-T001-U000122,[농구부원들이 악기를 연주한다],,농구부원들이 악기를 연주한다
465.048,466.925,R240-S01-T001-U000123,[농구부원3이 북을 퉁퉁 두드린다],,농구부원이 북을 퉁퉁 두드린다
471.554,474.349,R240-S01-T001-U000124,"(농구 문어)야, 간격 똑바로 맞추라고장난치지 말고","야 , 간격 똑바로 맞추라고장난치지 말고","농구 문어 야 , 간격 똑바로 맞추라고장난치지 말고"
477.352,479.521,R240-S01-T001-U000125,"야, 직각으로 제대로 세운다!","야 , 직각으로 제대로 세운다 !","야 , 직각으로 제대로 세운다 !"
480.105,482.023,R240-S01-T001-U000126,하트 찌그러지면 한 대!,하트 찌그러지면 한 대 !,하트 찌그러지면 한 대 !
482.857,484.317,R240-S01-T001-U000127,초 쓰러지면 두 대!,초 쓰러지면 두 대 !,초 쓰러지면 두 대 !
485.443,487.195,R240-S01-T001-U000128,"야, 오늘 고백 실패하면","야 , 오늘 고백 실패하면","야 , 오늘 고백 실패하면"
487.946,489.364,R240-S01-T001-U000129,전원 집합이다,전원 집합이다,전원 집합이다
489.447,491.366,R240-S01-T001-U000130,[삑삑거리는 소리가 들린다](농구부원들)네!,네 !,삑삑거리는 소리가 들린다 농구부원들 네 !
492.45,493.66,R240-S01-T001-U000131,[인형 옷이 삑삑거린다],,인형 옷이 삑삑거린다
493.743,494.995,R240-S01-T001-U000132,[지형의 가쁜 숨소리],,지형의 가쁜 숨소리
495.078,496.538,R240-S01-T001-U000133,(농구 문어)[큰 목소리로]해파리 온대?,해파리 온대 ?,농구 문어 큰 목소리로 해파리 온대 ?
498.123,499.124,R240-S01-T001-U000134,[농구부원4의 비명],,농구부원의 비명
499.207,501.167,R240-S01-T001-U000135,[버럭 하며]똑바로 서서 대답 못 해?,똑바로 서서 대답 못 해 ?,버럭 하며 똑바로 서서 대답 못 해 ?
501.251,502.293,R240-S01-T001-U000136,[지형의 힘겨운 신음],,지형의 힘겨운 신음
503.545,506.297,R240-S01-T001-U000137,"[큰 목소리로]성아라, 금방 온다고 했습니다, 주장!","성아라 , 금방 온다고 했습니다 , 주장 !","큰 목소리로 성아라 , 금방 온다고 했습니다 , 주장 !"
