begin,end,id,text,prep_verbal,prep_read
1.418,2.586,R109-S01-T003-U000001,미니특공대,미니특공대,미니특공대
2.669,3.795,R109-S01-T003-U000002,(함께) 엑스!,엑스 !,함께 엑스 !
3.879,6.632,R109-S01-T003-U000003,[오프닝 음악]♪최강 엑스 파워♪,최강 엑스 파워,오프닝 음악 최강 엑스 파워
6.715,8.3,R109-S01-T003-U000004,♪미니특공대♪,미니특공대,미니특공대
8.383,9.218,R109-S01-T003-U000005,♪엑스♪,엑스,엑스
9.301,11.887,R109-S01-T003-U000006,♪지구를 지켜내는♪,지구를 지켜내는,지구를 지켜내는
11.97,15.057,R109-S01-T003-U000007,♪정의와 평화 수호자♪,정의와 평화 수호자,정의와 평화 수호자
15.14,16.391,R109-S01-T003-U000008,[경쾌한 드럼 소리],,경쾌한 드럼 소리
16.475,19.478,R109-S01-T003-U000009,♪저 푸른 하늘을♪,저 푸른 하늘을,저 푸른 하늘을
19.561,22.022,R109-S01-T003-U000010,♪어두운 먹구름 뒤덮어도♪,어두운 먹구름 뒤덮어도,어두운 먹구름 뒤덮어도
22.105,24.691,R109-S01-T003-U000011,♪두려워하지는 마♪,두려워하지는 마,두려워하지는 마
24.775,29.446,R109-S01-T003-U000012,♪네 곁엔 친구들이 함께 있어♪,네 곁엔 친구들이 함께 있어,네 곁엔 친구들이 함께 있어
29.529,30.489,R109-S01-T003-U000013,♪엑스 파워♪,엑스 파워,엑스 파워
30.572,33.075,R109-S01-T003-U000014,♪끝없는 용기로♪,끝없는 용기로,끝없는 용기로
33.158,36.328,R109-S01-T003-U000015,♪어둠을 헤치고 함께 달려♪,어둠을 헤치고함께 달려,어둠을 헤치고함께 달려
36.411,39.706,R109-S01-T003-U000016,♪빛나는 태양을 향해♪,빛나는 태양을 향해,빛나는 태양을 향해
39.79,40.999,R109-S01-T003-U000017,♪미니특공대♪,미니특공대,미니특공대
41.083,41.917,R109-S01-T003-U000018,♪엑스♪,엑스,엑스
42.0,44.544,R109-S01-T003-U000019,♪최강 엑스 파워♪,최강 엑스 파워,최강 엑스 파워
44.628,46.588,R109-S01-T003-U000020,♪미니특공대♪,미니특공대,미니특공대
46.672,47.589,R109-S01-T003-U000021,♪엑스♪,엑스,엑스
47.673,50.342,R109-S01-T003-U000022,♪지구를 지켜내는♪,지구를 지켜내는,지구를 지켜내는
50.425,53.22,R109-S01-T003-U000023,♪정의와 평화 수호자♪,정의와 평화 수호자,정의와 평화 수호자
53.303,55.681,R109-S01-T003-U000024,♪최강 엑스 파워♪,최강 엑스 파워,최강 엑스 파워
55.764,57.849,R109-S01-T003-U000025,♪미니특공대♪,미니특공대,미니특공대
57.933,58.85,R109-S01-T003-U000026,♪엑스♪,엑스,엑스
58.934,61.395,R109-S01-T003-U000027,♪지구를 지켜내는♪,지구를 지켜내는,지구를 지켜내는
61.478,64.481,R109-S01-T003-U000028,♪정의와 평화 수호자♪,정의와 평화 수호자,정의와 평화 수호자
64.564,66.733,R109-S01-T003-U000029,♪미니특공대♪,미니특공대,미니특공대
66.817,69.111,R109-S01-T003-U000030,♪엑스♪[웅장한 마무리 효과음],엑스,엑스 웅장한 마무리 효과음
70.112,72.614,R109-S01-T003-U000031,[끼이이익][철커덕] [쿵],,끼이이익 철커덕 쿵
73.24,74.074,R109-S01-T003-U000032,[슈욱],,슈욱
75.075,76.702,R109-S01-T003-U000033,(볼트)거짓말 외계인 라이어,거짓말 외계인 라이어,볼트 거짓말 외계인 라이어
79.997,83.208,R109-S01-T003-U000034,[새가 지저귄다][밝고 경쾌한 음악],,새가 지저귄다 밝고 경쾌한 음악
85.002,88.463,R109-S01-T003-U000035,[냠냠 식사하는 소리],,냠냠 식사하는 소리
88.547,92.509,R109-S01-T003-U000036,"[휘리릭, 휘리릭][우물우물 씹는 소리]",,"휘리릭 , 휘리릭 우물우물 씹는 소리"
92.634,94.052,R109-S01-T003-U000037,[놀라는 호흡],,놀라는 호흡
94.136,95.846,R109-S01-T003-U000038,[커다란 비명][달그락 부딪히는 소리],,커다란 비명 달그락 부딪히는 소리
96.179,97.931,R109-S01-T003-U000039,[겁먹은 호흡],,겁먹은 호흡
98.015,101.518,R109-S01-T003-U000040,"아, 오늘은 그 녀석이 오는 날이야","아 , 오늘은 그 녀석이 오는 날이야","아 , 오늘은 그 녀석이 오는 날이야"
101.602,102.519,R109-S01-T003-U000041,그 녀석?,그 녀석 ?,그 녀석 ?
102.769,104.021,R109-S01-T003-U000042,"흥, 재키 말이군","흥 , 재키 말이군","흥 , 재키 말이군"
104.187,107.482,R109-S01-T003-U000043,녀석이 오면 끔찍한 일이 일어나,녀석이 오면 끔찍한 일이 일어나,녀석이 오면 끔찍한 일이 일어나
107.566,110.902,R109-S01-T003-U000044,[무서워 덜덜 떠는 비명 소리],,무서워 덜덜 떠는 비명 소리
110.986,112.154,R109-S01-T003-U000045,[음흉한 웃음],,음흉한 웃음
112.237,114.114,R109-S01-T003-U000046,[놀라는 비명 소리],,놀라는 비명 소리
114.239,116.241,R109-S01-T003-U000047,빨리 도망가야 해!,빨리 도망가야 해 !,빨리 도망가야 해 !
116.366,117.534,R109-S01-T003-U000048,[뛰어내리는 호흡],,뛰어내리는 호흡
117.659,119.661,R109-S01-T003-U000049,[도망가는 호흡][쾅 부딪히는 소리],,도망가는 호흡 쾅 부딪히는 소리
120.287,122.039,R109-S01-T003-U000050,[새가 지저귄다][밝고 산뜻한 음악],,새가 지저귄다 밝고 산뜻한 음악
122.122,125.5,R109-S01-T003-U000051,"흠, 안녕하십니까?볼트 선배님!","흠 , 안녕하십니까 ? 볼트 선배님 !","흠 , 안녕하십니까 ? 볼트 선배님 !"
125.584,126.752,R109-S01-T003-U000052,재키!,재키 !,재키 !
126.96,129.421,R109-S01-T003-U000053,어? 볼트 선배님은요?,어 ? 볼트 선배님은요 ?,어 ? 볼트 선배님은요 ?
129.504,131.048,R109-S01-T003-U000054,거기...,거기 . . .,거기 . . .
131.465,134.051,R109-S01-T003-U000055,[산뜻한 음악 계속],,산뜻한 음악 계속
134.134,136.887,R109-S01-T003-U000056,[문 닫히는 소리][아픈 신음],,문 닫히는 소리 아픈 신음
