begin,end,id,text,prep_verbal,prep_read
3.267,5.533,R080-S01-T005-U000001,[주제곡],,주제곡
52.467,53.567,R080-S01-T005-U000002,(해설)현준과 사우는,현준과 사우는,해설 현준과 사우는
53.667,55.167,R080-S01-T005-U000003,첫 번째 임무를 무사히 수행하고,첫 번째 임무를 무사히 수행하고,첫 번째 임무를 무사히 수행하고
55.8,57.167,R080-S01-T005-U000004,포상 휴가를 얻게 된다,포상 휴가를 얻게 된다,포상 휴가를 얻게 된다
59.967,61.633,R080-S01-T005-U000005,회사 내에서비밀 연애를 하고 있는,회사 내에서비밀 연애를 하고 있는,회사 내에서비밀 연애를 하고 있는
61.7,63.067,R080-S01-T005-U000006,현준과 승희는,현준과 승희는,현준과 승희는
63.333,65.4,R080-S01-T005-U000007,아키타로 둘만의 여행을 떠났고,아키타로 둘만의 여행을 떠났고,아키타로 둘만의 여행을 떠났고
66.0,67.067,R080-S01-T005-U000008,사우는 단독으로,사우는 단독으로,사우는 단독으로
67.567,70.1,R080-S01-T005-U000009,홍승룡을 망명시키는작전에 투입된다,홍승룡을 망명시키는작전에 투입된다,홍승룡을 망명시키는작전에 투입된다
71.967,73.967,R080-S01-T005-U000010,뒤늦게 여행에서 돌아온현준과 승희도,뒤늦게 여행에서 돌아온현준과 승희도,뒤늦게 여행에서 돌아온현준과 승희도
74.5,75.533,R080-S01-T005-U000011,헝가리로 떠나게 된다,헝가리로 떠나게 된다,헝가리로 떠나게 된다
78.333,79.333,R080-S01-T005-U000012,백산은 현준에게,백산은 현준에게,백산은 현준에게
79.967,82.667,R080-S01-T005-U000013,북한 최고인민위원장윤성철을 암살하라는,북한 최고인민위원장윤성철을 암살하라는,북한 최고인민위원장윤성철을 암살하라는
83.067,84.133,R080-S01-T005-U000014,단독 임무를 준다,단독 임무를 준다,단독 임무를 준다
86.033,86.9,R080-S01-T005-U000015,현준은,현준은,현준은
87.3,89.767,R080-S01-T005-U000016,북한 호위부의삼엄한 경호에도 불구하고,북한 호위부의삼엄한 경호에도 불구하고,북한 호위부의삼엄한 경호에도 불구하고
90.033,91.367,R080-S01-T005-U000017,암살에 성공하지만,암살에 성공하지만,암살에 성공하지만
91.833,93.333,R080-S01-T005-U000018,큰 부상을 입게 된다,큰 부상을 입게 된다,큰 부상을 입게 된다
97.1,98.367,R080-S01-T005-U000019,안가로 몸을 숨긴 현준은,안가로 몸을 숨긴 현준은,안가로 몸을 숨긴 현준은
98.967,101.633,R080-S01-T005-U000020,백산에게 구조 요청을 하지만거절당하고,백산에게 구조 요청을 하지만거절당하고,백산에게 구조 요청을 하지만거절당하고
102.867,105.733,R080-S01-T005-U000021,자신을 구하러 온절친한 친구인 사우의 행동에,자신을 구하러 온절친한 친구인 사우의 행동에,자신을 구하러 온절친한 친구인 사우의 행동에
106.367,107.5,R080-S01-T005-U000022,경악하는데...,경악하는데 . . .,경악하는데 . . .
110.833,111.8,R080-S01-T005-U000023,사우야,사우야,사우야
118.667,120.067,R080-S01-T005-U000024,[도로 위를 달리는 자동차 소리],,도로 위를 달리는 자동차 소리
126.267,127.167,R080-S01-T005-U000025,[노크],,노크
171.133,173.267,R080-S01-T005-U000026,[긴장되는 음악],,긴장되는 음악
182.033,183.133,R080-S01-T005-U000027,[거친 숨을 몰아쉰다],,거친 숨을 몰아쉰다
185.733,187.467,R080-S01-T005-U000028,"놀라라, 하","놀라라 , 하","놀라라 , 하"
188.5,189.467,R080-S01-T005-U000029,상황이 안 좋아,상황이 안 좋아,상황이 안 좋아
191.1,193.0,R080-S01-T005-U000030,얘기는 나중에 하기로 하고일단 여기부터 빠져나가자,얘기는 나중에 하기로 하고일단 여기부터 빠져나가자,얘기는 나중에 하기로 하고일단 여기부터 빠져나가자
194.233,195.233,R080-S01-T005-U000031,[현준의 한숨],,현준의 한숨
199.433,201.333,R080-S01-T005-U000032,(현준)홍승룡 인계했던그 경비행장으로 가면,홍승룡 인계했던그 경비행장으로 가면,현준 홍승룡 인계했던그 경비행장으로 가면
201.633,202.533,R080-S01-T005-U000033,[현준의 거친 숨소리],,현준의 거친 숨소리
202.9,203.833,R080-S01-T005-U000034,빠져나갈 수 있을 거야,빠져나갈 수 있을 거야,빠져나갈 수 있을 거야
204.933,205.8,R080-S01-T005-U000035,[한숨],,한숨
205.867,206.867,R080-S01-T005-U000036,[총을 철컥 장전한다],,총을 철컥 장전한다
212.767,215.267,R080-S01-T005-U000037,[의미심장한 음악],,의미심장한 음악
223.367,224.367,R080-S01-T005-U000038,사우야,사우야,사우야
226.6,227.733,R080-S01-T005-U000039,미안하다,미안하다,미안하다
230.133,231.067,R080-S01-T005-U000040,명령이야,명령이야,명령이야
