begin,end,id,text,prep_verbal,prep_read
21.73,23.565,R041-S01-T001-U000001,"""여름용 꽃무늬 블라우스두 가지 색상""",여름용 꽃무늬 블라우스두 가지 색상,여름용 꽃무늬 블라우스두 가지 색상
23.649,24.983,R041-S01-T001-U000002,"""외투, 치마, 블라우스, 세일""","외투 , 치마 , 블라우스 , 세일","외투 , 치마 , 블라우스 , 세일"
26.068,27.903,R041-S01-T001-U000003,"""민소매 시어 블라우스""",민소매 시어 블라우스,민소매 시어 블라우스
28.862,29.947,R041-S01-T001-U000004,[휴대전화 알림음],,휴대전화 알림음
30.03,32.032,R041-S01-T001-U000005,"""트위터""",트위터,트위터
37.371,39.373,R041-S01-T001-U000006,[무거운 음악],,무거운 음악
40.415,42.167,R041-S01-T001-U000007,[휴대전화 조작음],,휴대전화 조작음
55.305,56.765,R041-S01-T001-U000008,[휴대전화 조작음],,휴대전화 조작음
86.878,87.921,R041-S01-T001-U000009,[어두운 효과음],,어두운 효과음
88.005,89.923,R041-S01-T001-U000010,[의미심장한 음악],,의미심장한 음악
90.007,90.882,R041-S01-T001-U000011,"""앱 스토어""",앱 스토어,앱 스토어
105.23,106.648,R041-S01-T001-U000012,[불길한 음악],,불길한 음악
107.524,108.65,R041-S01-T001-U000013,[녹화 알림음],,녹화 알림음
108.734,109.818,R041-S01-T001-U000014,"""녹화 중""",녹화 중,녹화 중
109.901,113.739,R041-S01-T001-U000015,"""생방송""",생방송,생방송
125.25,126.376,R041-S01-T001-U000016,[텔레그램 알림음],,텔레그램 알림음
170.962,173.715,R041-S01-T001-U000017,[텔레그램 알림음이 계속 울린다],,텔레그램 알림음이 계속 울린다
181.765,184.768,R041-S01-T001-U000018,"""넷플릭스 다큐멘터리""",넷플릭스 다큐멘터리,넷플릭스 다큐멘터리
188.313,189.606,R041-S01-T001-U000019,[무거운 효과음](앵커1) 미성년자를 포함해,미성년자를 포함해,무거운 효과음 앵커 미성년자를 포함해
189.689,191.525,R041-S01-T001-U000020,수십 명의 피해자를 협박해,수십 명의 피해자를 협박해,수십 명의 피해자를 협박해
191.608,193.151,R041-S01-T001-U000021,음란 동영상을 찍게 한 뒤,음란 동영상을 찍게 한 뒤,음란 동영상을 찍게 한 뒤
193.235,195.695,R041-S01-T001-U000022,(앵커2) 미성년자 성 착취물을제작해 텔레그램을 통해,미성년자 성 착취물을제작해 텔레그램을 통해,앵커 미성년자 성 착취물을제작해 텔레그램을 통해
195.779,196.988,R041-S01-T001-U000023,- (앵커1) 텔레그램- (앵커3) 텔레그램을 통해,텔레그램 텔레그램을 통해,앵커 텔레그램 앵커 텔레그램을 통해
197.072,198.365,R041-S01-T001-U000024,(앵커4) 유포한 혐의를 받는이른바 N번방…,유포한 혐의를 받는이른바 번방,앵커 유포한 혐의를 받는이른바 번방
198.448,200.117,R041-S01-T001-U000025,(앵커들) N번방,번방,앵커들 번방
200.2,202.619,R041-S01-T001-U000026,(앵커5) N번방 사건의유력 피의자에 대해,번방 사건의유력 피의자에 대해,앵커 번방 사건의유력 피의자에 대해
202.702,204.788,R041-S01-T001-U000027,구속 영장을 신청했습니다[텔레그램 알림음],구속 영장을 신청했습니다,구속 영장을 신청했습니다 텔레그램 알림음
213.38,215.006,R041-S01-T001-U000028,(앵커3) 피해자들의개인 정보를 주고,피해자들의개인 정보를 주고,앵커 피해자들의개인 정보를 주고
215.09,216.925,R041-S01-T001-U000029,빠져나갈 수 없게 만들었습니다,빠져나갈 수 없게 만들었습니다,빠져나갈 수 없게 만들었습니다
245.412,246.413,R041-S01-T001-U000030,[무거운 효과음],,무거운 효과음
246.496,249.291,R041-S01-T001-U000031,"""서울""",서울,서울
249.374,251.042,R041-S01-T001-U000032,[키보드 두드리는 소리],,키보드 두드리는 소리
259.468,262.137,R041-S01-T001-U000033,[차분한 음악](완) 일요일 아침이었어요,일요일 아침이었어요,차분한 음악 완 일요일 아침이었어요
264.473,266.099,R041-S01-T001-U000034,"""일요일""",일요일,일요일
270.479,271.521,R041-S01-T001-U000035,[카메라 셔터음],,카메라 셔터음
271.605,273.356,R041-S01-T001-U000036,[아이가 노래한다](완) 그날이 일요일이라서,그날이 일요일이라서,아이가 노래한다 완 그날이 일요일이라서
273.44,275.358,R041-S01-T001-U000037,한가롭게 애들이랑 놀아 주면서,한가롭게 애들이랑 놀아 주면서,한가롭게 애들이랑 놀아 주면서
275.442,276.61,R041-S01-T001-U000038,[카메라 셔터음],,카메라 셔터음
