begin,end,id,text,prep_verbal,prep_read
1.001,3.07,R006-S01-T002-U000001,[잔잔한 음악],,잔잔한 음악
3.737,8.308,R006-S01-T002-U000002,(영만) 일상에 지친 우리들을가장 따뜻하게 위로해 주는 것,일상에 지친 우리들을가장 따뜻하게 위로해 주는 것,영만 일상에 지친 우리들을가장 따뜻하게 위로해 주는 것
10.577,12.88,R006-S01-T002-U000003,"한 그릇 국밥, 아닐까요?","한 그릇 국밥 , 아닐까요 ?","한 그릇 국밥 , 아닐까요 ?"
15.082,17.751,R006-S01-T002-U000004,(수영) 수저를 들고국물을 딱 떠먹는 순간,수저를 들고국물을 딱 떠먹는 순간,수영 수저를 들고국물을 딱 떠먹는 순간
17.951,19.82,R006-S01-T002-U000005,눈썹이 내려가는 맛이다,눈썹이 내려가는 맛이다,눈썹이 내려가는 맛이다
20.02,22.689,R006-S01-T002-U000006,(수영) 미간이 펴지면서입가에 미소가 쫙 퍼지죠,미간이 펴지면서입가에 미소가 쫙 퍼지죠,수영 미간이 펴지면서입가에 미소가 쫙 퍼지죠
24.124,25.993,R006-S01-T002-U000007,(연지) '나는국물 없이는 밥 못 먹어',나는국물 없이는 밥 못 먹어,연지 나는국물 없이는 밥 못 먹어
26.059,27.961,R006-S01-T002-U000008,이런 사람들 진짜 많잖아요,이런 사람들 진짜 많잖아요,이런 사람들 진짜 많잖아요
28.762,31.965,R006-S01-T002-U000009,"(연지) 한국인 밥상의 중심은역시 뭐, 국물 아닐까요?","한국인 밥상의 중심은역시 뭐 , 국물 아닐까요 ?","연지 한국인 밥상의 중심은역시 뭐 , 국물 아닐까요 ?"
33.867,37.004,R006-S01-T002-U000010,(수영) 우리에게 국은그냥 국물이 아니라,우리에게 국은그냥 국물이 아니라,수영 우리에게 국은그냥 국물이 아니라
37.371,39.973,R006-S01-T002-U000011,"위로가 되고, 또 힘이 되고","위로가 되고 , 또 힘이 되고","위로가 되고 , 또 힘이 되고"
41.241,42.943,R006-S01-T002-U000012,"(수영) 어찌 보면 삶, 그 자체죠","어찌 보면 삶 , 그 자체죠","수영 어찌 보면 삶 , 그 자체죠"
47.481,48.949,R006-S01-T002-U000013,[잔잔한 음악이 계속된다],,잔잔한 음악이 계속된다
56.89,58.725,R006-S01-T002-U000014,[부드러운 음악],,부드러운 음악
58.926,62.229,R006-S01-T002-U000015,(연지) 한식의 가장 기본이국하고 밥인데,한식의 가장 기본이국하고 밥인데,연지 한식의 가장 기본이국하고 밥인데
62.396,64.731,R006-S01-T002-U000016,그 둘을 섞은 국밥이야말로,그 둘을 섞은 국밥이야말로,그 둘을 섞은 국밥이야말로
64.798,66.6,R006-S01-T002-U000017,한국인하고 떼려야 뗄 수 없는,한국인하고 떼려야 뗄 수 없는,한국인하고 떼려야 뗄 수 없는
66.667,68.702,R006-S01-T002-U000018,가장 기본적인 음식 중에하나가 아닌가,가장 기본적인 음식 중에하나가 아닌가,가장 기본적인 음식 중에하나가 아닌가
68.769,72.139,R006-S01-T002-U000019,'국밥' 하면 바로 떠오르는 게돼지국밥이고,국밥 하면 바로 떠오르는 게돼지국밥이고,국밥 하면 바로 떠오르는 게돼지국밥이고
72.205,74.975,R006-S01-T002-U000020,'돼지국밥' 하면바로 부산이잖아요,돼지국밥 하면바로 부산이잖아요,돼지국밥 하면바로 부산이잖아요
75.042,76.41,R006-S01-T002-U000021,[경쾌한 음악],,경쾌한 음악
78.645,80.914,R006-S01-T002-U000022,(연지) 그래서 저희가부산에 갔습니다,그래서 저희가부산에 갔습니다,연지 그래서 저희가부산에 갔습니다
84.518,86.286,R006-S01-T002-U000023,(수영) 6·25 이후에 생긴 시장,이후에 생긴 시장,수영 이후에 생긴 시장
86.353,87.921,R006-S01-T002-U000024,큰 시장 중의 하나인가 봐요그러면,큰 시장 중의 하나인가 봐요그러면,큰 시장 중의 하나인가 봐요그러면
87.988,89.823,R006-S01-T002-U000025,(영만) 나 깡통 시장오늘 처음 와요,나 깡통 시장오늘 처음 와요,영만 나 깡통 시장오늘 처음 와요
92.426,93.427,R006-S01-T002-U000026,[연지의 탄성],,연지의 탄성
94.428,97.864,R006-S01-T002-U000027,(영만) 시장은 세계 어느 나라나굉장히 관광…,시장은 세계 어느 나라나굉장히 관광,영만 시장은 세계 어느 나라나굉장히 관광
97.931,99.333,R006-S01-T002-U000028,[수영의 호응]관광지예요,관광지예요,수영의 호응 관광지예요
99.566,102.169,R006-S01-T002-U000029,(수영) 시장에 왔을 때 기운을제일 많이 받는 것 같아요[영만의 호응],시장에 왔을 때 기운을제일 많이 받는 것 같아요,수영 시장에 왔을 때 기운을제일 많이 받는 것 같아요 영만의 호응
102.235,104.972,R006-S01-T002-U000030,에너지를 막 받는 게 느껴져요[연지의 호응],에너지를 막 받는 게 느껴져요,에너지를 막 받는 게 느껴져요 연지의 호응
105.038,106.406,R006-S01-T002-U000031,[신나는 음악],,신나는 음악
106.873,107.874,R006-S01-T002-U000032,[수영의 뜨거워하는 숨소리],,수영의 뜨거워하는 숨소리
108.442,110.711,R006-S01-T002-U000033,"(수영) 아, 맛있어요역시 부산은 어묵이구나","아 , 맛있어요역시 부산은 어묵이구나","수영 아 , 맛있어요역시 부산은 어묵이구나"
111.178,112.479,R006-S01-T002-U000034,[연지의 음미하는 콧소리],,연지의 음미하는 콧소리
113.68,114.681,R006-S01-T002-U000035,[음미하는 콧소리],,음미하는 콧소리
114.748,116.116,R006-S01-T002-U000036,(연지와 수영)- 저는 학생 때 이후로 처음- 맞아요,저는 학생 때 이후로 처음 맞아요,연지와 수영 저는 학생 때 이후로 처음 맞아요
116.183,117.217,R006-S01-T002-U000037,(연지) 이렇게 먹는 것,이렇게 먹는 것,연지 이렇게 먹는 것
117.284,118.852,R006-S01-T002-U000038,(영만) 나도 학생 때 생각난다,나도 학생 때 생각난다,영만 나도 학생 때 생각난다
119.419,120.52,R006-S01-T002-U000039,"(수영) 저기, 저 집이에요선생님?[영만이 말한다]","저기 , 저 집이에요선생님 ?","수영 저기 , 저 집이에요선생님 ? 영만이 말한다"
120.587,122.522,R006-S01-T002-U000040,"- (연지) 어, 여기- (수영) 저 집이군요","어 , 여기 저 집이군요","연지 어 , 여기 수영 저 집이군요"
122.589,123.657,R006-S01-T002-U000041,(수영) 코너에 큰 집이네,코너에 큰 집이네,수영 코너에 큰 집이네
123.724,125.158,R006-S01-T002-U000042,"- (연지) 어, 엄청 크네요- (수영) 안녕하세요[상인이 인사한다]","어 , 엄청 크네요 안녕하세요","연지 어 , 엄청 크네요 수영 안녕하세요 상인이 인사한다"
125.225,126.96,R006-S01-T002-U000043,(영만) 목이 좋은 집이야[상인이 인사하며 말한다],목이 좋은 집이야,영만 목이 좋은 집이야 상인이 인사하며 말한다
127.027,129.363,R006-S01-T002-U000044,"(영만) 이야, 입구에 저, 편육이…[수영의 탄성]","이야 , 입구에 저 , 편육이","영만 이야 , 입구에 저 , 편육이 수영의 탄성"
129.429,131.698,R006-S01-T002-U000045,"[사장이 인사한다]- (연지) 안녕하세요- (영만) 예, 안녕하세요, 예","안녕하세요 예 , 안녕하세요 , 예","사장이 인사한다 연지 안녕하세요 영만 예 , 안녕하세요 , 예"
131.765,134.468,R006-S01-T002-U000046,"- (수영) 어, 진짜로 토렴하시네요- (연지) 어머, 멋있다[사장이 대답한다]","어 , 진짜로 토렴하시네요 어머 , 멋있다","수영 어 , 진짜로 토렴하시네요 연지 어머 , 멋있다 사장이 대답한다"
134.534,135.936,R006-S01-T002-U000047,"- (사장) 오세요, 예- (수영) 안녕하세요[부드러운 음악]","오세요 , 예 안녕하세요","사장 오세요 , 예 수영 안녕하세요 부드러운 음악"
136.003,138.071,R006-S01-T002-U000048,(수영) 요즘은 체망에 거르는데진짜로 토렴하시네,요즘은 체망에 거르는데진짜로 토렴하시네,수영 요즘은 체망에 거르는데진짜로 토렴하시네
140.874,142.242,R006-S01-T002-U000049,"(수영) 손목 아픈데, 토렴하면","손목 아픈데 , 토렴하면","수영 손목 아픈데 , 토렴하면"
142.309,143.51,R006-S01-T002-U000050,(영만) 요거 몇 년 하셨어요?,요거 몇 년 하셨어요 ?,영만 요거 몇 년 하셨어요 ?
143.71,144.945,R006-S01-T002-U000051,(수영) 고기 진짜 많이 들어간다,고기 진짜 많이 들어간다,수영 고기 진짜 많이 들어간다
145.012,147.447,R006-S01-T002-U000052,(사장) 20년 넘고한 25년 정도 되는 것 같아요,년 넘고한 년 정도 되는 것 같아요,사장 년 넘고한 년 정도 되는 것 같아요
147.514,148.515,R006-S01-T002-U000053,(수영) 대단하시네,대단하시네,수영 대단하시네
151.251,152.252,R006-S01-T002-U000054,[카메라 셔터음],,카메라 셔터음
155.589,156.59,R006-S01-T002-U000055,[부드러운 음악이 계속된다],,부드러운 음악이 계속된다
158.959,160.027,R006-S01-T002-U000056,(수영) 기대돼요[연지의 웃음],기대돼요,수영 기대돼요 연지의 웃음
160.093,161.528,R006-S01-T002-U000057,- (수영) 선생님- (영만) 어디서 냄새가…,선생님 어디서 냄새가,수영 선생님 영만 어디서 냄새가
167.934,168.935,R006-S01-T002-U000058,"- (수영) 어, 안녕하세요- (정아) 안녕하세요","어 , 안녕하세요 안녕하세요","수영 어 , 안녕하세요 정아 안녕하세요"
169.002,170.303,R006-S01-T002-U000059,[저마다 인사한다],,저마다 인사한다
170.37,171.438,R006-S01-T002-U000060,"(연지) 어, 너무 미인이세요","어 , 너무 미인이세요","연지 어 , 너무 미인이세요"
171.505,172.539,R006-S01-T002-U000061,[정아의 쑥스러운 탄성][연지의 웃음],,정아의 쑥스러운 탄성 연지의 웃음
172.606,173.807,R006-S01-T002-U000062,"- (수영) 안녕하세요- 네, 안녕하십니까?","안녕하세요 네 , 안녕하십니까 ?","수영 안녕하세요 네 , 안녕하십니까 ?"
173.874,174.908,R006-S01-T002-U000063,(영만) 난 돼지국밥,난 돼지국밥,영만 난 돼지국밥
174.975,175.976,R006-S01-T002-U000064,- (연지) 저도- (정아) '돼지국밥'?,저도 돼지국밥 ?,연지 저도 정아 돼지국밥 ?
176.043,177.711,R006-S01-T002-U000065,"- (수영) 저는 섞어!- (정아) 아, '섞어'?","저는 섞어 ! 아 , 섞어 ?","수영 저는 섞어 ! 정아 아 , 섞어 ?"
177.778,179.513,R006-S01-T002-U000066,"[정아의 호응]네, 편육 먹어야 하나?수육 먹어야 하나?","네 , 편육 먹어야 하나 ? 수육 먹어야 하나 ?","정아의 호응 네 , 편육 먹어야 하나 ? 수육 먹어야 하나 ?"
179.579,180.58,R006-S01-T002-U000067,"뭐 먹어야 해, 뭐가 달라요?","뭐 먹어야 해 , 뭐가 달라요 ?","뭐 먹어야 해 , 뭐가 달라요 ?"
180.647,183.083,R006-S01-T002-U000068,"수육 반, 편육 반이렇게 해서 한 접시[정아가 대답한다]","수육 반 , 편육 반이렇게 해서 한 접시","수육 반 , 편육 반이렇게 해서 한 접시 정아가 대답한다"
184.051,185.052,R006-S01-T002-U000069,(정아) [웃으며] 네[잔잔한 음악],네,정아 웃으며 네 잔잔한 음악
185.118,187.554,R006-S01-T002-U000070,(영만) 여기는 언제부터 생겼죠?시장 자체가?,여기는 언제부터 생겼죠 ? 시장 자체가 ?,영만 여기는 언제부터 생겼죠 ? 시장 자체가 ?
187.621,190.19,R006-S01-T002-U000071,"(정아) 아, 저희 어머님아버님 때부터 하셔 가지고","아 , 저희 어머님아버님 때부터 하셔 가지고","정아 아 , 저희 어머님아버님 때부터 하셔 가지고"
190.257,191.792,R006-S01-T002-U000072,"한 50년 넘었습니다, 지금, 예","한 년 넘었습니다 , 지금 , 예","한 년 넘었습니다 , 지금 , 예"
191.858,193.76,R006-S01-T002-U000073,이 동네 거의 터줏대감이시겠네요,이 동네 거의 터줏대감이시겠네요,이 동네 거의 터줏대감이시겠네요
193.827,195.128,R006-S01-T002-U000074,"(정아) 아, 네[정아의 웃음][수영의 탄성]","아 , 네","정아 아 , 네 정아의 웃음 수영의 탄성"
195.195,198.165,R006-S01-T002-U000075,[수영의 호응]그러니까 50년 넘게이 자리에서만 하신 거예요?,그러니까 년 넘게이 자리에서만 하신 거예요 ?,수영의 호응 그러니까 년 넘게이 자리에서만 하신 거예요 ?
198.231,199.666,R006-S01-T002-U000076,"아, 네, 딱 이 자리에서만[영만과 수영의 탄성]","아 , 네 , 딱 이 자리에서만","아 , 네 , 딱 이 자리에서만 영만과 수영의 탄성"
199.733,201.501,R006-S01-T002-U000077,"[웃음](연지) 와, 엄청나다","와 , 엄청나다","웃음 연지 와 , 엄청나다"
201.568,203.57,R006-S01-T002-U000078,[서정적인 음악],,서정적인 음악
204.905,206.773,R006-S01-T002-U000079,(정아) 고기는 매일 새벽에,고기는 매일 새벽에,정아 고기는 매일 새벽에
207.007,210.577,R006-S01-T002-U000080,작업장에서 잡아 온 고기를바로바로 손질해서,작업장에서 잡아 온 고기를바로바로 손질해서,작업장에서 잡아 온 고기를바로바로 손질해서
211.445,214.948,R006-S01-T002-U000081,(정아) 사골 고기와 머리 고기를같이 넣어서,사골 고기와 머리 고기를같이 넣어서,정아 사골 고기와 머리 고기를같이 넣어서
215.015,216.75,R006-S01-T002-U000082,"예, 옛날 방식으로 고거든요","예 , 옛날 방식으로 고거든요","예 , 옛날 방식으로 고거든요"
216.817,221.021,R006-S01-T002-U000083,"(정아) 저기 아까, 한 솥에 16마리15마리 정도 들어가니까","저기 아까 , 한 솥에 마리마리 정도 들어가니까","정아 저기 아까 , 한 솥에 마리마리 정도 들어가니까"
221.088,222.556,R006-S01-T002-U000084,세 솥을 삶았잖아요,세 솥을 삶았잖아요,세 솥을 삶았잖아요
222.722,225.158,R006-S01-T002-U000085,(정아) 그러면 거의 한 50개가들어가잖아요,그러면 거의 한 개가들어가잖아요,정아 그러면 거의 한 개가들어가잖아요
225.225,227.16,R006-S01-T002-U000086,저 솥을 한 번 더 삶습니다,저 솥을 한 번 더 삶습니다,저 솥을 한 번 더 삶습니다
227.227,228.595,R006-S01-T002-U000087,그럼 한 100개?,그럼 한 개 ?,그럼 한 개 ?
232.866,234.668,R006-S01-T002-U000088,[서정적인 음악이 계속된다],,서정적인 음악이 계속된다
236.57,237.904,R006-S01-T002-U000089,[출연진의 웃음],,출연진의 웃음
237.971,239.206,R006-S01-T002-U000090,(수영) 돼지머리가…,돼지머리가,수영 돼지머리가
239.272,241.408,R006-S01-T002-U000091,"- (수영) 처음 봤습니다- (연지) 저도, 이렇게","처음 봤습니다 저도 , 이렇게","수영 처음 봤습니다 연지 저도 , 이렇게"
241.475,242.509,R006-S01-T002-U000092,[연지의 놀란 탄성],,연지의 놀란 탄성
243.21,246.48,R006-S01-T002-U000093,"(수영) 돼지머리, 그거를 이제꾸덕꾸덕 말리면, 삶아서","돼지머리 , 그거를 이제꾸덕꾸덕 말리면 , 삶아서","수영 돼지머리 , 그거를 이제꾸덕꾸덕 말리면 , 삶아서"
246.546,248.115,R006-S01-T002-U000094,더 식감이 좋아진다고하시더라고요,더 식감이 좋아진다고하시더라고요,더 식감이 좋아진다고하시더라고요
252.686,254.588,R006-S01-T002-U000095,"- 저, 그런 얘기 들은 적 있어요- (수영) 뭐요?","저 , 그런 얘기 들은 적 있어요 뭐요 ?","저 , 그런 얘기 들은 적 있어요 수영 뭐요 ?"
256.59,257.591,R006-S01-T002-U000096,[수영의 호응][탁자를 탁 치는 소리],,수영의 호응 탁자를 탁 치는 소리
258.024,259.259,R006-S01-T002-U000097,"[웃음](수영) 아, 맞아요","아 , 맞아요","웃음 수영 아 , 맞아요"
259.326,262.429,R006-S01-T002-U000098,"하여튼 어지간히 좋아해부산 사람들, 여기 보면","하여튼 어지간히 좋아해부산 사람들 , 여기 보면","하여튼 어지간히 좋아해부산 사람들 , 여기 보면"
265.031,267.534,R006-S01-T002-U000099,(수영) 맞아요저도 오늘 아침에 여기[연지가 웃으며 맞장구친다],맞아요저도 오늘 아침에 여기,수영 맞아요저도 오늘 아침에 여기 연지가 웃으며 맞장구친다
267.601,268.935,R006-S01-T002-U000100,(수영) 동네 목욕탕 갔었거든요,동네 목욕탕 갔었거든요,수영 동네 목욕탕 갔었거든요
269.136,272.472,R006-S01-T002-U000101,[웃으며] 거기서 어떤 분이 저한테돼지국밥 얘기를 하시는데[연지의 웃음],거기서 어떤 분이 저한테돼지국밥 얘기를 하시는데,웃으며 거기서 어떤 분이 저한테돼지국밥 얘기를 하시는데 연지의 웃음
272.539,274.541,R006-S01-T002-U000102,"자기 그, 스타일이 분명하더라고요","자기 그 , 스타일이 분명하더라고요","자기 그 , 스타일이 분명하더라고요"
