begin,end,id,text,prep_verbal,prep_read
0.02,4.99,R255-S01-T009-U000001,<i> 경백팀@viki 에 의해 자막과 분절을 넣은 </i>,,
7.43,8.96,R255-S01-T009-U000002,<i>MISSING  SHE'S GONE Yoon Seo. Oh!</i>,. !,. !
15.17,16.23,R255-S01-T009-U000003,<i>Call</i>,,
32.25,35.16,R255-S01-T009-U000004,<i>진심이 닿다</i>,진심이 닿다,진심이 닿다
35.97,40.93,R255-S01-T009-U000005,<i>진심이 닿다</i>,진심이 닿다,진심이 닿다
42.09,44.43,R255-S01-T009-U000006,<i>제 9 화</i>   정말 속상합니다.,제 화 정말 속상합니다 .,제 화 정말 속상합니다 .
44.43,49.19,R255-S01-T009-U000007,"정당한 비판이면 저도 당연히 받아들이죠. 저, 그런데","정당한 비판이면 저도 당연히 받아들이죠 . 저 , 그런데","정당한 비판이면 저도 당연히 받아들이죠 . 저 , 그런데"
49.19,53.92,R255-S01-T009-U000008,우리 집 마카롱은 돈을 얹어줘도 안 먹겠다는 둥 이걸 먹고 무슨 복통을 일으켰다는 둥,우리 집 마카롱은 돈을 얹어줘도 안 먹겠다는 둥 이걸 먹고 무슨 복통을 일으켰다는 둥,우리 집 마카롱은 돈을 얹어줘도 안 먹겠다는 둥 이걸 먹고 무슨 복통을 일으켰다는 둥
53.92,57.59,R255-S01-T009-U000009,그런 허위 글까지 써버리면 정말 저흰 어떡합니까?,그런 허위 글까지 써버리면 정말 저흰 어떡합니까 ?,그런 허위 글까지 써버리면 정말 저흰 어떡합니까 ?
57.59,61.91,R255-S01-T009-U000010,"그, 파워블로거인지 뭔지랑 댓글 남긴 사람들까지 싹 다 고소할 수 있는 거죠?","그 , 파워블로거인지 뭔지랑 댓글 남긴 사람들까지 싹 다 고소할 수 있는 거죠 ?","그 , 파워블로거인지 뭔지랑 댓글 남긴 사람들까지 싹 다 고소할 수 있는 거죠 ?"
61.91,63.18,R255-S01-T009-U000011,물론입니다.,물론입니다 .,물론입니다 .
63.18,66.67,R255-S01-T009-U000012,허위사실 적시에 의한 명예훼손으로 모두 처벌 가능합니다.,허위사실 적시에 의한 명예훼손으로 모두 처벌 가능합니다 .,허위사실 적시에 의한 명예훼손으로 모두 처벌 가능합니다 .
66.67,70.27,R255-S01-T009-U000013,일단 고소장 먼저 접수하시고 특정된 피의자들 상대로,일단 고소장 먼저 접수하시고 특정된 피의자들 상대로,일단 고소장 먼저 접수하시고 특정된 피의자들 상대로
70.27,73.41,R255-S01-T009-U000014,민사상 손해배상 청구소송도 함께 진행하시죠.,민사상 손해배상 청구소송도 함께 진행하시죠 .,민사상 손해배상 청구소송도 함께 진행하시죠 .
73.41,77.0,R255-S01-T009-U000015,저요. 요즘 맨날 악몽만 꿉니다.,저요 . 요즘 맨날 악몽만 꿉니다 .,저요 . 요즘 맨날 악몽만 꿉니다 .
77.0,81.56,R255-S01-T009-U000016,진짜 TV에 나오는 연예인들만 보면 존경심이 들 정도예요.,진짜 에 나오는 연예인들만 보면 존경심이 들 정도예요 .,진짜 에 나오는 연예인들만 보면 존경심이 들 정도예요 .
81.56,85.56,R255-S01-T009-U000017,아니 그런 악성댓글들을 보고 어떻게 참고 지내는지.,아니 그런 악성댓글들을 보고 어떻게 참고 지내는지 .,아니 그런 악성댓글들을 보고 어떻게 참고 지내는지 .
86.58,92.21000000000001,R255-S01-T009-U000018,"저, 근데 저 비서 분은 마카롱을 엄청 좋아하시나 봐요.","저 , 근데 저 비서 분은 마카롱을 엄청 좋아하시나 봐요 .","저 , 근데 저 비서 분은 마카롱을 엄청 좋아하시나 봐요 ."
94.82,98.43,R255-S01-T009-U000019,문제가 된다고 생각하시는 댓글들 캡쳐 해서 보내주십시오.,문제가 된다고 생각하시는 댓글들 캡쳐 해서 보내주십시오 .,문제가 된다고 생각하시는 댓글들 캡쳐 해서 보내주십시오 .
98.43,103.14,R255-S01-T009-U000020,고소장 초안 작성되는 대로 보내드리고 특별한 의견 없으시면 바로 진행하겠습니다.,고소장 초안 작성되는 대로 보내드리고 특별한 의견 없으시면 바로 진행하겠습니다 .,고소장 초안 작성되는 대로 보내드리고 특별한 의견 없으시면 바로 진행하겠습니다 .
103.14,104.67,R255-S01-T009-U000021,"아, 예.","아 , 예 .","아 , 예 ."
110.97,113.92,R255-S01-T009-U000022,고마워요. 이렇게 많이 사주고.,고마워요 . 이렇게 많이 사주고 .,고마워요 . 이렇게 많이 사주고 .
113.92,117.71000000000001,R255-S01-T009-U000023,변호사님 덕분에 저 완전 마카롱 재벌됐어요.,변호사님 덕분에 저 완전 마카롱 재벌됐어요 .,변호사님 덕분에 저 완전 마카롱 재벌됐어요 .
117.71000000000001,122.42,R255-S01-T009-U000024,네. 드셔보시고 객관적으로 좀 평가해달라고,네 . 드셔보시고 객관적으로 좀 평가해달라고,네 . 드셔보시고 객관적으로 좀 평가해달라고
122.42,126.37,R255-S01-T009-U000025,정말로 악플이 그렇게 많이 달릴 정도로 형편 없는 맛인지.,정말로 악플이 그렇게 많이 달릴 정도로 형편 없는 맛인지 .,정말로 악플이 그렇게 많이 달릴 정도로 형편 없는 맛인지 .
126.37,127.89,R255-S01-T009-U000026,음!,음 !,음 !
127.89,131.61,R255-S01-T009-U000027,그래서 데려 갔구나? 맛 평가단 시키려고!,그래서 데려 갔구나 ? 맛 평가단 시키려고 !,그래서 데려 갔구나 ? 맛 평가단 시키려고 !
131.61,135.07,R255-S01-T009-U000028,좋아요. 자신 있어요. 나 마카롱 진짜 좋아하거든요.,좋아요 . 자신 있어요 . 나 마카롱 진짜 좋아하거든요 .,좋아요 . 자신 있어요 . 나 마카롱 진짜 좋아하거든요 .
135.07,139.57,R255-S01-T009-U000029,근데 아무리 좋아한다고 해도 그 많은 걸 다 드실 수 있겠습니까? 혼자서.,근데 아무리 좋아한다고 해도 그 많은 걸 다 드실 수 있겠습니까 ? 혼자서 .,근데 아무리 좋아한다고 해도 그 많은 걸 다 드실 수 있겠습니까 ? 혼자서 .
139.57,142.02,R255-S01-T009-U000030,에이 이걸 왜 혼자 먹어요?,에이 이걸 왜 혼자 먹어요 ?,에이 이걸 왜 혼자 먹어요 ?
142.02,146.18,R255-S01-T009-U000031,딱 하나만 맛보고 로펌 사람들이랑 나눠 먹을 거에요.,딱 하나만 맛보고 로펌 사람들이랑 나눠 먹을 거에요 .,딱 하나만 맛보고 로펌 사람들이랑 나눠 먹을 거에요 .
146.18,148.07999999999998,R255-S01-T009-U000032,나 의리 있는 여자라구요.,나 의리 있는 여자라구요 .,나 의리 있는 여자라구요 .
148.07999999999998,153.11,R255-S01-T009-U000033,"의리만 있습니까, 매력도 있고, 다정함도 있고.","의리만 있습니까 , 매력도 있고 , 다정함도 있고 .","의리만 있습니까 , 매력도 있고 , 다정함도 있고 ."
154.7,157.09,R255-S01-T009-U000034,당신 누구야?,당신 누구야 ?,당신 누구야 ?
157.09,160.56,R255-S01-T009-U000035,우리 변호사님은 이런 달달한 말 못 하는 사람인데?,우리 변호사님은 이런 달달한 말 못 하는 사람인데 ?,우리 변호사님은 이런 달달한 말 못 하는 사람인데 ?
160.56,163.07,R255-S01-T009-U000036,당신 누구냐고!,당신 누구냐고 !,당신 누구냐고 !
164.24,166.63,R255-S01-T009-U000037,"농담, 농담.","농담 , 농담 .","농담 , 농담 ."
166.63,171.09,R255-S01-T009-U000038,"아니, 하도 변호사님답지 않은 말씀을 하시니까 안 믿겨서.","아니 , 하도 변호사님답지 않은 말씀을 하시니까 안 믿겨서 .","아니 , 하도 변호사님답지 않은 말씀을 하시니까 안 믿겨서 ."
171.09,174.71,R255-S01-T009-U000039,앞으로도 그런 훌륭한 발언은 좀 자주 자주 해줘요!,앞으로도 그런 훌륭한 발언은 좀 자주 자주 해줘요 !,앞으로도 그런 훌륭한 발언은 좀 자주 자주 해줘요 !
174.71,176.32999999999998,R255-S01-T009-U000040,"네, 뭐.","네 , 뭐 .","네 , 뭐 ."
176.32999999999998,179.51,R255-S01-T009-U000041,근데 마카롱 안 드십니까?,근데 마카롱 안 드십니까 ?,근데 마카롱 안 드십니까 ?
179.51,182.94,R255-S01-T009-U000042,응. 뭐 먹지? 여기 근데 되게 이름을 특이하게 짓네요.,응 . 뭐 먹지 ? 여기 근데 되게 이름을 특이하게 짓네요 .,응 . 뭐 먹지 ? 여기 근데 되게 이름을 특이하게 짓네요 .
182.94,186.27,R255-S01-T009-U000043,또 먹고 싶은 내 마음은 모까 모카라카롱.,또 먹고 싶은 내 마음은 모까 모카라카롱 .,또 먹고 싶은 내 마음은 모까 모카라카롱 .
186.27,189.81,R255-S01-T009-U000044,맛 좋고 예뻐 좋고 초코 마카롱.,맛 좋고 예뻐 좋고 초코 마카롱 .,맛 좋고 예뻐 좋고 초코 마카롱 .
189.81,193.66,R255-S01-T009-U000045,키스를 부르는 맛 민트 마카롱.,키스를 부르는 맛 민트 마카롱 .,키스를 부르는 맛 민트 마카롱 .
193.66,198.23,R255-S01-T009-U000046,"오, 키스를 부르는 맛은 어떤 맛일까요?","오 , 키스를 부르는 맛은 어떤 맛일까요 ?","오 , 키스를 부르는 맛은 어떤 맛일까요 ?"
214.07,216.15,R255-S01-T009-U000047,- 다녀왔습니다.   - 오셨어요?,다녀왔습니다 . 오셨어요 ?,다녀왔습니다 . 오셨어요 ?
216.15,217.93,R255-S01-T009-U000048,오셨어요?,오셨어요 ?,오셨어요 ?
218.78,223.98,R255-S01-T009-U000049,짜잔! 권 변호사님이 마카롱 사주셨어요. 짠!,짜잔 ! 권 변호사님이 마카롱 사주셨어요 . 짠 !,짜잔 ! 권 변호사님이 마카롱 사주셨어요 . 짠 !
