begin,end,id,text,prep_verbal,prep_read
6.465,9.843,R234-S01-T013-U000001,"""NETFLIX 오리지널 시리즈""",,
9.927,12.137,R234-S01-T013-U000002,[주제곡],,주제곡
46.421,47.506,R234-S01-T013-U000003,[포클레인 엔진음],,포클레인 엔진음
47.589,49.383,R234-S01-T013-U000004,[어두운 음악],,어두운 음악
99.766,101.435,R234-S01-T013-U000005,[직원이 드럼통을 연신 나른다],,직원이 드럼통을 연신 나른다
107.649,110.652,R234-S01-T013-U000006,(영민)현재 정건제철소 때 폐기물들은[의미심장한 음악],현재 정건제철소 때 폐기물들은,영민 현재 정건제철소 때 폐기물들은 의미심장한 음악
111.194,113.28,R234-S01-T013-U000007,95% 수거 작업이 끝났습니다,수거 작업이 끝났습니다,수거 작업이 끝났습니다
113.53,116.283,R234-S01-T013-U000008,그럼 이제 레미콘 공장만 남은 건가요?,그럼 이제 레미콘 공장만 남은 건가요 ?,그럼 이제 레미콘 공장만 남은 건가요 ?
116.658,120.454,R234-S01-T013-U000009,"(영민)네, 원래 있던 호수를 매립하고그 위에 공장을 세운 거라","네 , 원래 있던 호수를 매립하고그 위에 공장을 세운 거라","영민 네 , 원래 있던 호수를 매립하고그 위에 공장을 세운 거라"
121.455,123.165,R234-S01-T013-U000010,그 밑에 묻힌 폐기물 수거가,그 밑에 묻힌 폐기물 수거가,그 밑에 묻힌 폐기물 수거가
123.915,124.75,R234-S01-T013-U000011,쉽지 않습니다,쉽지 않습니다,쉽지 않습니다
124.833,126.376,R234-S01-T013-U000012,"씁, 듣자 하니","씁 , 듣자 하니","씁 , 듣자 하니"
126.918,130.172,R234-S01-T013-U000013,그 지역들에서 슬슬이상 징후가 보인다면서요?,그 지역들에서 슬슬이상 징후가 보인다면서요 ?,그 지역들에서 슬슬이상 징후가 보인다면서요 ?
131.048,134.426,R234-S01-T013-U000014,(민국)신사업 법안 통과시키는 데빠르게 잡아야 4년입니다,신사업 법안 통과시키는 데빠르게 잡아야 년입니다,민국 신사업 법안 통과시키는 데빠르게 잡아야 년입니다
134.76,136.845,R234-S01-T013-U000015,언제 법안 준비하고 통과시켜서,언제 법안 준비하고 통과시켜서,언제 법안 준비하고 통과시켜서
137.512,141.391,R234-S01-T013-U000016,"공장 밀고 그것들을 파낼지아이고, 참, 쯧","공장 밀고 그것들을 파낼지아이고 , 참 , 쯧","공장 밀고 그것들을 파낼지아이고 , 참 , 쯧"
142.351,143.393,R234-S01-T013-U000017,더 서둘러야죠,더 서둘러야죠,더 서둘러야죠
144.77,146.98,R234-S01-T013-U000018,송주 레미콘 밑에 묻힌 것만 꺼내면,송주 레미콘 밑에 묻힌 것만 꺼내면,송주 레미콘 밑에 묻힌 것만 꺼내면
148.023,149.107,R234-S01-T013-U000019,(영민)모든 진실,모든 진실,영민 모든 진실
150.525,151.735,R234-S01-T013-U000020,덮을 수 있습니다,덮을 수 있습니다,덮을 수 있습니다
157.866,159.951,R234-S01-T013-U000021,(영문)[한숨 쉬며]모쪼록,모쪼록,영문 한숨 쉬며 모쪼록
161.036,162.996,R234-S01-T013-U000022,다들 힘써 주시기 바랍니다,다들 힘써 주시기 바랍니다,다들 힘써 주시기 바랍니다
