begin,end,id,text,prep_verbal,prep_read
1.26,8.6,R208-S01-T009-U000001,<i>자막과 타이밍  ❤️ The Storytailers ❤️ Team</i>,자막과 타이밍,자막과 타이밍
38.69,42.02,R208-S01-T009-U000002,<i>구미호뎐</i>,구미호뎐,구미호뎐
49.53,54.49,R208-S01-T009-U000003,역시 그 놈은 여자밖에 모른다니까.,역시 그 놈은 여자밖에 모른다니까 .,역시 그 놈은 여자밖에 모른다니까 .
56.86,59.32,R208-S01-T009-U000004,"어이, 꼬맹이!","어이 , 꼬맹이 !","어이 , 꼬맹이 !"
64.25,66.01,R208-S01-T009-U000005,이연?,이연 ?,이연 ?
68.95,72.19,R208-S01-T009-U000006,아까 내 욕하는 거 다 들었다.,아까 내 욕하는 거 다 들었다 .,아까 내 욕하는 거 다 들었다 .
72.19,74.15,R208-S01-T009-U000007,치워.,치워 .,치워 .
74.78999999999999,78.09,R208-S01-T009-U000008,튕기는 것쯤 때와 장소 봐가면서 하지?,튕기는 것쯤 때와 장소 봐가면서 하지 ?,튕기는 것쯤 때와 장소 봐가면서 하지 ?
78.88,82.35,R208-S01-T009-U000009,넌 그 놈이 아니야. 이연이 날 구하러 올 일이 없잖아.,넌 그 놈이 아니야 . 이연이 날 구하러 올 일이 없잖아 .,넌 그 놈이 아니야 . 이연이 날 구하러 올 일이 없잖아 .
82.35,83.81,R208-S01-T009-U000010,틀린 말은 아냐.,틀린 말은 아냐 .,틀린 말은 아냐 .
83.81,85.76,R208-S01-T009-U000011,"증거를 대봐, 네가 이연이면.","증거를 대봐 , 네가 이연이면 .","증거를 대봐 , 네가 이연이면 ."
85.76,89.18,R208-S01-T009-U000012,증거? 주민등록초본이라도 떼주랴?,증거 ? 주민등록초본이라도 떼주랴 ?,증거 ? 주민등록초본이라도 떼주랴 ?
90.37,93.24000000000001,R208-S01-T009-U000013,정월대보름. 쥐불놀이.,정월대보름 . 쥐불놀이 .,정월대보름 . 쥐불놀이 .
93.24000000000001,97.53999999999999,R208-S01-T009-U000014,그 날 불놀이를 신나게 하고 너는 밤에 실례를 크게 했지.,그 날 불놀이를 신나게 하고 너는 밤에 실례를 크게 했지 .,그 날 불놀이를 신나게 하고 너는 밤에 실례를 크게 했지 .
97.53999999999999,99.64,R208-S01-T009-U000015,"그래서 그 후로 3 년 동안 난 너를 이렇게 불렀어,","그래서 그 후로 년 동안 난 너를 이렇게 불렀어 ,","그래서 그 후로 년 동안 난 너를 이렇게 불렀어 ,"
99.64,102.62,R208-S01-T009-U000016,- 닥쳐.   - 오줌싸개!,닥쳐 . 오줌싸개 !,닥쳐 . 오줌싸개 !
121.1,123.94,R208-S01-T009-U000017,- 죽여버린다 너.    - 얘네 먼저.,죽여버린다 너 . 얘네 먼저 .,죽여버린다 너 . 얘네 먼저 .
134.96,137.02,R208-S01-T009-U000018,뛰어!,뛰어 !,뛰어 !
164.39,166.42000000000002,R208-S01-T009-U000019,엄마?,엄마 ?,엄마 ?
171.68,173.54,R208-S01-T009-U000020,아빠?,아빠 ?,아빠 ?
174.65,180.26,R208-S01-T009-U000021,오늘 지아 최면 치료했어.,오늘 지아 최면 치료했어 .,오늘 지아 최면 치료했어 .
180.26,182.46,R208-S01-T009-U000022,강 박사는 뭐래?,강 박사는 뭐래 ?,강 박사는 뭐래 ?
182.46,185.53,R208-S01-T009-U000023,이런 케이스는 본 적이 없대.,이런 케이스는 본 적이 없대 .,이런 케이스는 본 적이 없대 .
186.95,189.73,R208-S01-T009-U000024,그럼 안 되는데...,그럼 안 되는데 . . .,그럼 안 되는데 . . .
190.73,193.38,R208-S01-T009-U000025,나 자꾸 겁이 난다.,나 자꾸 겁이 난다 .,나 자꾸 겁이 난다 .
194.18,197.4,R208-S01-T009-U000026,우리 딸 지켜줄 수 있을까?,우리 딸 지켜줄 수 있을까 ?,우리 딸 지켜줄 수 있을까 ?
199.78,202.51,R208-S01-T009-U000027,내가 잘할 수 있을까?,내가 잘할 수 있을까 ?,내가 잘할 수 있을까 ?
212.49,214.47,R208-S01-T009-U000028,"엄마,","엄마 ,","엄마 ,"
216.1,218.28,R208-S01-T009-U000029,엄마?,엄마 ?,엄마 ?
222.05,224.18,R208-S01-T009-U000030,지아 깼어?,지아 깼어 ?,지아 깼어 ?
